0.1172,0.4293,0.6685,0.225,-0.626,2.1688,0.7438,-0.0363,1.4867,0.4205,0.2528,0.5876,1.2922,-1.3343,0.4368,-1.29,-0.0998,-0.6123,0.5274,1.3682,-0.8274,-0.1021,0.8018,1.0203,-0.1777,-0.1896,1.068,0.4966,0.7704,0.5122,0.2982,0.1259,-0.0627,0.1882,0.0891,0.2426,1.0522,0.341,-1.2284,3.0059,1.7224,-0.1973,-0.2358,-0.757,1.4093,-0.318,1.1111,0.6547,0.3171,0.7615,1.2797,0.5009,-0.4565,1.8576,-0.5227,0.1497,-0.945,-0.5798,0.4489,0.4188,1.2626,-0.9744,0.5392,-0.1623,0.0512,-0.187,1.0257,-0.8791,-0.1936,0.07,-1.0432,0.4232,0.8764,0.1127,-1.1841,0.6411,1.329,0.8435,0.1048,1.6114,-1.0493,0.554,0.5783,0.2393,-1.0714,0.5676,0.0957,0.3967,-0.7184,-0.3646,-0.1678,1.0926,0.0272,0.5643,2.6546,0.5132,0.7966,-0.8718,-0.1973,0.558,1.5989
-0.283,-0.4696,-0.4204,-0.1649,-0.9313,-0.2158,0.0228,-0.1183,0.5752,-0.4812,-0.1923,-1.3233,0.9519,-2.4661,0.6112,-0.4569,-1.914,-0.9056,1.5479,-0.6631,-0.208,2.003,0.2442,0.4945,-1.4047,0.3914,1.1324,2.0965,-1.5132,-0.3177,-0.5389,-1.0709,0.3177,-0.5507,-1.0673,-1.3182,0.2878,0.3165,1.646,-2.3992,0.5855,-0.9585,-0.82,0.4708,0.426,-1.9707,-0.469,-0.2004,-0.4262,-0.0667,-1.1976,0.1166,-0.1908,-0.3571,-1.3797,-1.4329,0.1639,-0.6301,-1.1552,-1.9161,-0.4433,0.4607,-0.3986,-1.6915,-2.0851,0.425,-2.2133,-1.6799,-1.7212,-0.8108,-0.9108,-1.0831,1.9486,-2.7191,1.2534,-0.1789,-0.4904,-0.6388,1.0512,-1.9902,0.2518,-0.4878,1.0114,-1.661,-1.8764,-0.3025,-2.3713,0.281,-2.347,-0.0212,-0.9239,0.203,-0.1465,0.9355,-0.3515,-1.6783,1.1052,-1.1152,-1.4291,0.291,0.3719
-0.1607,-0.1199,-0.645,0.4392,-2.0064,-0.2699,1.7361,-0.2362,0.1069,-0.4245,0.4167,-0.608,0.9041,-2.687,1.4042,0.6392,-2.0966,-0.3752,1.555,-0.4148,-0.0132,1.688,-1.1337,0.6642,0.3646,-0.5169,1.7277,0.3385,-1.4005,0.1573,-0.1941,-1.0545,0.0057,1.5551,0.7896,-0.9447,1.2167,0.9529,0.6849,-2.232,0.627,-0.4743,-1.0981,0.3334,0.7264,-1.1483,-1.0656,-1.6718,0.3117,0.4334,0.58,0.7778,0.3735,-1.4232,-0.4169,-0.6724,-1.1382,-1.1601,-0.17,-1.0353,0.6892,0.2985,-1.5266,-1.5328,-1.28,0.8141,0.4619,-0.8169,-1.6771,-0.4022,0.835,-1.5529,1.0861,-2.1443,0.2228,0.3813,-0.7144,1.0353,0.2316,-0.9662,-0.2624,-0.4093,-0.1329,-0.533,-0.691,0.7532,-1.6672,0.1976,-0.816,1.3771,-0.7888,1.1571,0.1147,0.9521,0.6606,-1.078,0.7428,-0.3956,-3.5219,-3.115,-0.5625
-0.1539,0.9832,-0.398,0.1641,-0.1482,1.809,0.748,-0.4759,0.021,0.8196,-0.1469,-0.1493,-0.1439,-0.4248,0.8323,0.6407,-0.7567,-0.0858,1.0292,-0.196,-0.7357,-0.4206,-0.4633,1.9148,0.5923,0.5323,2.418,-0.9724,0.5178,0.3453,-0.7721,0.9388,-0.3474,1.8747,0.7355,0.0259,0.8677,0.2838,-0.8016,0.0829,0.4885,0.4221,-2.1009,0.6034,1.0186,1.2028,-0.0354,-0.6917,0.4152,-0.0144,1.7712,-1.1597,-0.9745,0.1684,0.5614,-1.3894,-0.6115,-0.5006,-0.0567,-0.1653,-0.1893,1.0927,-0.3384,0.6466,-1.0425,0.9933,0.4109,-0.4955,-0.5547,0.4259,-0.3874,0.5801,1.3888,-0.9083,-0.877,1.0003,0.8128,0.116,-0.8566,-0.074,-1.0235,0.8835,0.6935,0.1617,-0.0295,0.4064,-1.008,0.1752,-0.824,0.8026,-1.1695,0.3421,1.0691,0.8379,0.4595,-0.3204,0.3983,0.1151,-1.2975,-0.1951,-0.2872
-0.1603,0.824,-0.2121,0.0631,0.0468,-0.4818,-0.7731,-0.2314,0.4326,-1.0413,-2.1022,-2.2176,-0.8537,-0.71,0.5193,1.4386,-1.1417,0.844,-0.146,-1.3133,1.482,1.283,-1.9586,0.7912,-2.3808,0.3956,2.5059,0.9448,-1.2401,-0.0435,0.3792,0.8856,-0.6665,1.3654,0.5197,-0.0517,0.3728,1.229,1.2089,-0.5174,-0.2981,0.584,-1.336,2.1865,0.3592,-1.3697,-0.5085,-0.5362,0.8761,-0.3375,1.4704,0.1204,0.3728,0.4626,0.9218,-0.6829,1.2066,-0.0082,-1.0021,0.3678,-1.5946,0.2574,0.189,0.2201,-0.1451,-0.8333,-1.483,-0.5903,-0.5731,0.0877,-0.5182,1.7794,1.6271,-1.2469,0.2455,1.4491,-2.125,-1.3339,-2.1049,0.4121,-0.8871,-0.1,1.0993,-1.3754,-0.1192,-0.7955,-1.6697,0.6198,-0.6028,-0.0409,-1.8227,-0.037,0.0506,-1.345,3.3121,-0.4829,0.1797,1.4042,-0.1589,-0.6934,0.7789
0.286,0.1467,-0.4378,0.4048,-0.1834,-0.3245,-0.2965,-0.3551,1.0049,-0.8163,-0.2069,-1.5991,-0.6552,-1.2168,0.8648,0.158,-0.2467,-0.4159,0.5477,-0.9834,-1.1161,-1.021,0.9284,1.795,-0.8027,0.9327,1.1891,-0.5028,-1.5788,0.4602,0.0559,0.2993,0.2783,1.5366,0.0778,1.5951,-0.1508,0.5384,0.0429,-2.128,0.1837,-0.0331,-0.9925,-0.3422,0.3939,-0.1885,0.4474,0.1572,1.5132,1.606,-0.5769,-0.4801,-0.867,0.1935,-0.7481,-0.0138,0.5647,-0.742,0.748,-1.017,-0.3128,-0.3697,-0.1671,-1.1554,-0.7139,1.5277,0.0677,0.3872,-0.635,-0.921,-0.8429,1.1143,0.3518,-0.0659,-0.6528,-0.9487,0.5649,0.4128,0.456,0.7057,0.6202,0.8143,0.8487,-0.4553,-0.4588,0.6552,-1.0446,-0.2563,0.4233,0.329,0.0486,-0.1117,-0.2303,0.0366,-0.0393,-0.0242,1.2907,1.1992,0.2924,0.0439,0.8743
0.4492,0.8625,-0.4985,0.7257,-0.7918,0.622,-0.1788,-0.7985,1.2798,1.358,-0.1666,0.7851,0.9013,-0.6743,1.4103,0.2117,0.7196,-0.5196,1.4954,0.3493,0.4904,-1.2561,0.9029,1.9043,0.6175,1.013,0.3782,-0.3942,-0.7034,0.9418,-0.6924,1.1611,0.8254,1.7901,-0.8851,0.5767,0.0984,0.6845,-0.165,0.2032,1.8053,-0.1707,-0.7516,-0.7363,-0.2108,-0.6483,0.596,0.5848,0.8391,2.2087,-0.2482,-0.1228,-1.0286,0.488,-0.5841,1.2831,-0.2341,-0.679,0.2312,-0.9327,-0.0054,0.9876,0.9626,-0.944,-0.2706,2.1141,-0.3217,-0.0232,-0.4456,-0.4777,-0.8968,0.3881,0.468,-0.2332,-0.8153,0.3615,-0.1845,1.2759,0.0245,1.5972,-0.291,2.004,1.4543,-0.2168,1.1863,0.8083,-0.605,0.6198,0.0572,-0.3023,0.0825,-0.3156,-0.8148,0.3635,1.157,0.5929,1.4913,0.069,-0.6028,-0.4495,1.4657
-0.8009,0.2306,0.6671,0.4,0.083,1.2847,0.478,1.1726,-0.9965,0.4555,0.6282,0.6783,-0.0861,1.4917,-1.4342,-0.8631,2.1444,0.5557,0.1983,0.8238,-0.8393,-1.2018,1.1703,0.4664,0.7007,-1.4831,-0.6982,0.189,1.3231,1.7256,1.6559,1.0847,-0.0003,-0.194,-0.3488,-0.8219,0.4795,0.1354,-1.7897,-0.2507,1.2709,0.384,0.8761,0.9311,-0.3069,0.6955,-0.1758,-0.5071,-0.0281,1.1399,-0.5446,-0.4883,-0.5395,-0.3353,1.2064,-0.1838,-0.6834,-0.9862,1.4157,0.2054,1.7754,-0.8727,0.6124,0.1633,0.8508,-0.1246,1.3753,0.8107,1.3634,0.4244,0.9843,0.1572,0.0332,1.5602,-0.6209,-1.0459,0.3709,-0.0863,0.092,0.5731,-1.2797,0.288,0.4878,2.7033,1.2101,0.9995,1.6378,-1.4976,-0.5796,-1.1265,1.9195,0.0369,0.6737,-1.9737,0.5988,2.03,-0.7564,0.3611,1.8665,1.1322,0.7905
0.8166,0.8945,0.2952,1.2746,0.2158,1.1568,0.4238,-0.1301,-1.0326,0.4336,1.0453,0.6893,0.2512,0.709,-0.554,-1.118,1.1506,-0.9962,0.189,0.9876,0.0844,-0.0498,0.1764,-0.8089,0.397,-1.4794,-0.8164,-0.7362,-0.3256,0.3028,0.8704,0.698,0.7201,0.5938,-0.4419,0.0431,-0.845,-0.815,0.1317,-0.1267,-0.1757,0.7229,1.1583,-0.3692,-1.2295,0.0566,0.7849,0.8329,-0.6528,-0.6477,-1.284,-0.6416,0.4351,0.9042,0.9251,1.1794,-0.6338,-0.5782,0.5922,-0.1686,0.2308,-1.1378,0.0139,-0.6801,0.7745,-0.1511,0.7426,0.8663,0.1567,-0.7545,-0.9115,-0.2505,-0.8692,1.1272,0.2319,-1.2236,0.713,0.6602,1.6409,1.2917,1.1994,0.4567,-0.5106,0.7798,0.1744,0.884,1.3433,-0.3079,0.5265,-0.6171,0.6431,0.6087,-0.6315,1.0264,-0.4286,1.8377,-1.1914,0.9364,0.9929,0.5455,0.6604
0.1149,-0.3171,0.0223,0.0679,-0.4397,-0.1073,0.9956,-0.7611,-0.7112,-0.3345,0.6316,0.2253,-0.532,0.0844,-0.7568,-0.8445,0.4124,-0.482,-0.3967,0.0448,-0.693,0.2071,0.1733,0.0376,-0.2099,-0.4431,-0.2192,1.4573,0.0522,0.0839,0.7359,-0.376,-0.0536,-0.412,-0.2952,-0.2762,-0.3983,-0.8052,-0.2823,-0.6498,0.0326,0.1058,0.2632,-0.4996,-0.4496,-0.3835,-0.0116,-0.0558,-0.2939,-0.7404,-0.7305,0.146,1.087,0.1494,0.1232,-0.3142,-1.2033,-0.0474,0.4571,0.0339,-0.0017,-0.5532,-0.2841,-0.2643,-0.3653,-0.9467,0.7165,-0.2226,0.1773,-0.3224,0.7185,0.2837,-0.3537,0.2143,-0.0706,-0.488,0.2982,0.6407,0.3226,0.238,0.3531,-0.2984,-0.0765,0.8808,0.1041,-0.1922,0.3085,-0.6478,-0.3546,-1.5651,-0.1515,0.7935,-0.2153,0.3833,0.8406,0.3078,-1.2786,0.1141,-0.0816,-0.6458,-0.0208
