-0.023,-0.023,-0.023,-0.016,-0.058,-0.058,-0.058,-0.058,-0.058,-0.058,-0.058,-0.029,-0.029,-0.029,0.019,0.019,0.019,0.013,0.013,0.011,0.011,0.014,0.014,0.014,0.014,0.014,0.026,0.026,0.026,-0.022,-0.022,0.014,0.014,0.014,0.018,0.023,-0.172,-0.172,-0.172,-0.002,0.0,0.0,0.0,0.0,0.0,0.0,-0.02,-0.02,-0.015,-0.015,0.025,0.025,-0.636,-0.644,-0.644,-0.644,2.93,2.93,-0.641,-0.641,1.34,1.69,-0.012,-0.012,-0.017,-0.045,0.02,0.02,0.011,0.011,0.011,0.008,0.008,0.008
0.0,0.0,0.0,0.004,0.009,0.009,0.009,0.009,0.009,0.009,-0.003,-0.006,-0.006,-0.006,-0.638,0.029,0.021,-0.02,-0.01,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.017,0.017,0.973,0.325,0.326,0.009,0.021,0.021,0.014,0.002,0.012,-0.652,-0.652,-0.015,-0.015,-0.015,-0.015,-0.015,-0.015,-0.015,0.027,0.005,0.036,0.036,-0.023,0.027,-0.649,-0.669,-0.669,0.289,0.289,0.289,0.289,0.289,0.289,0.289,0.013,0.013,1.12,-0.014,-0.028,-0.028,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
-0.015,-0.379,-0.362,-0.009,-0.371,-0.371,-0.371,-0.371,-0.371,-0.371,-0.004,0.02,0.02,0.02,-0.007,-0.007,-0.007,-0.005,-0.005,0.351,0.351,0.351,0.351,0.351,0.351,0.351,0.321,0.321,0.352,-0.368,-0.009,0.347,0.347,0.347,-0.007,-0.007,-0.007,-0.007,-0.007,0.396,0.394,0.394,0.394,0.394,-0.375,-0.375,0.023,0.023,0.057,0.057,-0.376,0.391,-0.371,-0.385,-0.385,-0.385,-0.018,-0.018,-0.018,-0.018,-0.018,-0.018,0.0,0.0,0.305,-0.013,-0.019,-0.019,0.065,0.065,0.065,0.065,0.065,0.065
0.055,0.055,-0.001,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.023,-0.023,-0.023,0.001,0.001,-0.018,0.007,0.005,-0.002,-0.002,0.0,0.0,0.0,0.0,0.0,2.74,2.92,0.772,0.019,0.044,0.017,0.017,0.017,0.027,2.49,-0.83,-0.83,-0.83,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.025,-0.01,0.009,0.021,0.035,0.852,-0.813,-0.812,-0.812,-0.812,0.04,0.04,0.04,0.04,0.04,0.04,0.014,0.014,0.051,0.018,-0.813,-0.813,-0.041,-0.041,-0.041,-0.041,-0.041,-0.041
-0.24,-0.007,0.264,0.004,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.012,-0.247,-0.247,-0.247,-0.237,-0.237,-0.237,-0.233,0.241,0.228,0.228,0.228,0.232,0.232,0.232,0.232,-0.057,-0.057,-0.057,-0.238,0.139,0.003,-0.194,-0.182,0.198,0.0,0.0,0.0,0.006,0.062,0.062,0.062,0.062,0.062,0.014,0.009,-0.002,0.012,1.46,-0.233,-0.237,-0.006,-0.006,-0.248,-0.248,-0.248,3.66,3.66,-0.49,-0.49,3.66,-0.099,-0.015,-0.015,0.058,-0.017,0.217,0.217,0.167,1.05,0.003,0.003,0.003,0.003
-0.03,-0.03,0.066,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,-0.171,0.036,0.63,-0.151,-0.151,-0.077,-0.077,-0.077,0.0,0.02,-0.081,-0.651,0.067,0.088,0.055,0.055,0.055,-0.223,-0.223,0.197,-0.105,-0.105,0.072,-0.453,-0.015,-0.057,0.737,-0.128,-0.128,-0.135,0.077,0.009,0.009,0.009,0.009,0.07,0.07,-0.031,-0.031,-0.07,-0.135,-0.122,-0.05,0.071,-0.009,-0.009,-0.009,-0.009,-0.009,0.067,0.067,0.067,0.067,0.064,0.064,0.009,0.008,0.131,0.131,0.19,0.19,-0.062,-0.062,-0.062,-0.062
0.005,0.005,0.005,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.003,-0.006,-0.006,-0.006,-0.002,-0.002,-0.004,-0.183,-0.183,-0.001,-0.001,-0.001,-0.003,-0.003,-0.003,-0.003,0.0,0.0,0.0,0.006,0.006,0.0,0.0,0.0,0.003,0.003,-0.102,-0.102,-0.102,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.056,-0.056,0.0,0.005,0.007,-0.151,-0.151,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,-0.211,0.009,0.009,0.013,0.003,-0.219,-0.219,-0.026,-0.026,-0.026,-0.026,-0.026,-0.026
0.02,0.02,0.007,0.027,0.041,-0.809,-0.809,-0.809,-0.809,-0.809,-0.791,0.008,-0.01,-0.01,-0.387,-0.387,-0.387,0.049,0.049,-0.83,0.013,3.66,0.032,0.032,0.032,0.032,2.21,0.752,2.0,-0.015,-0.81,0.0,0.0,0.0,-0.813,0.013,0.013,0.013,0.013,0.011,-0.789,-0.789,-0.789,-0.789,-0.835,-0.817,-0.805,-0.805,0.016,0.016,-0.002,0.01,-0.399,-0.806,-0.806,-0.806,3.66,3.66,-0.772,-0.772,1.95,-0.392,0.01,0.01,0.749,0.022,0.013,0.013,-0.162,-0.162,-0.162,-0.162,-0.162,-0.162
0.04,0.04,0.04,-0.028,-0.028,-0.028,-0.028,-0.028,-0.028,-0.028,-0.03,-0.029,-0.029,-0.029,0.021,0.021,0.021,-0.029,-0.029,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.031,-0.031,-0.031,0.022,0.022,0.02,0.02,0.02,-0.025,-0.025,-0.025,-0.025,-0.025,0.023,0.023,0.023,0.025,0.025,0.025,0.025,0.017,0.017,0.027,0.022,-0.029,0.0,-0.075,-0.079,-0.079,-0.079,-0.079,-0.079,-0.079,-0.079,-0.079,-0.079,-0.109,-0.109,0.019,0.022,-0.032,-0.032,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003
-0.008,-0.008,-0.008,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.014,0.014,0.014,0.005,0.005,0.005,-0.009,-0.029,0.0,0.0,0.0,0.0,0.0,0.0,0.0,3.66,3.66,0.018,-0.033,-0.033,0.005,0.002,0.002,0.702,3.66,-0.75,-0.75,-0.772,-0.003,-0.003,-0.003,-0.003,-0.003,0.634,-0.006,-0.132,-0.132,0.005,-0.008,-0.009,-0.036,-0.036,-0.058,-0.058,-0.058,-0.058,-0.058,-0.058,-0.058,-0.058,-0.05,0.003,0.003,-0.049,0.002,-0.069,-0.069,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029
