1.7075,1.7239,1.0475,2.042,1.1177,1.9475,2.4119,0.4808,3.6694,2.8427,3.7175,1.0348,1.4625,-2.3042,0.8504,-1.158,1.1226,0.6478,1.7274,-3.0412,-1.9301,-0.5042,-0.5241,-0.3258,-1.0557,-0.3471,1.9587,-1.1942,2.1062,2.3392,0.4891,-0.0657,-2.1475,-0.9598,1.5682,1.2119,-0.7086,2.0539,-0.6023,1.4886,-0.4935,1.7104,-0.1672,0.4249,2.3474,3.6019,-0.5157,1.7907,3.8267,-1.0298,1.2359,-0.1079,2.1654,1.6215,-1.2024,2.3293,-0.5186,0.0112,1.8677,0.8306,0.8189,1.2362,1.6866,2.5713,-0.239,0.9267,-1.8035,-1.744,-2.8529,2.7575,2.1312,1.2715,1.4299,-1.86,1.5013,0.6289,1.9408,2.1344,1.0999
1.3563,-0.9196,1.0038,0.7673,1.2597,0.7239,1.6295,-1.0225,0.4367,0.5581,0.4704,0.599,0.6101,-0.0416,1.4931,0.3961,1.9938,2.2415,0.607,-0.7607,1.2971,-0.8788,-0.1558,-0.0286,4.0197,0.944,2.3609,0.5752,-0.3791,0.6358,0.0049,0.3233,-1.6405,-0.352,0.5516,0.9062,-1.6148,0.6403,-1.096,1.4151,2.3603,0.457,1.0354,-0.7858,0.7448,1.302,0.1088,0.9361,0.011,0.1181,1.0331,1.5503,0.5581,1.3468,0.739,1.3231,0.7937,-0.5131,1.0626,1.1177,0.5976,-0.3285,1.0464,1.0822,0.7406,1.2209,-1.7412,1.3334,0.6322,0.9778,1.0398,1.0298,0.526,-0.1544,0.6086,-0.9958,1.0589,0.2478,-0.6805
-3.4316,1.4479,-4.8374,0.9263,0.7329,1.4296,-1.6932,-0.1497,1.9846,2.948,1.856,-0.1577,1.2763,-1.1694,0.9609,0.6637,-0.4967,1.1417,1.4194,-0.1255,0.5195,-1.2665,-1.1134,-0.4009,-0.9077,1.3282,2.0839,-1.1664,-0.0642,-1.1379,-0.1347,-1.5418,-1.3521,1.9611,-0.6409,0.4006,-4.6672,1.4185,-0.2068,0.9136,1.3948,-0.1398,-1.2809,-0.1225,0.7574,1.483,2.5038,2.3697,-0.0313,0.2288,0.034,-0.0956,1.1761,0.5786,-1.605,0.8752,-0.6248,2.0465,1.2512,1.843,-0.2563,3.0655,-0.1576,0.3338,0.3369,0.132,-2.3272,0.4764,-0.6734,-0.5862,-0.0345,1.4522,-0.2459,-0.0258,-0.1614,-1.3808,0.5531,-0.4263,2.783
0.014,0.2302,0.6799,1.0526,-0.0486,0.5077,-0.5263,1.5116,-0.6426,0.1264,0.516,-0.3975,-1.434,0.2623,0.3661,0.2465,1.008,-0.5079,1.3164,1.6891,1.0701,-0.5653,1.2124,0.0834,0.1856,0.104,-0.2018,0.582,0.6172,1.306,-0.973,0.9973,-0.8151,-0.4432,1.2056,0.1753,0.3165,-0.3629,0.433,0.7926,-0.2071,1.5205,1.5016,-0.4572,-0.1465,0.329,0.5323,0.1468,0.8372,0.9438,0.4372,-0.0921,0.61,0.0417,0.52,0.2749,0.3641,-0.1501,0.7848,0.5646,-0.1571,-0.6052,0.8291,-0.7958,0.4041,0.9258,0.0065,0.0649,0.2808,-0.48,0.0171,0.5673,1.1851,0.4964,0.2326,0.451,-0.0201,0.468,-0.4895
0.3316,-0.812,0.9881,0.5522,1.5043,0.8054,0.8644,-0.989,0.4545,0.2816,0.1195,0.1461,0.013,0.9526,0.9288,-1.079,0.7281,0.3098,0.5044,-0.4175,0.8123,1.5576,-0.3915,-0.2665,-0.2176,1.2397,0.1871,-0.4398,-0.6158,-0.7476,1.5752,-0.0151,-1.7669,-0.1637,-0.6551,0.5223,-0.6447,0.5207,-0.2892,0.1111,0.5752,0.4448,-0.3344,0.6503,1.1071,0.8969,1.0055,-0.6506,0.7605,0.224,1.3308,-0.25,1.0168,1.4904,0.3131,0.7332,0.2392,-0.2523,-0.1842,0.8633,0.3834,-1.0481,0.7517,0.0858,1.7348,0.916,-0.3508,-0.2245,0.5479,1.3081,0.2757,-0.4711,-0.6527,0.5426,0.2788,-0.5057,0.965,0.3368,0.0619
0.3043,-1.1184,1.1461,0.6537,1.2006,0.9013,1.341,-1.5446,0.2614,0.7297,0.8202,0.5439,-0.2066,1.1381,1.1009,-0.3163,0.7223,0.9138,1.3141,-0.9443,0.3841,1.0917,0.424,0.1351,-0.1471,1.5885,0.9713,0.1519,-0.2915,0.3987,-0.1992,0.2492,-2.3826,1.3306,-1.0727,0.8271,-1.3286,0.4852,-0.468,0.8547,1.1341,-0.017,0.5552,0.6522,0.8152,0.2271,0.3576,-0.2511,0.7881,0.4905,0.3068,0.4671,1.4078,1.5541,1.0087,1.3572,1.6465,-0.2415,-0.9509,0.9237,1.0538,-0.7828,0.968,0.2222,1.9187,0.4808,-1.2706,0.8938,0.3198,1.5287,0.6212,0.8084,0.9838,0.4343,-0.2009,-0.7772,-0.65,0.1456,-0.277
0.9736,-1.1541,0.444,0.6217,0.3473,-0.1535,-0.1312,-1.0433,0.5245,1.058,0.8039,1.6685,0.1624,0.8287,0.3531,-0.8332,1.2437,0.7862,0.5162,-0.2462,-0.0684,0.9361,-0.266,0.0741,0.1592,0.7306,-0.1936,-0.3276,-0.4395,0.3075,0.3861,1.2108,-1.0136,-0.6421,-1.2599,0.1738,0.4256,1.5684,-0.3711,1.8029,0.6687,0.6656,1.3808,-0.0764,1.3958,0.9694,0.1372,0.4317,0.1237,-0.0054,0.7492,0.0099,1.5242,1.1682,0.1027,-0.021,0.9134,0.2767,-0.2415,-0.3658,1.991,-0.1715,0.024,-0.7761,2.1842,1.0294,1.1201,0.5573,0.3523,1.0395,0.7834,-0.04,0.2075,1.4776,-1.7956,0.3104,0.3849,0.6275,-0.6829
-0.8279,0.5546,0.4223,0.4123,0.2422,0.5892,0.2645,0.3355,-0.1729,0.3672,0.0931,-0.9464,0.3469,0.8634,0.2716,-0.0307,1.5077,-0.5319,1.371,1.0478,-0.168,0.1763,0.4396,-0.1259,0.5844,0.8884,-0.2291,1.0416,0.5693,0.3582,-0.4633,1.1025,-0.5953,0.335,0.8177,-0.1434,0.2103,-0.5595,-0.448,0.0308,-0.1689,1.1571,0.7893,-0.2862,-0.5701,-0.2805,0.1794,-2.1175,0.7207,1.5144,0.9524,0.3169,0.3845,0.5079,1.2144,-0.0208,1.6199,-0.5531,0.6899,0.3381,0.1896,-0.9513,0.2885,-0.6835,0.5333,0.6014,0.9622,1.081,-0.1417,-0.0703,0.0819,0.0743,0.4643,0.4751,-0.2634,0.6349,-0.0867,0.8716,0.4797
1.2228,-1.3805,1.4234,0.8123,1.6989,1.1976,1.3506,-0.9597,1.2093,0.8913,1.0849,-0.0469,0.0443,1.162,1.3414,-0.9749,1.4702,0.7074,1.601,-0.6547,0.4042,0.9666,0.736,0.0591,-0.1116,1.5847,1.2388,-0.0471,-0.4406,1.0008,0.0337,0.9804,-1.7744,-0.0732,-0.2802,0.7863,-1.4899,0.9492,-0.237,2.1895,1.0696,0.8702,1.6327,-0.1161,1.2185,1.3672,0.798,0.6474,1.4434,-0.1677,0.3296,0.3027,1.2394,1.9901,0.8086,1.4241,1.6842,0.4093,-0.8819,1.0094,2.1418,-0.7175,0.4298,1.1349,1.6528,1.7793,-1.1237,0.5712,0.6062,2.119,0.4855,0.6494,0.7697,0.529,0.3063,-0.6447,1.054,0.0776,-0.9555
0.7226,-0.9867,1.4604,0.9997,1.6994,0.8911,1.5809,-0.8967,1.0808,0.6284,1.1303,1.1334,-0.32,1.4062,1.4698,-0.5511,1.1808,1.4552,1.2571,-0.0652,0.6581,1.2367,0.8196,0.1677,-0.6507,1.6058,1.1798,-0.0533,-0.0331,0.3501,0.6983,0.6061,-1.5094,0.9701,-0.3198,1.055,-1.1784,0.3805,0.5114,1.5706,1.5705,0.4946,0.818,0.6828,1.5338,0.8659,1.2079,-0.1746,1.0792,-0.2838,0.1705,0.544,1.5786,2.0891,1.097,1.4112,1.297,0.9024,-0.6523,-0.314,1.9945,-0.1737,1.8361,1.1834,1.8601,1.5284,-1.2023,0.5594,0.2801,1.6035,0.7572,0.9663,0.1294,-0.3511,0.2975,-0.3581,1.6966,0.461,-0.838
