-0.6037,0.0226,0.6152,-0.0538,-0.2346,0.8131,-0.5758,-0.2642,-1.3641,0.4318,-0.4063,-1.3866,-0.3953,-0.362,0.8192,-0.8515,0.3918,-0.9794,-1.2416,-0.6025,-0.1049,-0.3026,2.7955,-0.0252,0.0065,1.1165,-0.5941,-1.0279,-0.965,0.541,0.4873,-0.2265,-0.5075,-0.6452,-1.1594,-0.2138,-0.536,0.1245,-0.5672,1.2147,-0.6537,0.537,-1.1078,0.2524,-0.1614,-0.4223,-0.6688,-0.1473,-0.2118,0.0635,-0.0765,0.9172,0.5691,0.8326,1.7205,0.8919,1.3027,-0.0501,0.2408,0.4836,0.3994,-0.8196,-0.9487,0.5325,0.4743,-0.7033,0.9552,0.3921,-0.8115,1.4837,-0.0842,-0.5403,0.0097,-0.7606,-0.4017,0.4004,0.4708,0.0533,0.3233,0.537,-0.4377,0.0994,-0.8134,0.9086,-0.852,0.3423,-0.8421,0.144,1.1671,-1.013,0.4619,-0.4039,1.1475,-0.1478,0.5663,0.3754,0.7869,0.8951,0.291,0.7396,-0.9724,-0.1963
-0.5134,0.2005,-0.8542,-0.9446,0.3992,0.9364,-0.8687,0.2386,-0.4501,-0.1977,-0.0552,-0.4426,0.0859,0.108,1.0371,0.1221,0.1624,1.0152,-0.2681,0.1762,-0.3838,-1.0934,-1.0245,1.4839,0.7897,1.0114,-0.2769,1.4543,-1.2453,-1.0902,-0.4965,-1.063,-0.0528,0.7759,-0.3312,-0.4655,-0.8141,0.3153,0.4983,0.2809,-0.285,0.446,-1.8372,-0.6917,-1.1575,0.8348,1.0713,0.4593,0.1255,0.1119,-0.4343,0.2679,0.1407,-0.7617,0.1903,-0.145,-1.7209,-0.0642,0.0228,0.1154,0.1881,-0.2226,-1.1677,0.0077,-0.8079,-0.6448,-0.8844,-0.6761,-0.4089,0.1904,-0.5494,-0.1536,-0.0131,0.6565,-0.4192,1.5809,0.6491,0.6609,-0.3773,-0.6764,-0.0516,0.6638,-0.5229,0.3683,-0.8909,0.2448,-0.6664,-0.406,0.4262,-0.0624,1.9387,1.1877,0.797,-0.7113,0.2043,0.2212,-0.1037,-0.1999,0.4329,-0.4019,0.8922,0.7889
-0.1588,0.0007,0.792,-1.8915,-0.0979,0.4698,0.4155,-0.3718,0.6301,-0.2145,-0.0501,-1.7019,1.5233,1.183,-0.4962,-1.6673,-0.0955,-1.7588,-1.3937,0.3592,-0.5163,-1.0016,0.0663,-0.2712,-0.3026,-0.4216,-1.2446,-0.525,0.079,1.0255,-1.1105,-0.0206,1.3573,1.4602,-0.4177,-0.6281,0.4958,-1.3744,-0.5257,1.2141,0.7978,-0.6613,0.3975,1.3877,-1.0755,-0.7791,-0.377,0.5989,-0.022,-0.1032,-0.3651,0.4377,1.0023,1.144,0.4071,-0.0012,1.964,-1.1468,-0.4768,0.6259,-0.7039,-0.743,-0.4448,1.0119,1.0264,0.213,0.0962,-0.3561,-0.5257,0.6932,0.5532,0.3778,-1.011,-1.0469,-0.4598,-1.2581,0.3859,-0.4948,-0.5887,0.6964,0.0524,1.0875,-1.0139,0.2142,1.154,-1.3542,-0.2664,-0.5564,0.0185,-0.4668,0.1131,-0.955,0.7696,0.4709,-0.285,0.7755,-0.5939,-0.057,-0.0245,0.5147,-0.4592,-1.1037
-0.4015,0.1675,-0.1887,-0.5663,-0.1694,-0.6049,-0.3916,-0.5731,-0.0074,0.6171,-0.4152,0.0759,0.683,0.2375,2.2182,0.5473,1.4271,0.2184,-1.4763,-1.1232,3.3307,0.2523,-0.6527,-1.286,0.6124,-0.0863,-0.3485,0.1693,-0.3031,0.3358,-1.972,-0.9153,-0.0141,1.4252,-0.5825,1.0498,-0.3499,-0.6479,0.7011,1.3079,-0.396,1.0912,-0.73,0.8822,-0.1648,-0.9554,0.699,1.5006,0.305,0.7235,2.3712,-1.3088,1.084,-0.1488,-0.0352,-1.5912,3.0845,0.3913,-1.0072,1.9023,-1.8119,-0.2527,-0.3939,0.0995,-0.5417,0.762,-1.3209,1.154,-0.1155,-1.1471,-0.8034,-0.4568,-1.0759,-0.2245,1.6525,-0.6012,0.9331,-0.0367,-1.6126,-0.5462,-0.8021,-0.3302,1.3421,0.4149,1.309,-0.5339,-0.6996,0.0714,-0.7228,0.6266,1.5628,0.7588,-1.5767,-0.4919,0.1778,1.1833,-0.5113,0.603,-0.711,0.4552,-0.82,0.0948
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
1.6783,-0.4904,-0.1873,0.5728,2.302,-1.3355,-0.1943,0.2163,-0.4985,1.0682,-0.3814,-0.6704,-0.0527,-0.9532,1.1406,0.5857,-0.8735,2.3531,-0.4894,-0.0825,-0.6711,0.5978,-0.3312,2.8235,-0.178,0.2772,-0.0005,-0.7262,-0.7296,0.073,0.2437,-0.069,0.2131,-0.799,1.3742,-0.3711,-0.3501,1.2078,0.1487,0.3227,-0.2659,-0.783,0.1618,-0.458,-0.1832,-0.601,-0.3054,-0.1399,0.6216,0.6969,0.0125,0.0458,0.8782,-0.0726,0.5295,0.8546,-0.7495,-0.2247,0.2653,-0.4296,0.6934,-0.451,-0.0241,0.8532,-0.7351,-1.1967,-0.6069,0.5993,0.8291,1.5103,-0.4262,-1.0727,6.6914,-1.1674,-0.3979,0.4585,-0.9197,0.8682,0.0128,-0.9661,0.3219,0.5608,-1.0137,-0.009,0.0872,0.3996,0.5024,2.3037,-0.255,0.8596,-0.052,0.0598,0.1683,-1.9509,-0.1076,1.1037,2.2554,-0.7288,-0.054,-0.5452,-0.8357,-0.1519
1.1704,1.5306,0.1901,0.2576,0.1375,0.1442,1.0685,-0.2092,-0.402,1.4143,-0.2942,-0.472,0.3216,1.5593,0.3864,-1.801,-0.8039,-1.6481,-0.5659,0.1469,0.2028,-1.0177,1.0344,-0.4076,-0.0012,0.069,-0.909,-0.2143,-0.8698,-0.139,0.1086,0.362,-1.0861,0.8659,-0.6778,0.3523,-0.2869,-2.2524,0.8246,-0.3023,-0.0961,-0.6158,1.9445,1.2427,-1.0732,-0.3045,-0.3355,-0.0957,-0.0419,0.269,-0.4533,0.2368,1.3184,0.705,-0.0046,-0.483,1.0801,-1.4199,0.4182,0.1855,-0.155,-0.8013,0.1083,0.0412,0.7037,-0.265,0.701,0.4089,0.6686,0.2978,1.1532,-0.286,-0.8238,-0.3838,-0.2037,-0.8013,-0.7854,-1.4294,-0.4156,0.9848,-0.7497,1.1274,-0.4167,-0.0953,-1.4218,0.9088,0.0725,-0.5236,-0.9572,-1.5195,0.1567,-1.8531,-0.3023,-0.3431,-0.7238,0.1315,-0.1364,-0.6627,-1.0396,-0.2502,0.5847,0.0597
1.1985,-0.0706,1.119,-0.2243,-0.0649,0.9619,0.488,0.084,1.5669,-0.3098,0.7242,-0.3487,1.1555,2.6712,0.4324,-1.0104,-0.5951,-0.4646,-0.2302,1.9693,-0.0066,-1.0716,1.0659,0.7727,0.9182,0.3258,-1.2058,-0.5166,-0.5724,1.1555,-1.2254,0.632,1.0231,0.8238,0.0509,-0.4861,0.6598,-1.1351,0.3356,-0.5258,-0.1743,0.3668,2.0456,1.201,-0.4574,-0.4845,1.6304,-0.1559,-0.0419,-0.0097,-0.6169,-0.329,-1.9177,-0.3306,0.9654,0.4116,-0.9212,0.6071,-0.4896,0.8931,0.5157,0.9965,-0.2334,0.8724,1.4291,-1.3214,0.0219,-0.5349,-0.0731,-1.8759,-0.4512,-0.635,-0.9406,0.9925,0.4242,-0.844,0.6238,-0.2283,-2.3548,1.6579,-0.7271,1.2232,-0.47,-0.2102,-0.3003,-1.1942,-0.1454,-0.8752,1.516,-0.987,0.9797,-0.7875,0.0204,-0.4036,-0.1572,-1.4061,-0.3379,-1.0396,-0.1721,0.9736,-0.2956,-1.8594
0.568,-0.3901,1.3794,0.4539,-0.4411,-0.8126,-0.3567,-0.4215,-0.8554,2.3204,-0.3364,0.2337,0.0661,0.5077,-0.262,-0.4337,-0.9906,-1.173,-0.6002,0.4121,0.4047,-0.7491,1.3085,0.8654,0.4836,-0.4744,-0.2684,-0.7919,-0.9218,-0.2342,1.0578,0.6866,-0.782,0.0309,-0.723,-0.1335,1.5476,-0.6898,0.2291,-0.5936,0.2798,-0.377,1.0312,0.276,-0.0252,-0.55,0.3175,0.2733,-0.0419,0.2385,-0.5384,-0.1993,0.5713,2.8749,-0.2548,0.7426,1.0892,-0.6993,-0.7017,-0.2157,-0.0006,0.1754,0.0337,0.1056,-0.125,-0.066,0.291,1.1557,1.9295,0.4669,-0.1306,-0.5486,-0.5127,-0.0866,-0.1054,0.1212,-0.6272,-0.6599,-0.3213,1.4995,-0.2047,1.063,-0.2357,-0.3195,-0.6871,2.5945,1.1798,0.6032,-0.8102,-0.8966,0.0128,-1.004,-0.2349,-0.4229,0.5294,0.2134,0.0272,0.3683,0.4718,-0.3907,-0.6005,0.4076
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4502,-0.0435,1.1942,0.3956,-0.356,-1.9064,-0.7495,1.0444,-0.3323,-0.4416,-0.1186,-0.2125,-0.1921,-0.6137,1.2612,-1.3284,0.271,1.2685,-0.4394,-0.6737,1.3031,-1.5506,-0.6442,0.1106,-1.3995,-0.0276,-1.1699,-1.0447,-1.7147,-0.2654,-0.5867,0.0976,0.7988,1.0934,-0.8628,0.4161,1.2628,-0.4544,-0.7258,0.2171,0.4895,-0.2971,0.3017,1.8028,-0.3137,-0.6317,0.0354,0.1473,0.6083,2.6224,1.779,-1.1053,0.1993,-1.269,1.5372,-0.0928,-0.8789,-0.202,-0.7012,1.2668,-2.0481,0.023,-0.4958,0.2116,0.1924,0.2091,-1.9016,-0.893,-0.8454,0.2958,-0.9953,-0.743,0.0325,-0.0506,0.6858,0.4243,-0.5097,0.7029,0.038,-0.6332,2.414,-1.1344,0.615,0.2074,0.0722,-0.9485,0.0442,-0.4871,1.9232,-0.2501,0.8189,-0.9267,-0.9053,0.6413,0.469,-3.0959,-0.6844,0.5943,-0.0349,-0.5303,-0.5171,-0.6767
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.1232,0.8421,-0.2783,0.8586,1.5197,1.4089,-0.3944,-0.7414,0.1302,1.2055,0.7051,1.0312,-1.2411,-0.1788,-0.1478,1.4343,-1.1754,3.1994,1.3208,1.2443,1.1567,-0.4175,1.1775,0.3192,1.6352,2.6105,2.0707,-1.0908,-1.5153,-0.9107,0.3126,-0.7291,0.0164,1.9717,-0.5904,1.9902,-1.7218,0.0656,-0.3562,0.2478,-0.9511,0.0709,-1.6098,0.3522,-2.1001,-0.3195,0.0786,-1.5425,0.8968,1.6744,-0.1392,-0.1739,-0.6829,-0.5745,-1.0318,-1.2078,-0.5936,0.2212,0.5153,0.7887,1.9261,-0.5529,0.0687,-0.2583,-1.9366,-0.5256,0.4489,2.6451,0.0989,-0.9665,-1.325,-1.4722,-0.1121,2.7693,0.3579,-0.0419,0.1664,-1.3746,0.3531,-0.5399,0.248,1.1329,-0.9627,-0.214,-2.2965,-0.3348,0.2007,0.0349,-1.4689,0.7762,-0.3231,1.0444,0.5911,-1.1284,1.5282,0.9437,-0.7942,0.2202,-0.0162,-1.3684,-1.2554,-1.4503
0.5499,-0.496,0.265,0.8949,-0.1792,-0.6282,1.2252,-0.2248,-0.266,-0.4107,-0.071,-0.6664,0.4245,0.3657,0.0352,0.5651,0.7228,0.4446,-0.0925,-1.4085,-0.2399,0.7409,-0.6606,-0.8517,-0.1475,-0.7554,-0.3363,-0.466,-0.3965,0.0985,1.1903,0.7901,-0.0401,-0.2643,1.1929,-0.6932,-0.8795,0.0386,-0.2879,-0.1859,-0.3864,-1.4523,1.6081,-0.4199,0.8602,-0.511,-0.382,-1.0602,0.151,-0.1511,-0.4702,-0.0023,-0.4979,0.2076,0.0178,-0.5574,-0.0351,0.8191,1.6585,-0.9332,-1.1085,-0.0549,1.5749,0.0551,0.5559,-1.1909,0.361,-0.3005,-0.0881,0.2066,-0.7792,0.241,-0.0983,-0.8292,-0.6885,-1.0391,-0.2762,0.9199,0.5262,-0.6753,-0.0367,-0.4042,-0.1318,0.512,0.1694,-0.2348,1.727,1.7499,0.3539,1.4967,-0.3813,0.4688,-0.4467,-0.6607,1.7947,0.4965,0.0146,-0.1432,-0.5009,0.0866,-0.1941,0.1271
-0.5689,0.0656,0.7536,-0.4179,-0.7574,-0.3919,0.5715,-0.2654,0.7513,-0.2091,-0.2313,-0.2225,-0.1615,0.3177,-0.8087,-0.7369,0.5131,0.305,-0.467,-0.1964,-0.9179,-0.1187,-0.1498,-0.099,-0.8936,-1.1521,-0.9098,-0.4654,-0.2464,1.371,0.298,-0.1064,-0.2429,-0.2317,1.058,-0.713,-0.9289,-0.6241,-1.1558,-0.7571,-0.4616,-0.1643,1.4673,0.8036,0.9421,-0.6673,-0.3996,-0.166,-0.1755,-0.4336,-0.279,-0.5472,-0.3477,0.9223,0.0991,-0.828,-0.0961,-0.0004,-0.5002,-0.4556,0.067,-0.0957,0.7639,-0.2376,1.3248,-0.421,0.0215,-0.4616,0.1149,0.178,-0.8289,0.7991,0.0606,-0.3687,-0.7175,0.0186,-0.0751,0.8806,0.4591,0.3757,0.7541,-0.3028,0.2014,0.5331,0.1589,0.6388,1.4266,-0.1447,-0.3671,0.3827,-0.0921,-0.29,0.6775,0.425,-0.9768,0.2151,-0.0943,-1.5069,-0.5484,0.5714,-0.0905,0.6693
-0.5651,-0.2996,-0.0162,-0.8201,-1.6604,0.5841,1.8524,0.5383,1.4453,-0.5656,0.5318,-1.1109,0.4996,2.6276,0.9414,-0.0592,0.626,1.2451,0.1296,-0.3957,0.8098,-0.8821,-0.705,0.1792,-0.4394,0.6838,-0.3945,0.4636,0.9386,1.5368,-0.8306,0.8249,-0.2274,0.9623,1.7683,-1.0306,-0.0018,-0.9351,-0.7454,1.5548,0.2531,-0.8017,3.0158,-0.3455,1.235,-0.1008,1.1803,-0.5929,1.5517,-0.4986,-0.256,1.5236,1.669,1.139,1.3456,-1.1771,-1.6321,-0.19,0.5908,-0.6127,-1.7306,-0.4201,-0.157,0.4463,1.2424,-0.2425,-0.5944,-2.0937,0.1511,1.2847,-0.8591,-0.2397,0.2516,-0.0979,-0.1048,-1.6337,0.0867,0.1806,-1.6733,0.0522,-0.2472,0.9597,0.1598,-0.166,-0.1089,-0.2605,0.558,0.2664,0.6808,0.7036,1.4764,0.206,-0.605,-0.3483,-0.3163,-0.8115,0.3671,-1.5558,0.7675,-0.7162,0.1353,0.1776
