0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.987,1.5721,-1.7927,0.8293,-1.1789,1.3297,-0.0216,-1.4786,1.6124,0.0032,0.5293,-1.428,2.0739,-0.1176,0.4963,1.9958,-0.4699,0.9308,-0.6725,2.506,2.1855,2.5339,-0.2852,-2.115,-2.3567,-0.0649,0.0798,0.904,-0.9984,-0.1895
0.3906,-0.6134,-0.5921,-1.0929,-0.0385,0.665,-0.204,0.4586,-1.2861,-2.0884,-1.0407,0.3218,-1.11,-0.239,-0.5484,-1.7228,-0.974,0.6516,-1.5924,-0.958,0.9652,0.8014,0.2838,0.0286,-1.5683,0.427,0.1365,-2.1138,-0.8457,-0.7716
-0.0541,-0.3569,-0.4975,1.2168,-0.2539,1.585,-0.6565,0.9353,0.5991,0.2122,0.6337,-0.7869,-1.1484,-0.1377,0.7526,0.814,-0.4533,0.2264,-0.5762,-0.3969,1.635,1.548,-1.2418,-0.0081,-0.4919,-1.0084,-0.2085,-1.3802,-0.1291,-0.4492
-1.1384,0.8897,-1.414,1.3308,0.1734,1.5726,0.0094,1.5056,-0.3591,0.7936,1.7078,-0.8742,0.5416,-1.2034,-0.0499,0.8286,-1.2256,1.0474,0.5237,-0.5746,1.0811,0.9637,0.2082,-0.3873,-0.3909,-1.2557,0.2762,0.3092,1.2485,-0.6947
-1.1919,0.3138,-1.8533,0.4732,-1.3512,0.0095,-0.7995,0.7349,-0.729,0.0157,0.596,-0.623,-0.152,-0.8337,0.4855,0.7788,1.4522,1.2828,-0.5769,-0.7222,0.6701,0.6082,-0.8104,0.4539,1.0629,-1.2225,0.7781,0.4085,0.9966,-0.1017
-0.6243,-0.3456,-0.1472,1.1253,0.5961,1.7876,0.9866,-0.7069,-0.0769,0.2587,1.1483,-0.8087,-0.4828,-0.1877,0.4064,1.1104,-0.7735,-0.0612,-0.9268,-0.0032,2.3362,2.7112,0.104,-1.1338,-0.251,-0.831,1.1848,-0.2026,0.7444,0.4161
-0.459,0.197,-1.4486,-0.8749,-0.1089,1.0423,0.3351,0.814,-1.3307,0.1656,1.2356,-0.3438,-0.6911,-0.3412,0.3089,0.9534,0.2178,-0.0653,0.0346,0.0865,1.7404,1.7534,-0.2172,-1.0579,1.1982,-0.6845,1.2135,-1.552,0.2971,0.5055
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.7331,1.3991,-1.3321,0.9905,-0.1915,1.0726,0.4249,-1.3237,0.3074,0.4115,1.1327,-0.5486,1.5104,-0.1379,0.1888,1.1039,0.0082,0.4406,0.0358,-0.1683,0.8108,0.5845,-0.2293,-0.6754,-0.5841,-0.8971,0.4454,0.7227,0.0883,-0.4903
-1.2538,-0.5038,-1.0524,0.8617,0.4935,2.2503,-0.1778,-0.4971,0.1129,0.4636,1.1187,-0.857,0.1493,-0.168,-0.4706,1.3862,0.7115,-0.1296,-0.8151,0.3027,1.3511,1.376,-1.5652,-0.2629,-0.2103,-0.9877,1.8136,-1.3547,0.8389,-0.3403
-0.6522,1.0301,-1.9566,1.6581,0.8188,0.1997,-0.8621,2.0377,-0.875,0.7903,1.6495,-0.3101,0.4657,-1.0716,0.5902,0.9333,1.4699,1.0169,-0.112,-0.9002,-0.5537,-0.8389,-1.579,-0.5894,0.078,-0.7502,-1.027,1.1696,1.0867,-0.0877
0.0244,1.6534,-1.3514,-1.3492,0.7934,1.4572,-1.0313,-0.1693,1.8057,-1.0457,-0.3426,0.3623,0.1349,-0.3927,-0.7178,0.585,-1.4519,-2.354,-0.4254,-0.2574,2.0815,2.0175,-0.1575,-0.1934,-0.3147,-0.2968,0.0611,0.1029,-0.5615,-1.6016
0.4492,-1.2621,0.016,-0.9363,-0.3073,0.389,-0.0824,1.3401,-1.6756,0.0464,0.5266,-0.2971,-1.2932,-0.9832,0.4944,0.256,1.1695,0.3048,1.4098,0.0448,0.4923,0.2934,-0.7218,-0.1712,-0.5647,-0.6663,0.1549,0.3054,0.4029,0.3224
0.4202,0.1033,1.0325,-0.1522,0.2624,0.5299,0.2836,1.7167,-0.1437,1.5714,2.5918,-1.7445,-0.3659,0.513,1.9223,1.2464,-0.3008,-0.117,-0.3721,-0.356,-0.8856,-1.2896,-1.7565,3.8588,0.3638,-1.0548,1.0475,0.5315,2.7365,-0.9095
-0.1125,0.3471,-1.0914,-0.4267,0.2749,0.5815,0.5122,-1.1041,-0.2491,-0.1858,0.5191,-0.029,-0.5148,0.0066,0.7176,0.6182,-0.0785,0.8382,0.2067,0.7019,0.6343,0.3002,-1.4319,-1.0541,-0.836,-0.3403,-0.0441,-1.114,-0.3616,0.1924
0.5194,0.2639,-1.359,-1.7611,0.1955,0.9196,-0.958,-0.9592,-1.1221,-1.2969,-0.7725,1.6543,-1.1062,-0.7003,-1.1359,-1.0021,-0.8442,-0.3077,-1.7789,-2.0595,1.4261,1.4072,-0.4716,-0.4813,-2.0445,1.8275,-0.2406,-0.0164,-1.1016,-0.6363
-0.6645,1.2379,-0.6667,1.5794,-0.7777,0.0112,0.4332,0.1322,0.0934,0.4339,0.3416,-0.3538,0.8781,-0.1489,0.8785,0.3756,1.1077,0.6464,-0.5121,-0.5902,-0.3092,-0.7277,0.4252,0.643,-0.3258,-0.2166,0.3522,0.0096,0.2497,-0.2203
0.0952,0.1554,-0.1273,-0.789,-0.6421,0.2345,0.4466,-0.2783,2.2397,0.9959,1.0516,-0.5204,-0.414,0.0066,1.4887,-0.0921,0.5561,0.8739,-1.0285,-0.047,0.9526,0.8328,0.3404,0.7768,0.1307,-0.179,0.5074,-0.7866,0.2188,0.3235
-0.4233,0.7734,-0.4413,0.179,0.6406,1.91,0.4552,-1.5941,0.3528,0.0544,0.6265,0.468,0.3631,-0.3186,-0.8431,0.0413,-0.2052,-0.2239,1.0467,0.6131,1.8124,1.8534,-0.5512,-0.6833,-1.3452,-0.5399,0.4702,-0.5868,-1.0335,-1.4023
-1.1097,0.5616,-1.542,0.3486,-0.1043,0.7891,0.106,-0.0957,-0.2649,-0.1157,0.5458,-0.4115,0.0971,-0.5575,0.3144,0.4708,-0.3824,0.888,-0.4056,-0.6237,0.8293,0.6214,-0.7305,0.3856,-0.2266,-1.1553,0.9325,0.0538,0.4665,-0.0857
-0.1027,-0.6654,-0.1391,1.0893,-1.6162,-0.1356,-1.8256,0.583,-0.2894,0.5606,0.7273,-1.2366,-1.0314,-0.9933,0.4988,-1.3061,-0.1093,-0.4581,-0.8339,-0.725,1.0316,0.8201,1.6409,0.4924,-0.9362,-1.5627,-0.3876,0.8079,-0.2615,-1.2828
-0.7794,-0.218,-0.8584,-1.1666,-0.5696,0.6499,-1.2283,0.334,-0.53,-1.9816,-0.8844,0.0946,-0.1804,-0.7877,-1.1534,-1.1511,-1.0545,-0.3409,-1.3237,-1.6734,0.1817,-0.124,0.1271,-0.1587,-1.5115,-0.513,0.099,-0.5061,-0.1616,-1.4319
-0.178,-0.2788,-0.4614,-0.6424,0.8245,-0.6171,-0.818,-0.0889,-0.7102,-1.0213,-0.4248,0.6876,-0.488,1.0278,0.8416,-0.368,-0.9111,0.0264,-0.4715,-0.5312,-0.2854,-0.5318,-0.1285,0.7858,-0.2279,-0.1952,0.5314,0.969,-0.0884,-0.8983
-1.378,-0.8094,-1.0593,-0.5739,1.0718,1.8274,0.2014,0.1202,-1.3106,1.2409,2.1484,-0.6575,-1.1044,0.0488,0.7811,1.0858,2.3108,-0.6011,-0.3269,0.9355,2.5066,2.7337,-0.4602,-0.0875,-0.0535,-1.1157,0.3621,-0.8635,1.672,0.3145
-0.6298,0.3663,-0.4127,-0.2139,-0.5189,0.6044,0.0467,0.0363,-0.8461,0.0215,0.7457,-0.2125,0.1611,0.373,0.0881,0.1484,-0.5731,0.1743,-0.3404,-0.4866,0.4785,0.1544,0.4455,0.4417,-0.1977,-0.4154,0.2918,0.2264,0.5412,-0.6733
-0.2558,0.2448,-0.4716,0.8988,0.219,1.1343,0.7128,0.5297,-0.9087,0.1536,0.9127,-0.0646,-0.6259,-0.0255,0.7089,0.0391,-0.258,0.6719,-0.7088,-0.4563,1.1229,0.8101,0.6566,1.2167,-0.8152,-1.3133,0.5526,-0.992,0.1792,0.169
-0.6702,-0.227,-1.1846,-1.0575,0.6309,1.1076,-1.0596,0.4141,-0.1896,-0.6597,0.1288,0.3172,-0.9888,-0.3117,-0.6085,-0.0102,-0.9221,0.3322,0.693,-0.3816,1.4426,1.2802,1.1138,0.5295,-0.8089,-0.5099,-0.1862,-0.3417,0.2648,-0.3765
-0.0606,0.9308,-0.1361,0.0948,0.5056,-0.6129,0.1595,0.7236,-0.5055,1.34,0.7224,-0.5439,1.1097,-0.1013,0.3444,0.4451,0.323,0.9804,-0.3527,0.4262,0.4462,0.1949,-0.8173,0.343,0.4489,-1.0019,0.1605,-0.5367,-0.1842,-1.3044
0.7076,0.0746,0.5661,0.3561,1.211,0.1886,0.5135,-0.391,-0.6855,0.8093,0.6714,-0.1453,-0.4922,0.6099,0.7495,0.7785,-0.2558,1.1896,-0.8816,1.3087,1.0531,0.9072,-0.9734,-0.5928,0.1121,-2.272,0.1324,-1.8183,-0.7226,1.3908
