-0.022,-0.022,-0.022,-0.016,-0.016,-0.016,-0.016,-0.016,-0.016,-0.016,-0.029,0.39,0.39,0.39,0.41,0.41,0.415,-0.067,0.277,0.423,0.423,0.423,-0.051,-0.051,-0.051,-0.051,0.443,0.443,1.05,-0.509,-0.5,0.457,-0.505,-0.516,-0.044,0.877,1.64,0.449,-0.518,1.18,-0.507,-0.432,-0.357,3.66,-0.504,-0.514,0.355,-0.2,0.052,0.052,-0.053,0.436,0.436,-0.498,-0.541,-0.541,0.748,0.308,-0.412,-0.412,0.449,0.447,-0.051,-0.051,-0.441,0.44,1.39,-0.512,0.112,0.112,0.112,0.112,0.112,0.112
-0.364,-0.364,0.123,0.335,-0.476,-0.476,-0.462,-0.462,-0.462,-0.462,3.66,-0.511,-0.933,-0.933,-0.496,-0.496,-0.476,-0.146,1.52,0.309,0.302,0.296,0.415,0.501,-0.007,-0.007,-0.316,-0.316,0.653,-0.483,-0.506,0.272,-0.086,-0.23,-0.51,0.611,0.327,-0.438,-0.438,1.13,-0.491,-0.491,-0.491,-0.487,-0.512,-0.136,0.278,-0.478,-0.485,0.245,-0.451,-0.073,-0.484,-0.515,-0.493,-0.493,-0.493,-0.493,-0.493,-0.493,-0.493,1.19,-0.63,-0.63,-0.152,1.01,-0.104,-0.111,0.0,0.0,0.018,-0.445,-0.445,-0.088
0.083,0.087,0.46,1.4,0.362,0.362,-0.399,-0.407,-0.407,-0.407,1.07,0.019,-0.05,-0.015,-0.42,-0.42,-0.42,0.514,-0.354,-0.474,-0.489,-0.02,-0.051,-0.029,0.406,0.406,0.417,0.417,1.91,0.616,0.172,0.41,-0.284,-0.284,-0.28,0.29,0.333,-0.426,-0.445,0.552,-0.424,-0.424,0.294,0.294,-0.337,-0.337,1.26,0.588,-0.385,-0.412,0.128,0.181,0.362,-0.412,-0.412,-0.412,-0.381,-0.381,-0.381,-0.381,-0.381,-0.219,0.385,0.385,-0.349,-0.418,0.019,-0.372,-0.414,-0.414,0.465,0.465,0.465,0.411
0.122,0.143,0.174,0.35,0.371,0.376,-0.238,-0.238,-0.238,-0.238,0.553,-0.022,-0.101,-0.548,-0.302,-0.302,-0.314,0.257,0.533,-0.129,-0.069,-0.097,-0.095,-0.099,-0.11,-1.04,0.425,0.425,1.34,-0.068,-0.079,1.21,0.325,0.305,0.158,-0.335,-0.335,-0.363,-0.363,0.0,-0.024,-0.31,-0.31,0.371,0.325,0.325,0.009,-0.677,-0.096,-0.076,-0.119,0.315,0.303,-0.308,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,-0.271,0.185,-0.188,-0.188,-0.292,0.255,-0.311,-0.304,-0.309,-0.319,0.276,0.276,0.276,0.292
0.013,0.013,-0.001,0.001,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.008,-0.014,0.001,0.001,-0.008,-0.008,-0.008,0.002,-0.007,-0.005,-0.005,-0.005,-0.005,0.003,0.003,0.003,0.851,0.851,0.841,0.007,0.007,0.008,0.008,0.008,0.011,0.0,0.003,0.003,0.003,-0.005,-0.005,-0.005,-0.005,-0.005,0.017,0.017,-0.008,-0.008,0.0,0.017,0.026,0.883,-0.44,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.003,-0.003,0.035,0.0,-0.433,-0.433,0.021,0.021,0.021,0.011,0.011,0.009
-0.356,-0.356,-0.381,-0.375,1.11,1.43,-0.373,-0.373,-0.373,-0.373,0.379,-0.008,-0.008,-0.008,-0.377,-0.377,-0.377,-0.003,-0.754,0.023,0.023,0.023,0.023,0.023,0.023,0.023,-0.005,-0.005,1.67,-0.002,-0.002,-0.008,0.005,0.005,-0.231,-0.231,-0.231,-0.231,-0.231,0.358,0.358,0.358,0.354,0.354,0.354,0.354,-0.183,-0.183,-0.023,-0.046,-0.362,1.01,-0.362,-0.365,-0.385,-0.382,3.66,3.66,-0.344,-0.344,0.362,0.361,-0.03,-0.03,-0.005,-0.047,0.367,0.367,0.107,0.107,0.107,0.107,0.107,0.107
0.28,-0.291,0.38,-0.303,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,1.77,-0.248,-0.926,-0.926,-0.903,-0.89,-0.89,-0.057,1.47,0.977,-0.232,1.51,0.998,0.998,0.998,0.998,0.251,0.251,2.82,-0.263,0.181,0.241,-0.27,-0.27,-0.275,-0.312,1.14,1.07,0.389,0.349,0.641,-0.274,0.359,0.359,0.961,0.272,-0.285,-0.235,-0.224,0.327,0.302,-0.362,0.306,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.303,-0.288,-0.258,-0.281,-0.293,1.86,-0.248,-0.299,-0.299,0.668,0.633,0.633,0.628,0.628,1.44
-0.038,-0.115,-0.115,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.167,-0.165,-0.161,-0.161,-0.161,-0.325,-0.325,-0.325,0.201,0.201,0.166,0.166,3.66,0.102,0.102,0.102,0.102,-0.314,-0.314,0.431,0.158,0.158,0.165,0.27,0.27,-0.196,2.62,-0.495,-0.52,-0.52,0.002,0.002,0.002,0.002,-0.007,-0.007,-0.007,0.0,0.0,-0.362,-0.525,-0.337,0.136,-0.168,-0.195,-0.195,-0.195,-0.003,-0.003,-0.204,-0.204,-0.204,0.472,0.101,0.101,0.137,0.597,0.1,0.1,-0.1,-0.1,-0.274,-0.274,-0.274,0.104
0.014,0.014,-0.002,0.008,0.008,0.008,0.008,0.008,0.008,0.008,0.005,-0.008,-0.008,-0.008,0.0,0.0,0.0,0.001,-0.002,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,2.15,0.415,-0.002,-0.425,0.016,0.005,0.005,0.005,0.01,0.885,-0.439,-0.439,-0.439,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-0.083,-0.083,0.003,0.007,0.012,0.019,-0.418,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.007,0.007,0.002,0.008,-0.42,-0.42,-0.029,-0.029,-0.029,-0.029,-0.029,-0.029
-0.384,-0.379,-0.38,-0.017,-0.017,-0.008,-0.008,-0.008,-0.008,-0.008,0.677,-0.395,-0.805,-0.805,-0.401,-0.401,-0.8,0.278,0.37,0.391,0.391,0.391,-0.085,-0.085,-0.085,-0.085,-0.009,-0.009,0.734,-0.369,0.656,-0.02,0.0,0.005,-0.386,0.346,0.346,0.346,0.346,0.312,-0.024,-0.024,-0.024,-0.024,-0.39,-0.049,0.711,0.692,-0.372,-0.017,-0.368,1.02,0.458,-0.425,-0.377,-0.377,3.66,3.66,-0.054,-0.054,-0.055,-0.041,0.003,0.003,0.242,0.223,-0.01,-0.01,0.407,0.407,3.09,-0.228,-0.228,0.102
