2.2214,1.3252,1.428,0.8963,0.7098,-0.4338,-0.9996,0.9581,1.8578,1.1352,0.5057,1.3375,0.3403,0.0075,-0.5131,1.6889,0.5392,-0.7084,-0.8728,1.1414,-0.77,1.5842,-2.2044,1.1421,0.5186,0.1042,-0.1157,1.5992,0.6432,-0.7111,-1.2699,0.2049,0.0048,-1.1668,-0.0357,-0.4532,0.1388,0.6095,1.2037,0.8085,-0.5421,0.3129,0.1118,-1.0194,0.4264
2.4082,0.8876,-0.4568,0.9469,-0.0795,1.4914,1.223,0.6669,0.5607,0.7364,0.0161,-0.5544,-1.0488,1.0037,-0.1273,0.3391,0.3819,0.4204,-0.9008,-1.2297,-0.416,0.4277,-0.5692,-0.283,1.7862,-1.4736,-0.5845,1.6505,0.0746,-0.5458,1.0712,0.1711,-0.2742,0.1934,-0.502,-0.7742,-0.0318,-0.7547,0.0849,0.3524,0.6831,0.9218,-0.2854,0.4395,0.4967
1.4898,-0.9948,-0.2302,1.9082,0.766,-0.6889,0.3116,0.0803,0.7206,0.6103,0.1528,-0.0166,1.1326,0.4443,0.477,0.9881,-0.2343,-0.9517,1.0048,0.1776,0.1437,-0.4195,-0.4752,0.6778,0.9867,0.6306,0.6502,0.5324,0.2637,-0.1266,1.0619,-0.2356,0.3057,-0.5865,-0.5129,-0.1743,-0.5623,0.6665,-1.0529,0.1413,0.1074,-1.4212,-0.3205,0.2437,0.4373
2.3668,2.1478,0.1639,0.8995,2.2176,1.787,0.5343,1.4537,3.235,0.9123,-0.4944,0.1379,0.3867,-0.3713,0.477,-0.9705,-0.4781,0.6192,-1.3222,0.8369,-1.5926,-1.3205,-0.397,0.2296,1.2041,0.0937,-0.1922,0.5077,-0.5454,0.1164,-0.7655,0.254,-0.0953,-0.6072,0.1366,0.1341,1.0547,-1.2577,-0.05,-0.5798,0.7236,0.6192,0.4546,-0.4869,0.7724
2.137,1.6528,1.1048,0.7919,1.539,1.1184,1.0152,1.6423,1.9667,-0.1343,-0.8281,-0.5711,-1.1231,0.1128,0.6572,0.1172,-0.2672,0.9765,0.1778,0.3813,0.9655,0.0439,1.6572,-0.3577,1.7211,-0.779,0.4244,-0.4269,0.9863,-0.3575,0.3043,-0.3682,0.7561,-0.4557,1.3508,-0.7767,-1.0004,0.8514,-0.4206,0.0171,-0.2422,-0.9986,-0.0324,1.0536,0.9871
0.509,2.8277,1.036,0.4686,-0.4751,2.3813,0.6986,1.3987,1.5279,0.5004,0.5731,-0.4382,-0.7217,1.0426,0.0361,0.4734,0.4097,0.5782,-1.1817,-0.4,-0.2009,-0.5499,0.3437,0.9567,1.238,-0.2226,0.2576,0.5164,0.6052,-0.6787,1.5514,0.8241,0.7795,1.0459,0.4465,-0.8065,0.0376,-1.2868,0.3601,-0.0765,-0.0314,1.015,-0.3175,-0.1564,0.1503
-0.655,0.7164,-1.1578,0.4684,1.6101,1.158,0.4066,0.8338,0.0068,0.8005,2.3559,1.55,0.0919,0.2101,-0.692,-0.58,0.3431,-0.4008,0.7687,1.3129,0.2921,0.2009,-1.3442,0.5985,-0.7859,-0.323,0.7863,0.9033,-0.2762,-0.3207,-0.5005,-0.7134,-0.4933,-1.2504,0.5495,0.3229,0.5718,-0.7576,-0.942,0.1384,0.0547,-0.0599,-0.1658,1.4579,0.4259
-0.4903,1.4,1.2298,0.9968,0.2984,1.3956,1.3475,0.8797,-0.0912,0.4854,0.6971,1.0922,-0.1526,-0.1085,0.021,0.3413,-0.3375,-2.2686,1.0313,1.611,-0.4579,-0.6402,-0.1082,-0.148,0.9527,0.0509,-0.6181,-0.9272,0.7981,0.5073,1.0296,-0.6469,1.5064,-1.3305,0.5721,-1.4919,-0.5392,1.3231,0.7344,-0.4029,-0.4118,0.1224,0.4505,1.0584,-0.249
1.9543,2.0798,0.7097,1.1367,0.8874,-0.4866,0.7272,2.0994,0.2621,2.564,0.9553,0.3452,0.5055,-0.6018,-0.0709,1.2224,-0.3257,0.9459,-1.052,-0.8095,1.5742,0.0988,-0.4068,1.1546,1.1701,0.811,-0.4509,0.0152,0.3779,0.6351,-0.2016,0.2943,0.2566,1.0691,0.61,-1.1796,-0.1334,-0.6649,0.4611,0.805,0.0838,-0.1721,0.1011,0.1979,-0.4633
0.4963,0.6855,0.3815,-0.2104,0.6543,0.5643,-0.1158,1.346,1.2179,1.4579,-0.5982,-1.5653,0.4269,-0.4315,-0.554,-0.881,-0.0951,1.3518,-0.3585,-0.7333,0.5619,0.2279,-1.6883,0.5315,1.8448,-2.0793,-0.9732,-2.1407,0.0673,0.8383,0.1982,1.197,0.6893,1.4079,0.9601,-0.3116,0.1495,-0.6552,-0.1307,0.1269,-0.0661,1.0868,-0.2407,-0.7151,-0.5817
