0.6647,-0.0082,-0.4981,0.431,0.5685,-0.9264,-1.4576,1.6804,-0.3345,-1.2504,-1.4534,0.1555,0.215,0.0036,0.0108,-1.8629,0.5254,-0.3692,0.0825,0.7796,0.2344,-1.0721,0.0008,-1.2173,-0.4505,0.2444,-1.0083,0.5268,-0.0482,0.5794,-0.6385,1.1944,-0.9095,-1.5867,0.1668,0.0678,0.2794,1.3289,0.6899,-1.0491,-0.353,-0.3947,-1.1755,0.1756,1.2391,0.3017,-0.94,-1.4174,-0.9669,0.1489,-1.386,1.0198,0.6725,0.6549,1.0102,-0.4585,-1.1784,-0.2255,1.1468,-0.3883,-0.0244,-0.0023,-1.4299,0.1056,-0.9787,-1.1065,1.0903,-0.9708,-0.9229,-1.5839,-1.1738,-0.9002,0.1917,0.1018,0.0064,-0.7861,-1.0291,-0.8072,-0.2728,0.7282,-0.6964,0.7215,-0.5767,1.324,-0.3519,0.3558,-0.5315,-1.6766,-0.3391,0.7678,-0.1697,0.0607,-0.6296,0.0267,-0.1333,0.9134,-1.0347,-0.7391,0.5385,-0.127,-0.6265,0.3256,0.3876
0.5096,0.2022,-0.3986,-0.1404,-0.6396,-0.0504,-0.1311,1.6779,-1.827,0.465,-0.8473,-0.5985,0.3961,0.4605,1.3151,1.2431,0.0225,-0.249,0.5752,0.1134,0.8939,1.3188,-0.1429,0.4317,-0.1131,0.3691,0.6293,0.6057,-0.6924,-0.913,1.3874,0.1709,-0.0024,0.9378,0.4925,0.9178,-0.0376,0.4886,0.3628,-0.0299,0.4304,0.1571,-0.6057,0.3419,-0.5214,-0.6033,0.0032,0.6509,-0.8872,-0.4267,-0.3517,0.7082,1.065,0.9733,-1.0807,-1.0762,-0.8486,1.0855,0.5901,0.5216,-0.2249,-0.4504,1.7714,0.3098,0.357,-0.3413,-0.192,0.8201,-0.0526,1.6066,-0.6426,-1.0471,-0.3703,-1.8989,0.041,0.0108,0.4264,-0.1647,-0.1497,1.6403,0.7461,1.0948,-0.3669,1.3546,0.6003,-1.0117,1.0279,0.1404,-0.5035,-0.3722,-1.8308,0.892,0.8947,0.4195,-0.448,0.2963,-0.8627,0.9635,-0.5074,-0.5704,-0.6573,-1.2531,0.1013
-0.8707,-0.1398,-0.5773,0.3798,0.6152,-0.1996,0.3238,0.2816,0.1744,0.3387,0.6897,-0.1406,0.8142,-0.137,1.3933,1.011,-1.2584,-1.6958,0.1826,-0.0109,0.6336,0.9968,-0.9952,1.2635,1.3145,-0.01,0.3345,-0.1712,0.1857,-1.1971,0.23,0.1439,-0.103,0.4655,1.4912,0.9764,-0.5331,0.7562,-0.5543,0.0419,-1.126,1.1387,-2.1424,-0.0904,-0.249,0.7441,0.0343,0.1972,-0.8358,-2.3027,-0.9616,0.5385,0.1919,-0.3945,-0.3317,-0.0805,0.5097,1.0359,-0.5477,0.7716,-0.2783,-0.1156,-0.2495,-0.9192,0.1287,-0.6831,-1.2874,0.2881,1.1955,0.1545,0.3132,1.2036,-0.3066,-0.1484,0.168,0.8892,1.2884,0.2169,0.2237,1.4066,-0.3992,-0.1645,-0.2022,0.2992,1.2272,0.654,0.0856,1.4768,-1.2198,-1.3609,0.3912,0.9271,0.3424,1.089,0.4281,-0.208,-0.0816,0.5203,-1.9057,-1.8514,0.9418,0.1332,-0.8002
-0.2518,0.7343,0.249,0.08,0.8369,0.1594,-0.6182,0.2943,1.7373,0.2971,-0.6346,0.317,-0.0317,-0.9405,-0.1707,0.8865,-1.4183,-0.4192,0.3835,-0.5012,0.3167,0.3407,-1.0118,-1.1634,-0.5975,-0.4413,-0.5712,0.2242,-0.2785,-1.4688,0.1287,-0.5422,0.6735,-0.4273,-0.3714,-0.7043,-0.9544,0.1951,0.687,-0.5218,-0.0613,-0.3421,0.1468,-0.2953,-0.046,0.5388,-0.5321,-0.235,-0.4988,-1.1682,0.5331,-0.5239,-0.4377,0.5874,0.2461,1.9641,0.3495,-0.8365,-0.3736,-0.5094,1.6787,-0.1641,-0.0301,-0.5242,0.2208,-0.7663,-0.6501,-0.3358,0.7119,-0.3923,0.0985,0.3074,-0.6063,-0.2693,0.1806,-0.5929,-0.0453,-0.2653,0.2746,-0.8727,1.1071,-0.597,-0.2451,-1.0379,0.4231,-0.0052,-0.175,0.1634,-1.0641,0.0298,-0.2074,0.7069,0.7763,-0.2015,-0.0823,-1.6892,-0.4147,-0.2127,-1.0924,-0.4431,1.2483,0.8641,0.2782
0.0803,0.626,-0.0844,-1.0159,-0.588,1.592,0.7653,0.9741,0.0842,-0.198,0.7225,-1.1767,-0.8011,-0.1712,-0.3808,-1.3859,1.2242,0.2178,0.7158,-1.5688,-1.7023,2.8667,-0.4354,1.5439,0.7441,0.7154,1.9965,0.4096,-0.7201,1.5453,1.064,-0.155,0.1056,2.594,-1.466,0.0708,-0.4118,0.7837,-0.1402,-0.0013,1.8019,-0.4481,1.7572,1.2566,0.3581,-0.3572,1.2902,0.2278,0.6436,0.813,1.5768,-0.1291,0.4925,-0.8823,-0.8117,-0.5274,0.1543,-0.5663,-0.4849,0.3789,0.1708,-0.5579,1.6421,0.8509,-2.0115,0.4515,-0.6416,1.3364,0.0,-1.7312,-0.5497,0.495,-0.2165,-0.3992,0.3889,0.3159,0.9381,0.4798,1.7995,0.4918,3.3015,-0.0027,-0.5219,-1.277,-0.1185,-1.1633,2.4373,-0.0479,-0.2125,-0.909,-0.2638,-0.067,-0.276,-1.7061,-1.3775,1.0065,0.0263,-0.5907,-0.1308,0.7326,1.6633,-1.2794,0.3641
-0.2694,0.105,0.1873,0.0044,1.1257,-0.2972,-0.6868,-0.8562,1.237,0.254,-0.5272,0.7176,1.0595,-0.8956,0.3078,-0.8654,-0.2536,-1.0881,-0.2638,0.6766,-0.0885,0.0809,-0.3413,1.6794,-0.1625,-0.3068,-1.0898,-0.0667,0.8653,-0.014,-1.9272,0.0843,-0.9002,-0.4428,-0.5697,-0.5496,0.5616,1.0125,-0.4283,-0.4706,-1.4073,0.1294,-1.3409,-0.4882,-1.6737,0.9852,-1.1644,-1.5168,-0.7462,-0.8221,-1.9341,0.98,0.3999,0.3414,0.516,1.2534,-0.4671,0.169,-0.503,-1.8784,0.2758,0.4235,-1.7078,-0.5683,-1.042,-1.3827,0.3639,-2.0724,-1.2879,-0.1429,-0.3459,1.2595,-1.3158,0.6942,0.2968,0.1821,-1.6575,-0.6254,-0.9199,-0.827,-0.2644,-0.3855,0.0249,-0.3017,-0.3852,0.3654,-1.3846,-0.473,-1.0972,-1.1433,1.712,-0.2328,-0.7444,0.3867,0.7749,0.4359,0.0395,-1.2036,-0.7653,-1.9871,-1.0906,-0.3997,-0.4593
0.1883,-0.1395,0.26,-1.676,-1.5148,-0.5682,-0.3023,-0.5777,0.6286,0.1985,1.7414,0.3307,0.6453,-0.7456,0.7584,0.1946,0.6811,-0.4792,0.5128,1.3534,0.0554,-1.6588,-1.232,-0.2319,0.1263,1.1313,-0.7887,0.4816,1.1434,-0.5918,-0.5962,-1.0104,1.4299,0.2433,-0.1369,-0.7705,0.5677,1.0093,1.98,-0.9615,-1.2956,0.6333,-0.2567,-0.2877,1.8805,-0.1078,-1.3579,1.2864,-0.3687,-0.3228,-0.8227,0.0936,-0.1508,0.1101,1.3685,0.6695,-0.1593,-0.537,-0.744,-1.5284,-1.0716,-0.1338,-1.7773,-0.4824,-0.1922,-0.3914,1.7157,-0.876,1.1182,-0.0376,-0.7046,-1.1151,-0.7901,0.0323,0.143,-0.9246,-2.2454,0.8604,0.3276,0.7658,-0.9968,0.365,0.3557,-1.0237,-0.9351,1.0594,-0.8879,-1.2445,0.2599,-0.1445,0.4882,-0.6986,-0.397,-1.1574,-1.3268,0.2647,0.4558,-1.6063,-0.3949,-0.7283,-1.3091,0.7991,-0.1589
-0.2817,0.5726,0.3442,-0.749,1.0712,0.3028,-0.0265,1.2206,0.8251,-0.3708,-1.0134,0.834,0.6354,0.1058,0.5598,-0.7664,0.8049,-0.4072,-0.4336,1.0188,1.3421,-0.9891,-0.9465,-1.1707,1.1504,0.0373,1.1355,0.3315,0.8243,-0.6172,-1.4397,0.0599,0.0321,-1.3041,0.4268,-0.3334,0.5421,0.6572,2.053,-2.1053,0.8437,0.8992,0.0811,-0.3896,1.7245,0.8337,-0.2997,-0.6471,-0.8747,-0.1973,0.9035,-0.2585,-0.6907,0.504,1.1458,0.6532,-0.2037,-0.4749,-0.2958,-0.4896,-0.6121,0.0217,-0.2755,0.4905,0.1116,-0.6344,0.8585,-1.0187,-0.1224,-1.1426,0.3056,-1.1341,-0.7007,-0.0878,-0.5633,-0.4945,-0.3273,-1.2971,0.6171,0.5697,-0.8098,-0.7547,-0.6653,0.377,-0.3763,1.4444,-1.1139,-1.0323,0.3764,-1.025,1.3709,0.2514,-1.2195,-0.7249,-0.471,-0.1829,0.2044,-0.4929,0.3093,-1.2174,-0.5602,0.443,0.4359
1.4062,0.9007,1.7479,-1.1695,0.29,1.7371,0.3991,-0.4593,1.1401,0.6522,3.3907,-0.663,-2.2469,-1.395,-0.5128,-1.9645,0.1746,0.1334,-0.0842,0.7463,-1.8378,-0.5219,-0.9049,0.3241,0.202,-2.0737,-0.0869,-0.8296,-0.4982,-0.7761,-0.0748,0.9212,0.4207,-0.3316,-1.1321,-1.1064,-0.368,-1.2317,-1.1591,0.8826,-0.1147,-0.9101,1.7567,1.2099,-0.1585,-0.3946,0.2138,-0.7493,0.0633,0.7116,-0.3349,-1.2756,-0.6709,1.2814,0.3133,-0.3276,-1.7011,-0.9266,0.0349,0.2041,0.2527,0.1273,0.1299,-0.1133,1.2759,0.7846,-0.1921,0.2289,-0.8998,-0.3973,-0.0762,-0.7298,1.1428,0.7677,-0.3313,-1.0762,-0.5872,-0.1355,-1.5255,-1.4022,0.7247,-1.2212,0.097,0.6937,-1.7487,-1.3231,-1.3554,-0.8543,0.7199,-0.5824,0.1652,-1.2396,-1.1929,-1.0502,1.2836,-0.9963,-0.4147,0.2933,1.359,1.914,-0.4365,0.4847,0.5179
-0.5175,2.1593,0.4851,-0.5508,1.3502,0.883,-0.2316,1.2384,-0.2615,0.2485,-0.5275,-2.0048,-0.0257,0.1208,-0.6672,-0.1098,1.0829,-0.6174,-0.7085,0.5436,-0.7902,0.0156,-0.5099,-1.0512,0.4231,-0.7261,0.0356,1.3734,1.1508,1.2163,-0.1338,0.3649,-1.0613,0.1893,-1.506,-0.8667,0.8868,-1.4581,0.5021,-0.0487,-0.2946,0.3148,0.8031,-0.8922,0.7572,-2.5305,0.8267,-1.2313,-1.0404,0.3806,-0.2349,0.2693,-0.0123,-1.5958,-0.9442,-0.9319,-1.3063,-1.3943,0.3361,-0.7438,0.9388,0.0201,0.0241,-1.7586,-0.1666,0.1803,-0.3341,0.4784,-2.2556,0.5156,0.2376,-1.0053,3.0434,0.8714,-1.4525,-0.17,0.2268,-0.6397,0.5608,1.066,-0.7554,0.0541,1.4717,1.2389,0.478,-0.8659,-0.6639,0.469,0.592,1.4415,2.1994,-1.7713,-0.7694,-0.6483,1.8234,0.9111,0.4279,0.0845,1.4747,0.5688,0.3163,-0.5121,0.2493
