-0.9299,-1.0307,-0.1887,0.3729,-1.1133,1.9762,1.7306,0.3512,-0.7431,-0.4583,-0.9586,-0.0571,-0.6562,1.5313,1.2346,0.8447,1.4458,-1.4915,3.6168,2.0878,-1.2336,2.8378,-0.5943,-0.8538,0.4668,1.7406,0.0548,1.2083,1.3578,0.9697
-0.5353,-0.104,-0.2282,-0.4614,-0.3495,1.9104,1.8282,0.8417,0.3013,0.4278,1.2946,0.1842,0.0901,-0.1314,0.0406,-0.3514,-0.3718,0.1064,-1.3353,0.0683,0.5753,-0.569,-1.0988,1.2939,0.4928,0.198,-0.5489,0.0069,0.1475,-0.6825
-0.6396,0.2039,0.2794,0.5321,-0.0143,0.625,0.5762,1.0056,-0.5329,0.2315,0.4301,-1.5506,-1.9342,1.2641,0.9286,-0.4862,0.0382,-1.1337,-0.8973,-0.6136,0.2369,-0.8013,-1.3234,-0.716,0.3556,-0.0909,0.0708,1.6723,-1.1396,-0.7135
1.2499,-1.1536,-0.2756,-1.1081,-1.3731,-1.516,-1.7766,-1.4533,-0.4187,0.0512,-0.9835,-0.9012,-0.5817,0.1335,0.1889,-0.4451,-0.1172,-0.1029,-0.2087,0.5754,-0.4768,1.8627,-0.3541,0.4928,2.2662,1.7791,1.951,0.3531,1.3848,0.6195
-0.2106,-0.5766,-1.3378,-1.3508,0.5923,1.1084,0.9996,0.0592,-0.551,-0.3398,0.5974,1.201,0.3576,-0.3338,-0.2505,-0.7513,-0.2294,0.9934,-1.1735,-0.0418,-1.9553,-0.0791,1.5854,0.6239,0.0054,-0.2884,0.9087,0.085,-0.3579,-0.5742
-0.0611,0.2384,-0.2042,-1.1285,-1.5212,1.4316,1.4975,0.0416,-1.1694,-1.0656,0.6051,1.3443,0.1698,-0.799,-0.4773,-0.4856,0.7521,0.9614,0.851,0.0961,1.5035,-0.2201,2.1727,-0.2233,-0.5916,0.4774,-0.3519,1.4691,0.1304,-1.0552
0.2378,0.4512,-0.5779,-0.8442,1.5942,-0.83,-0.962,0.5992,-0.5952,-1.0102,0.9979,2.0937,1.4922,-1.0086,1.3117,-0.5985,0.579,1.4303,0.8351,0.4944,1.073,0.0851,1.256,0.8531,-0.229,0.7495,-0.0153,0.4181,0.2277,-0.5448
-0.2874,-0.4061,0.0051,-0.2874,0.8956,0.823,0.5804,0.6709,-0.8243,-0.9922,-1.3602,-0.1689,0.0168,-0.1672,0.0788,-0.6329,-0.4158,1.0275,-0.4473,0.1647,0.1851,-0.744,1.0249,0.0924,-1.0322,0.0061,-0.7861,-0.8068,-1.0208,-0.3712
0.6952,1.2779,-0.3026,-1.5964,-0.9799,-0.8196,-0.5089,-0.8404,-0.8474,-0.7543,-0.1388,0.6018,-1.3224,1.9979,-0.2728,-0.1165,0.2423,-1.2459,-0.3973,0.5648,0.1743,0.8187,-1.4832,-0.0054,0.137,0.7389,0.5614,-0.0338,0.3349,1.3861
-0.1792,-0.3226,-0.7418,-0.2602,-0.1307,1.3964,1.4339,1.1472,0.3901,0.0536,0.224,0.4225,1.0558,-0.8708,0.7599,-0.4938,-0.1226,-0.55,-0.443,0.7329,0.4899,-0.6429,-0.7942,1.0486,-0.3961,-0.4117,0.4927,-0.6944,-0.1355,-0.7914
-0.4792,2.2457,0.3313,0.286,-0.4001,0.0942,1.7378,-0.1208,-0.1065,-0.9694,0.3339,0.5716,0.4005,1.1128,0.4359,-0.9351,-0.6715,-1.0839,-0.076,-0.107,0.4796,-1.0675,0.1748,-0.8074,-0.6057,0.0707,-0.9077,0.7972,-0.7833,-0.3932
-0.9512,-0.5448,1.2527,0.047,-0.0706,2.069,1.6421,1.9696,-0.6329,-0.936,-0.7728,-0.3573,-0.6474,0.1692,0.2737,-0.6401,-0.4677,-1.4053,-0.4255,-0.0831,0.6303,-0.4658,-1.8411,1.6295,0.0548,0.4581,-0.6724,-0.2021,-0.1655,0.1069
-0.6302,2.4997,1.3666,2.5709,1.345,1.4322,1.3602,0.6894,-0.7961,-0.585,-2.6581,-1.3901,0.0236,0.7784,-0.4234,-0.569,1.4764,-1.124,0.0772,0.3174,0.2271,-1.2226,-0.9343,-0.6789,-0.9856,-0.141,0.4729,0.155,0.2832,1.361
0.0698,-0.8792,-0.8276,-0.343,1.2502,0.6261,0.3143,0.9121,-0.8874,-0.1024,-0.0751,1.4034,1.1701,-0.4871,0.5794,0.1833,1.3101,0.9856,-0.5574,-4.1829,1.2111,0.1105,1.0037,-1.5958,0.3044,-2.2968,-3.3192,0.3387,-1.3359,-0.7814
1.0251,0.7866,0.7992,1.1916,-0.6639,-0.3693,-0.5665,-0.4018,0.0184,0.2391,-0.6774,-0.1775,0.2534,-0.6981,-0.0831,1.6897,-0.2796,-0.557,-0.073,0.8397,-1.2566,1.8621,-0.4186,0.6057,0.7715,0.9813,0.232,-1.7155,1.2498,-0.055
1.7719,-0.7281,0.5798,-0.6931,-1.4405,-1.3623,-2.3339,-2.019,-0.5915,-0.159,-0.9784,-1.2163,-0.8358,-0.3674,-2.5372,-0.3737,0.0484,-0.171,0.7664,3.034,-1.2149,3.3071,-0.7182,1.8065,0.7169,1.5886,3.3448,0.5323,1.9596,0.2962
-1.9343,0.9032,0.4534,0.9092,1.5343,1.0002,0.4809,0.6137,-1.0619,-0.3703,1.5906,1.3501,-0.1945,0.8115,-0.3484,-1.5471,0.6074,0.9818,3.0331,-0.9765,2.5484,0.0702,-0.585,-2.1093,-0.5532,-0.6376,-0.5092,0.029,-0.4436,-0.3601
-0.5164,-0.0959,0.1457,-0.2302,-1.3781,-0.751,-1.2273,-0.8009,-0.1385,0.2054,0.112,0.4805,-0.5372,-0.912,0.662,-1.2747,-0.1538,-0.2999,0.0755,0.6584,-0.1401,1.2407,-0.8057,-0.0079,1.4775,-1.205,1.2261,-0.4641,0.2952,-0.2056
