0.2821,0.1439,0.6601,1.2798,-0.247,-0.4424,0.4593,0.3062,-0.348,-0.8952,-1.0742,-1.102,0.2809,0.8029,-0.671,0.355,0.5595,-1.2002,0.6473,-0.1946,0.0679,1.3269,1.383,0.8265,-0.3427,-1.1318,-1.2202,1.5591,0.9853,1.4994,-1.0807,0.9865,-0.6365,-1.248,-0.0423,1.0477,0.0702,0.6965,0.1194,0.7222,-0.6281,-0.0212,1.2075,0.2997,-1.0384,-1.044,-0.4931,0.6089,-1.0391,-0.2259,-0.4011,0.0382,-0.6145,-0.6627,1.9466,0.3545,0.236,-0.534,-1.2822,0.3286,-0.7908,0.8013,-0.8078,-0.917,-0.1637,0.0251,-0.3951,-0.2989,1.1844,-0.0499,0.491,0.8012,1.3267,-1.4548,-0.6367,1.4713,-0.6135,-0.5211,0.4788
0.8015,-1.7835,0.3835,-0.8227,-0.7461,1.1779,0.3304,0.3569,0.4885,-1.2553,0.133,0.7034,1.1487,-0.2406,0.4301,-1.0353,1.1003,1.0567,-1.6925,0.3504,2.6903,0.4625,-1.1047,-0.1956,1.7593,-0.3824,-0.4763,0.1115,0.9949,-0.3183,-0.1059,-0.538,0.459,-0.8932,-0.4733,-0.268,0.7492,0.3995,0.1051,0.2516,-1.9306,0.2345,0.4431,0.3943,-0.6228,-0.6993,-1.4862,-0.5978,1.3316,-1.3,-2.1644,1.173,-0.5045,0.3951,0.4711,0.7701,-0.7251,-0.9612,-2.822,-0.1938,0.1809,0.7716,-0.2721,0.3532,-0.1749,0.2522,-1.081,0.6585,0.7881,-4.0831,-0.3579,0.5537,0.7322,1.2237,-0.1541,0.2301,0.6894,-0.8444,0.8465
0.5096,-0.3964,-1.8089,-0.7157,-1.89,-0.2461,0.2936,-1.3508,1.3044,0.9122,0.5164,1.0738,0.4461,0.6061,0.8084,0.1964,1.8418,1.1705,-1.5786,-0.2078,0.4891,-0.6016,-1.6384,-0.6805,0.8081,0.0084,-0.7331,-1.8901,-2.8584,-0.939,0.8675,-2.4515,0.1109,0.7976,0.0539,0.9672,-0.0146,0.6193,0.6774,-0.1759,0.7143,-0.2762,0.1785,0.5581,1.0867,0.8358,-2.5406,1.0507,-1.3713,-1.4174,-0.791,2.0045,0.9566,0.4341,-1.0796,0.2745,0.149,-0.2131,-1.1756,-0.0003,0.8551,0.546,0.0174,1.1951,-0.6861,-0.3689,0.4031,0.3145,1.4295,2.0565,-0.125,0.2813,-0.1521,-0.1793,-1.0619,-1.3175,0.3478,0.4957,0.4035
-1.0378,0.4849,0.4009,0.4656,-0.0477,-0.0606,0.8908,0.3364,0.0534,0.1743,-0.0607,-0.0772,-0.3867,-3.2415,-0.6632,0.4304,-0.8927,-0.5684,-0.2503,-1.2392,-1.5278,2.2708,1.1743,1.8239,-0.1278,0.8439,-0.1081,2.4952,0.14,2.3795,0.2771,1.2136,0.3399,0.3809,0.2424,-0.3323,-0.6673,0.9172,0.6038,-0.2761,0.4918,-0.5556,-0.386,0.5174,-0.0476,-0.056,0.62,-1.4747,0.4183,0.3716,0.5261,0.8327,0.3015,0.4632,1.5641,0.4897,-0.4812,-0.6736,0.2604,0.9223,-0.1064,0.1265,0.2606,0.8814,0.7813,0.5486,0.2027,-2.6203,-0.0026,-0.8796,-0.8824,2.083,1.0037,0.0053,-0.2011,-0.5023,-0.5194,-0.7463,-1.753
-0.9308,-0.3479,1.0072,0.0143,1.1478,-0.1486,-0.1761,0.0003,0.2246,-0.3418,0.4151,-0.4896,-0.3321,1.1506,0.5582,0.043,-0.3336,-0.6789,0.9557,0.1967,0.4314,0.5094,0.205,-0.0207,0.6488,0.115,-1.2207,0.5677,-0.7961,0.3575,-1.2343,0.1921,-0.211,-0.5288,-0.2371,-0.7681,0.0365,-0.2239,-0.745,-0.0738,-0.3121,0.8995,0.6296,-0.1897,-0.4802,-1.0607,1.2795,-0.6459,0.0325,0.6412,-0.2591,-0.6563,0.4469,-0.1049,0.3784,0.561,-0.3508,-0.2537,-0.1776,-0.451,0.1379,0.2632,0.1634,-0.071,-0.0226,-0.1675,0.4388,0.3712,0.0174,-0.6804,-0.6753,-0.98,0.4418,-0.0971,-0.3257,1.2019,-0.7593,-0.7697,-0.1378
0.0163,-0.4572,1.4976,-0.8031,0.3145,1.343,1.3542,-1.3546,-0.7298,2.1268,1.7558,-0.6223,-0.7095,-0.6668,0.6619,0.2953,-0.108,-0.3198,1.4883,-0.8088,-0.8103,-0.4517,0.191,2.7999,-1.1229,-1.0893,0.2452,0.7466,0.8863,-0.4758,0.8463,-1.2107,-1.3865,-0.4739,-1.5861,-0.4153,-1.3745,0.7905,1.5917,1.9282,2.3296,-1.5909,-0.2666,-0.1554,1.3947,0.9848,0.1464,-0.3374,0.5589,-0.17,0.2656,-0.1295,0.1651,1.643,-0.8468,1.077,0.6493,2.6733,1.6768,-0.6122,-2.0417,-0.4524,0.2464,0.3896,2.9115,-3.3118,-2.7335,-0.2316,-0.2912,1.675,1.3224,0.7326,-0.4484,0.4812,0.9334,-0.3229,1.446,-0.0441,-0.5276
0.179,-0.7167,-0.172,1.172,-0.5242,1.1956,0.61,1.3543,1.5729,0.256,0.2434,-0.2799,1.8234,-0.866,0.2537,0.7087,-0.6865,0.1283,0.2069,-0.1482,0.5366,-1.1659,-2.4724,0.3933,0.5126,-1.0694,-0.3464,-0.6928,0.1902,-1.0196,0.5314,-1.3478,0.1492,0.3493,1.1438,0.0597,-1.2585,0.3167,-1.4997,-0.1052,2.544,1.0057,1.2344,-0.251,-0.2094,-0.3241,-0.3754,-1.2221,0.2612,0.9247,2.1644,-0.862,0.3228,0.8419,-2.5434,-0.4428,1.027,0.625,1.4648,0.7057,-1.1724,0.4615,-1.2483,-1.4009,0.2323,0.9725,0.2757,-0.6441,-0.4433,0.8761,-1.0788,0.1913,-1.3886,-0.0322,0.2747,1.237,-0.0064,0.3296,1.0851
-0.0298,0.833,0.9223,0.0187,1.5831,0.8356,0.7649,0.3801,1.1705,1.8192,0.9101,-0.0692,0.2974,0.0706,0.9387,0.6967,-0.8191,-0.145,1.2175,-0.2431,-0.8714,0.6625,0.2469,-0.0007,-0.7597,0.7512,1.5566,-0.4572,0.4639,0.6422,0.0109,0.212,0.3932,-0.7546,-0.1112,-0.0023,-0.3537,0.4028,1.4011,-0.2103,0.7574,0.7222,0.0977,-1.3737,0.7846,0.4538,1.5794,-0.1076,1.8429,0.2627,0.9446,-0.4113,0.0143,1.1832,-0.3269,0.6964,-0.548,-0.4066,1.6606,0.8017,-0.651,-1.3169,1.2688,0.614,1.1798,-0.4168,0.1134,0.5074,-0.5951,0.1991,0.688,-0.5165,-0.5769,0.2786,1.1419,0.8188,0.809,-1.3256,-1.4768
-2.0505,2.4067,-0.6656,0.779,1.5115,-0.2929,-1.5758,0.9741,-0.6705,-1.3522,-2.0872,-1.2775,1.123,-2.762,-1.3038,1.9184,-0.7054,-2.2962,1.202,-0.7549,-2.5357,-0.0788,1.6404,0.9679,-2.0847,-1.0424,-1.0668,1.7594,2.1197,1.2723,0.9553,2.0382,2.2274,-0.9511,0.3007,-0.8257,2.741,-0.0763,0.7468,-0.6506,0.3355,0.2545,0.5818,-2.234,-1.6457,-0.7928,1.0471,-1.943,-0.6154,2.4998,0.7507,-2.0998,-1.4901,-1.9474,-2.5434,-1.3542,-1.9105,-1.594,1.3307,-0.655,-1.9932,-1.4087,-1.7381,-1.0144,-0.1831,1.3187,1.8045,-0.7761,-3.1034,-2.2617,-0.6736,-1.0117,-1.4932,-0.038,-0.8685,-0.0058,-1.322,0.1567,-1.0079
0.1194,-0.6158,0.2899,0.2548,-0.0567,0.6744,1.1582,0.1246,0.8755,0.2343,0.5989,-1.4375,-0.0434,-1.0545,-0.0634,-0.5187,-0.99,-0.5552,5.2058,-0.4917,0.2556,-0.008,-0.133,1.9745,0.7831,-0.8704,-0.3484,1.031,1.4189,0.5027,-0.4047,-0.7941,-0.6301,0.4304,-0.421,0.0688,0.2626,0.0757,0.8642,0.7673,0.6121,0.4187,-1.4806,-1.6684,0.7678,0.9051,0.3713,0.4827,0.3415,-0.0243,0.0537,1.7911,0.5888,-0.3202,-0.255,0.386,-0.8269,1.8006,1.0944,0.3739,1.1746,-0.4747,-0.644,-0.0867,1.0789,1.2801,-0.3283,-0.5253,-0.5085,1.0805,-0.4541,-0.2952,1.1783,-1.7686,-0.1013,-0.2313,-0.1007,1.5294,-1.1282
