-0.025,0.002,-0.362,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.337,-0.352,-0.352,0.33,0.33,0.33,0.0,-1.05,0.343,0.343,0.324,0.33,0.33,0.33,0.33,0.005,0.005,0.331,-0.004,-0.002,-0.01,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.003,-0.003,-0.003,0.004,0.004,-0.013,-0.023,-0.004,0.017,0.0,-0.019,-0.007,0.685,0.361,-0.376,-0.376,-0.376,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.353,-0.353,-0.013,0.005,-0.011,-0.011,0.046,0.046,0.046,0.046,0.046,0.036
-0.82,-0.82,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057,-0.096,-0.096,-0.019,-0.019,-0.051,0.005,-0.029,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.69,0.038,0.819,-0.025,0.015,0.015,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.011,0.843,0.843,0.843,-0.901,-0.873,-0.873,2.51,2.51,-0.91,-0.884,0.053,0.073,0.073,0.066,0.066,0.066,0.079,0.079,0.079,0.079,0.079,0.079,-0.903,-0.903,0.062,-0.773,-0.833,-0.833,-0.079,-0.079,-0.079,-0.079,-0.079,-0.063
-0.819,-0.84,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,-0.015,-0.021,-0.021,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,0.408,0.408,0.408,0.408,0.408,0.393,0.022,0.022,-0.208,-0.203,-0.203,-0.01,-0.01,-0.023,-0.023,-0.023,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,0.762,0.762,0.005,0.005,0.024,0.041,0.041,-0.818,-0.818,-0.818,0.57,0.57,0.57,0.57,0.57,0.57,-0.849,-0.849,0.024,-0.091,0.057,0.057,0.033,0.033,-0.011,-0.011,-0.011,0.014
0.0,0.0,0.0,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.005,-0.005,-0.005,-0.014,0.004,-0.005,-0.004,-0.01,0.437,0.437,0.437,0.437,0.437,0.437,0.437,0.001,0.001,0.001,0.002,0.002,-0.013,-0.004,-0.004,-0.017,0.001,0.001,0.001,0.001,0.412,0.412,0.412,0.41,0.41,0.411,0.411,-0.009,-0.009,0.005,0.009,0.005,0.002,-0.452,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,0.003,0.003,-0.013,0.005,0.0,0.0,0.039,0.039,0.039,0.039,0.039,0.039
0.101,0.096,0.078,-0.359,-0.359,-0.359,-0.359,-0.359,-0.359,-0.359,-0.609,-0.609,-0.609,0.058,0.058,0.058,0.028,0.04,0.693,0.693,0.693,0.283,0.283,0.283,0.283,0.139,0.139,0.382,-0.252,-0.265,-0.264,-0.258,-0.258,-0.296,-0.274,-0.274,-0.274,-0.274,-0.071,-0.071,-0.071,-0.071,-0.072,-0.072,-0.072,1.04,1.04,-0.606,-0.606,-0.608,0.033,0.0,-0.624,-0.624,-0.624,0.015,0.015,0.015,0.015,0.015,0.018,-0.607,-0.607,0.03,-0.113,-0.277,-0.277,-0.075,-0.075,-0.075,-0.075,-0.075,-0.075
-0.012,-0.012,-0.002,-0.004,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.798,-0.798,-0.798,-0.004,-0.004,-0.004,0.006,-0.036,1.37,1.37,1.37,0.004,0.026,0.026,0.026,0.701,0.701,1.74,0.001,0.001,-0.01,-0.803,0.0,0.007,0.007,0.007,0.007,0.007,0.008,0.008,0.008,0.008,0.007,0.68,0.68,-0.011,-1.29,0.036,0.006,0.017,-0.029,-0.003,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,1.74,-1.29,-0.03,-0.002,-0.019,-0.019,-0.374,-0.374,-0.374,-0.374,-0.374,0.816
0.025,0.025,-0.007,-0.004,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.027,-0.027,-0.027,-0.028,-0.028,-0.028,-0.023,-0.028,0.788,0.757,0.738,0.738,0.738,0.757,0.757,0.746,0.746,0.746,0.001,0.001,-0.02,-0.004,-0.86,0.057,-0.019,-0.019,-0.019,-0.019,0.747,0.759,0.759,0.759,0.748,0.748,0.748,-0.004,-0.004,-0.027,-0.026,0.011,0.02,0.005,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.017,0.0,0.0,0.01,-0.002,0.019,0.019,0.167,0.164,0.164,0.164,0.164,0.156
0.004,0.004,0.004,0.001,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,0.0,-0.013,-0.013,-0.017,-0.003,-0.576,0.003,-0.004,0.006,0.006,-0.007,-0.007,-0.007,-0.007,-0.007,0.535,0.535,0.529,0.0,0.0,-0.008,-0.001,-0.001,-0.009,-0.009,-0.009,-0.009,-0.009,0.005,0.005,0.005,0.005,0.005,0.005,0.005,-0.021,-0.004,0.0,-0.006,0.006,0.014,-0.007,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,0.011,-0.012,-0.012,-0.004,0.001,-0.004,-0.004,0.055,0.055,0.055,0.055,0.055,0.039
-0.002,-0.002,0.009,-0.009,-0.013,-0.003,-0.003,-0.003,-0.003,-0.003,-0.015,-0.015,-0.015,0.257,0.233,0.233,-0.149,-0.153,0.025,0.034,0.012,-0.001,-0.003,-0.003,-0.003,0.239,0.239,0.308,-0.001,-0.001,-0.009,-0.009,-0.009,-0.027,-0.027,0.0,0.0,0.009,0.643,0.643,0.643,0.643,0.643,0.531,0.531,0.142,0.142,-0.004,-0.004,0.003,0.019,0.0,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.076,0.076,0.003,-0.034,0.142,0.142,0.091,0.061,0.061,0.061,0.061,0.043
-0.286,-0.248,-0.141,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.27,-0.615,-0.869,-0.869,-0.42,-0.462,-0.457,0.13,0.514,0.492,0.533,3.66,0.195,0.091,0.091,0.091,0.319,0.319,0.379,0.0,-0.213,0.089,-0.054,-0.101,0.087,0.032,-0.493,0.035,0.053,-0.022,-0.022,-0.022,-0.022,0.006,-0.077,-0.077,0.514,0.631,-0.2,-0.377,-0.081,0.03,0.048,-0.233,-0.233,-0.233,-0.233,-0.233,-0.233,-0.233,-0.233,-0.122,0.255,0.255,-0.012,-0.291,-0.198,-0.198,-0.319,-0.319,0.186,0.186,0.186,0.235
-0.69,-0.69,0.011,-0.024,-0.024,-0.009,-0.009,-0.009,-0.009,-0.009,-0.01,0.0,0.0,-0.003,-0.003,-0.003,0.0,-0.018,0.013,0.013,-0.011,-0.005,-0.013,-0.013,-0.013,-0.004,-0.004,-0.004,0.014,0.014,0.005,-0.001,-0.001,-0.011,0.006,0.006,0.006,0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.008,-0.008,-0.698,-0.698,0.011,0.019,0.019,-0.687,-0.687,-0.687,0.024,0.024,0.024,0.024,0.024,0.022,-0.69,-0.69,0.007,0.001,-0.031,-0.036,-0.046,-0.046,-0.046,-0.046,-0.046,-0.056
-0.009,-0.009,0.005,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.005,0.005,0.005,0.001,0.001,0.006,-0.005,0.003,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.003,0.003,0.003,-0.001,-0.001,-0.013,0.0,0.0,0.001,0.001,0.005,0.005,0.005,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.0,0.0,0.0,0.0,-0.009,-0.016,-0.007,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,-0.01,0.004,0.004,-0.013,-0.013,-0.025,-0.025,0.005,-0.004,-0.004,-0.004,-0.004,-0.003
-0.027,-0.027,0.004,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,0.004,0.004,0.004,-0.004,-0.004,-0.004,-0.006,-0.006,0.0,0.0,0.0,0.0,0.608,0.608,0.608,0.006,0.006,0.004,-0.006,-0.006,0.59,0.026,0.026,-0.005,-0.004,-0.004,-0.004,-0.004,0.598,0.604,0.604,0.604,0.604,0.581,0.581,-0.012,-0.012,-0.011,-0.011,-0.01,-0.019,-0.019,-0.026,-0.026,-0.026,-0.026,-0.026,-0.026,-0.026,-0.026,-0.026,-0.002,-0.002,-0.047,-0.023,-0.042,-0.042,0.052,0.052,0.052,0.052,0.052,0.043
0.154,-0.158,0.0,-0.006,0.01,0.01,0.01,0.01,0.01,0.01,-0.407,-0.407,-0.407,-0.283,-0.283,-0.283,-0.015,-0.057,0.345,0.35,0.35,0.35,0.35,0.35,0.35,-0.075,-0.075,1.06,0.361,0.361,-0.084,-0.088,-0.126,0.206,0.216,0.216,0.216,0.175,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,-0.012,0.382,0.382,-0.008,-0.008,-0.459,0.296,0.332,-0.487,-0.487,-0.487,0.322,0.322,0.322,0.322,0.322,0.322,-0.433,-0.433,-0.068,-0.45,-0.088,-0.088,0.05,0.05,0.05,0.05,0.05,0.033
0.0,0.0,0.004,-0.002,-0.002,-0.002,0.004,0.003,0.003,0.003,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,0.009,0.007,0.007,0.007,0.007,0.007,0.007,0.007,-0.001,-0.001,-0.001,0.002,0.002,-0.002,-0.002,-0.002,-0.003,-0.003,-0.003,-0.003,-0.021,0.001,0.001,0.001,0.001,0.001,0.001,0.001,-0.004,-0.004,-0.004,-0.004,0.006,-0.015,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.014,-0.014,-0.028,0.005,-0.007,-0.007,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.006,-0.003,-0.006,-0.006,0.043,0.043,0.043,0.0,-0.009,0.001,0.001,0.001,0.001,-0.001,-0.001,-0.001,0.054,0.054,0.054,0.002,0.004,-0.003,-0.003,-0.003,-0.005,-0.004,-0.004,-0.004,-0.004,0.063,0.063,0.063,0.063,0.063,0.045,0.045,0.047,0.047,-0.005,-0.005,0.003,-0.007,-0.007,0.0,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.002,-0.001,-0.001,-0.011,0.0,-0.008,-0.008,0.008,0.008,0.008,0.008,0.008,0.008
-0.106,-0.106,0.174,0.24,0.24,0.24,0.24,0.24,-0.721,-0.721,-0.196,0.459,0.459,0.108,0.108,0.108,-0.163,-0.163,0.964,0.964,0.964,0.0,-0.006,-0.006,-0.006,0.695,0.695,0.695,0.171,0.171,-0.023,-0.023,-0.023,-0.145,-0.145,-0.155,-0.155,-0.155,-0.104,-0.104,-0.104,-0.104,-0.104,-0.104,-0.104,0.59,0.59,-0.138,-0.138,-0.313,-0.046,-0.03,-0.191,-0.191,-0.191,-0.191,-0.191,-0.191,-0.191,-0.191,-0.191,-0.673,-0.673,0.179,0.093,-0.212,-0.212,0.014,0.014,0.037,0.037,0.037,0.007
-0.263,-0.263,-0.268,0.102,0.102,0.102,0.14,0.14,0.103,0.103,-0.351,-0.351,-0.351,-0.363,-0.363,-0.363,0.107,0.096,0.118,0.118,0.1,0.103,0.103,0.103,0.103,-0.726,-0.726,0.846,0.0,0.0,0.06,0.06,-0.703,-0.076,-0.076,-0.076,-0.076,-0.076,-0.023,-0.023,-0.023,-0.023,-0.023,-0.023,-0.023,0.798,0.787,0.11,0.11,-0.034,0.124,0.124,-0.611,-0.611,-0.611,-0.179,-0.179,-0.179,-0.179,-0.179,-0.16,-0.661,-0.661,-0.3,-0.088,-0.433,-0.416,-0.361,-0.352,-0.352,-0.352,-0.352,0.563
-0.002,-0.002,-0.002,0.352,0.352,0.352,0.352,0.352,0.352,0.352,-0.022,-0.022,-0.022,0.264,0.264,0.264,-0.015,-0.015,0.526,0.526,0.526,0.526,0.526,0.526,0.526,0.495,0.495,1.5,0.509,0.509,-0.02,-0.02,-0.02,0.552,-0.012,-0.03,-0.03,-0.03,-0.006,0.036,0.036,0.036,-0.005,-0.005,-0.005,0.533,0.533,-0.012,-0.012,0.001,0.59,0.334,-0.593,-0.593,-0.593,0.019,0.019,0.019,0.019,0.019,0.019,-0.6,-0.6,0.012,-0.583,-0.007,-0.007,0.11,0.11,0.11,0.11,0.11,0.097
-0.333,-0.327,-0.327,0.022,0.022,0.022,0.022,0.022,0.022,0.022,-0.058,-0.079,0.003,0.005,0.005,-0.001,-0.013,-0.022,0.02,0.02,0.007,0.008,0.008,0.009,0.009,0.014,0.014,0.015,0.025,0.025,-0.016,-0.008,-0.008,-0.022,-0.022,-0.022,-0.022,-0.022,0.014,0.014,0.014,0.014,0.014,0.014,0.014,1.18,0.436,-0.808,-0.808,0.02,0.031,0.031,-0.717,-0.717,-0.701,0.119,0.119,0.119,0.119,0.119,0.119,-0.801,-0.801,-0.006,-0.165,0.028,0.011,-0.083,-0.084,-0.12,-0.12,-0.12,-0.102
-0.003,-0.003,-0.003,0.002,0.002,0.002,0.002,0.002,0.002,0.002,0.0,0.0,0.0,0.0,0.0,0.0,0.006,-0.006,0.332,0.332,0.327,0.327,0.327,0.327,0.327,-0.006,-0.006,-0.006,0.321,0.321,-0.003,-0.003,-0.003,-0.004,-0.004,-0.004,-0.004,-0.004,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.001,-0.001,0.0,0.0,-0.007,-0.01,-0.01,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.005,-0.005,0.266,-0.011,-0.006,-0.006,0.034,0.034,0.034,0.034,0.034,0.034
-0.332,-0.332,-0.85,-0.356,-0.356,-0.356,-0.356,-0.356,-0.356,-0.356,-0.366,-0.366,-0.366,-0.397,-0.383,-0.383,0.009,0.416,0.084,0.084,0.061,0.065,0.065,0.065,0.065,-0.355,-0.355,0.457,0.088,0.103,0.06,-0.357,-0.357,-0.355,0.017,-0.365,-0.365,-0.365,0.83,0.067,0.067,0.067,0.067,0.067,0.067,0.03,0.03,0.088,0.49,-0.356,-0.333,-0.352,-0.359,-0.359,-0.359,0.087,0.087,0.096,0.096,0.096,0.096,-0.856,-0.856,-0.346,-0.365,0.074,0.074,-0.543,-0.543,0.206,0.206,0.206,0.213
-0.328,-0.328,-0.32,-0.049,0.008,0.008,-0.301,-0.301,-0.301,-0.301,-0.013,-0.013,-0.013,-0.437,-0.434,-0.434,0.032,-0.088,0.493,0.493,0.493,1.1,0.439,0.439,0.439,-0.03,-0.03,-0.03,-0.371,-0.371,0.018,0.018,0.018,0.0,0.0,0.0,0.0,-0.003,0.007,0.007,0.007,0.007,0.007,0.007,0.007,1.14,1.14,0.406,-0.063,-0.418,0.063,0.063,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,0.23,-0.491,-0.491,-0.086,-0.841,-0.136,-0.136,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002
-0.008,-0.008,0.013,-0.814,-0.128,-0.128,-0.128,-0.128,-0.128,-0.128,-0.778,-0.81,-0.81,-0.689,-0.742,-0.74,-0.693,0.028,0.019,0.019,0.019,0.019,0.019,0.019,0.019,-0.806,-0.806,1.26,0.012,0.012,-0.013,-0.794,-0.794,0.0,0.0,0.005,0.005,-0.004,0.335,0.011,0.011,0.011,0.011,0.011,0.011,-0.152,-0.152,0.014,0.009,0.004,-0.01,-0.004,-0.828,-0.828,-0.828,-0.081,-0.081,-0.081,-0.081,-0.081,-0.081,-0.792,-0.792,-0.068,0.649,-0.839,-0.839,-0.395,-0.391,-0.391,-0.391,-0.391,-0.391
