-0.1809,-0.2242,0.0079,-0.4874,-0.473,-0.175,0.031,-0.0028,-0.6305,0.4304,0.4116,-2.2306,0.6925,0.2991,-0.4711,0.2673,-0.0735,-0.0514,-0.1891,-0.6931,0.394,-0.6756,-0.2,0.0174,-0.1804,-0.2308,0.1037,0.907,-0.3439,-0.4249,-0.5064,-0.5534,0.2849,-0.1088,-0.1394,0.2544,-0.4951,-0.3701,-0.2443,0.8612,0.6559,-0.4837,-0.1035,0.371,0.0214,-0.2504,-0.3694,-0.9365,0.4593,0.3121,-0.4493,-0.6123,1.0835,0.0296,-0.3034,0.248,-0.5644,-1.0911,-0.223,-0.8067,0.1545,0.2607,-0.0317,0.6631,0.2196,-0.1327,0.0509,0.6532,0.1272,-0.1282,-0.8284,0.2652,0.1044,0.342,-0.2954,0.1137,0.0776,0.3148,-1.1663,0.0172,-0.1127,0.2338,0.4919,0.7353,-0.3113,0.1563,-0.1094,1.0806,0.1408,-0.035,0.2692,-0.4347
-0.2438,-0.8716,0.3974,0.1903,-0.5234,0.8406,0.0961,0.922,-0.058,-0.4275,0.3544,-0.6364,0.632,-0.3904,-0.021,0.2705,0.6551,-0.3284,-0.038,0.8193,-0.219,-0.8587,0.5715,0.4673,-0.6126,-0.0894,1.96,-0.5188,1.0007,1.2525,-0.4562,1.459,1.5035,-1.0036,1.3135,-0.8894,-1.0371,-1.2111,0.292,0.7993,-0.6373,0.5889,0.3972,-0.8133,1.043,-1.0612,-0.6444,-0.6065,0.3881,-0.0948,0.9226,-0.1878,-0.5469,-0.2955,0.3459,-0.7705,-0.8829,-0.1625,1.1477,0.8192,0.6533,-0.9593,1.2659,-0.2097,-0.8822,1.8652,0.0101,1.6186,0.8124,-0.8576,-1.5342,-0.9795,-0.3782,-0.6126,-0.1383,-0.5934,0.4143,0.1368,0.504,-0.6888,-1.0062,0.858,0.1296,-0.5197,0.3242,0.0973,-0.3612,0.4999,-0.0802,-0.4357,-1.0644,0.6359
-0.4802,0.2553,-0.8053,-2.1593,0.3012,0.3596,0.0004,-1.7571,0.0233,1.1726,-0.4517,0.4255,-0.2344,-0.154,-0.2938,1.545,-1.3953,0.2437,0.7432,-0.6085,-0.227,-0.2945,0.2447,0.4358,1.213,-0.5399,-0.7087,1.0589,-1.5695,-0.1003,1.5108,0.0132,-0.907,-0.2505,0.1075,0.5593,-0.1965,-1.0028,-0.9709,0.3317,0.2744,-1.3658,1.6013,0.1058,-0.8255,0.4567,0.2142,-0.9354,-0.3405,-0.3578,0.1772,0.4759,-0.4561,-0.3729,-0.3177,0.159,0.2381,-0.0682,0.793,-0.6111,-0.8458,0.3212,-0.7494,0.3016,0.7742,0.1418,-1.5222,0.1698,0.3987,-1.2848,-0.4017,-0.5379,1.0631,-0.4194,1.542,0.3481,-1.0055,1.1321,-1.0787,0.6529,1.2289,0.3948,-0.1419,0.9175,0.2988,-0.5776,1.7025,-1.2269,-0.2734,-0.2644,0.773,-0.6153
-0.1608,-0.2963,-0.407,0.408,0.849,-0.8803,-0.2147,-1.5208,0.5737,0.7565,-1.4237,0.0936,-0.1974,0.0121,-0.0339,1.1281,-0.5634,1.328,0.3426,-0.3658,-0.1716,0.7815,1.8698,-1.9232,2.0885,-0.2916,-0.5695,1.19,-1.3727,0.1268,1.2707,-0.37,0.2359,1.3155,-1.3936,1.1807,0.2416,0.2561,-0.0567,-0.6379,1.1327,0.0763,-0.9978,2.4679,1.7985,0.0615,-0.5455,0.1002,0.4568,-0.4977,-1.9045,0.1937,-0.485,0.2429,0.5463,0.5504,0.8869,0.5123,-1.3256,-1.8537,-0.8515,0.5014,-1.0052,1.2209,0.2766,0.301,-1.3346,-1.5934,-2.2419,-1.1929,0.1958,0.2311,0.3001,-1.7627,0.88,-0.4443,-1.1112,1.6481,-1.961,-0.0961,1.217,-1.2803,0.4556,-0.7887,0.67,-1.1778,-1.1385,-0.9251,-0.9224,-0.3966,0.2036,-0.6993
-0.6855,-0.0023,2.2024,2.4238,1.51,-0.0541,-1.8759,-0.8432,-1.7554,2.535,-1.0724,1.5169,0.4748,1.3338,0.2195,2.7842,-1.6589,0.2587,0.8788,-0.2914,-0.6019,1.0626,0.2839,-0.548,1.1098,-0.75,-1.2623,0.0279,1.9057,-1.4123,1.9112,-1.0544,-1.2706,0.9214,-1.1829,1.6937,-0.3268,-0.7968,1.3434,-1.0068,1.3348,0.4696,-1.6923,-0.05,-0.6457,0.3213,1.2537,-0.9495,0.782,0.1254,-0.5389,-1.5988,1.3632,-0.7326,0.8059,1.2703,-0.494,0.2908,-0.5791,-1.4318,-0.8787,1.2673,-0.5296,0.7013,0.392,-0.0811,1.3744,-0.1083,-0.3065,0.245,3.0765,-0.7576,1.9399,-0.8198,0.8917,2.1365,-1.217,0.8398,-1.5418,0.0422,0.5015,-1.0728,-0.2995,1.3671,1.0812,-1.0383,0.13,-0.2267,-0.1475,0.365,1.704,-1.1574
-0.1515,-0.1821,0.0706,-0.7877,-0.276,-0.7601,-0.4681,-0.4062,-0.1436,0.1894,-0.1218,0.4637,-0.2423,0.1327,-0.4049,-0.6595,-0.369,0.4512,-0.1409,0.9386,0.4809,-0.8122,0.9638,0.4615,-1.4029,0.6977,0.0186,-0.3159,-0.731,-1.7725,-0.9834,-0.8965,1.1607,1.9072,1.7455,0.5488,-0.7421,-0.7057,-0.8392,1.4577,-0.3894,-0.427,0.4687,-0.9185,-0.4265,1.6532,2.5907,-0.1699,0.1637,0.0936,0.1427,-0.4828,0.4399,-0.5473,0.6854,0.5117,-0.8266,-1.4013,0.4025,-0.0199,-0.2574,0.146,0.3217,0.5467,-0.3763,-0.0011,1.2204,-1.0783,0.9155,0.7607,0.4157,0.1923,0.8908,0.1075,0.0912,0.2091,0.722,-0.5574,0.2739,0.4675,0.0398,0.4757,0.5969,0.4658,0.5905,-0.1223,-0.9267,-1.3656,-0.2559,0.1035,0.0583,-0.7559
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.78,-0.3024,-0.6563,0.3152,0.506,-0.7794,-0.3455,-0.7284,0.0244,0.0157,0.2548,1.5779,-2.0348,1.5777,1.0341,0.7142,-1.106,0.95,0.8433,0.8989,0.1616,-0.3228,1.4305,-1.1145,-0.5887,0.5295,-0.2241,0.1749,0.7375,0.0253,0.5357,-0.6975,1.2511,0.1897,-0.603,1.1543,-1.0969,-0.5092,1.1107,0.6667,0.8748,-0.6995,1.2615,1.2707,0.6461,-1.2678,-2.5325,0.1912,-0.3387,-0.7149,-0.8579,-0.0138,-0.8353,-0.802,0.5767,1.6734,-0.1597,0.3982,-0.8188,-0.835,-0.9842,1.322,-1.4314,0.353,0.3264,-0.3057,-1.4765,-1.7308,-1.3807,0.7125,-0.7124,0.9901,-0.4164,-0.0484,1.9034,0.4441,-0.3868,-0.6184,-1.0791,-0.8022,1.7504,-0.0263,-1.8335,0.2431,1.2885,-0.7063,-0.0507,-0.4645,-0.9564,-1.4553,0.768,-0.2606
0.115,-0.2455,-1.6344,-0.1386,-1.5485,0.8131,0.2074,-1.2627,1.3825,0.8688,-0.3745,1.4608,-1.1806,-1.3022,0.8338,1.434,-0.1794,0.7954,1.0209,1.7636,-0.634,-0.9603,0.1803,-0.8936,-0.0788,-0.2778,0.1536,2.5142,-2.5065,-0.4957,-0.2134,-0.8242,1.0873,0.4801,-0.9113,1.4894,-0.2049,0.2882,0.0777,-0.5206,0.0298,-0.9501,-0.4883,-0.4345,1.8532,0.7584,0.0034,0.6565,0.1254,-1.0108,-0.125,1.5295,-0.0509,1.5296,-0.3651,0.4481,0.663,0.1984,-1.2438,-1.3979,-0.5507,0.8214,-1.1288,0.4278,-1.8212,-0.3277,0.8267,-1.0915,-0.5415,0.3122,-0.7349,0.317,0.026,-0.2469,-1.1374,0.4947,-0.2019,1.0068,-1.1603,-2.3372,1.8176,-0.4133,-0.642,0.458,0.6631,-0.1919,-1.5324,0.32,-0.1178,1.0757,-0.3214,-0.2405
-0.5963,-0.5592,0.7036,0.0787,0.1289,1.2918,0.1474,0.9719,-0.9004,-0.1192,1.1262,0.6571,-0.7509,-0.1897,0.2871,0.5124,-0.5366,-0.0497,1.2952,0.2053,0.6331,-1.256,-0.0926,0.3454,-1.7928,0.1324,-0.1781,1.8329,0.2058,-0.8941,0.7536,1.289,0.0783,-0.7353,-1.0265,0.5119,-1.2483,-0.1426,-1.2746,2.743,-0.6675,-0.1311,-0.1066,1.473,1.237,1.7085,2.7527,-0.2894,-0.3948,1.0796,0.3929,0.2685,0.0166,0.3712,-0.6664,0.3338,-1.029,-0.2273,0.0819,0.3526,-0.7999,0.1857,-1.0516,-0.3424,-1.3088,-0.0808,1.5731,-1.2955,0.0233,-0.5513,-1.0658,-1.0076,0.2235,0.1329,-1.7076,-0.3738,0.002,-0.4892,0.1467,0.8257,-0.1351,0.7043,-0.3135,2.6274,-0.1264,-1.1706,1.2954,-0.1545,-0.566,-0.0577,0.5462,-0.0983
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.3866,0.9411,0.3683,-0.1185,-0.667,-0.1319,-0.5332,-0.0216,0.1049,0.5726,-1.1651,0.8352,-0.4567,0.3908,0.0462,0.406,1.8576,-0.9261,1.581,0.2676,-1.2402,1.2107,-0.7128,-0.3942,0.8315,-0.6128,-0.4606,0.843,0.6509,-0.5068,0.6651,-0.4077,-0.7822,0.7729,0.5218,-0.0308,-0.3325,2.0865,-0.1745,-0.3061,1.138,0.8915,0.1631,0.7105,-0.3911,3.0495,0.9848,-0.1424,-1.7496,-0.3134,0.4255,0.4422,-1.1531,-0.288,-0.4297,-0.2413,-0.6834,1.4907,0.2979,0.3479,-0.4863,0.9744,-0.62,-2.1029,0.948,-1.0448,-1.2161,-0.2602,0.4124,-0.4547,0.4405,0.6953,0.5762,-1.1475,0.4575,1.2733,-0.7053,0.662,0.6613,1.531,1.3761,-1.1682,-0.4093,0.7407,-0.2545,-0.9758,1.2076,-0.0858,0.7815,0.7918,1.0262,-1.0735
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.0117,1.0502,-1.3582,-1.272,-0.5135,-2.5635,0.7727,-2.1933,1.8221,-1.4831,-3.9173,1.1399,0.069,0.2962,-0.8394,-1.3449,-0.0127,0.8215,0.6284,0.1772,0.6865,2.8356,0.0418,0.0922,-0.4549,-0.1075,0.6935,-2.3184,-1.9457,-0.6516,1.4998,-0.4932,-2.0403,1.7637,0.5802,0.7481,0.9145,0.4384,-1.7209,-3.166,2.5888,0.9582,-1.6182,0.587,0.7185,-0.238,-0.6454,0.6311,-1.899,0.154,-0.1195,0.1719,-0.1287,0.9973,2.9874,0.8851,-0.7239,1.4085,-0.869,-0.0096,-1.3373,0.4329,-0.8841,1.3098,0.4043,-1.3327,-2.6033,-0.0942,-1.4042,-0.276,0.7169,-0.1214,2.4286,-0.1136,0.6833,-0.4988,-0.4677,0.77,1.0708,0.2261,1.5834,-0.9954,1.8409,-0.0207,0.6577,0.9331,-1.6461,-3.271,-2.1301,1.2105,0.0121,-1.6006
0.8071,0.4281,0.9366,-0.258,-0.9143,-1.4166,-0.2599,0.588,0.2737,-0.5817,-1.2337,-0.5794,1.2686,1.7338,0.0035,-0.3522,-0.3033,-0.3486,-0.1697,1.0102,-1.1153,3.4962,-0.259,0.7039,0.7104,0.2829,0.7294,-0.8996,-0.1219,1.246,-0.4402,0.3637,-1.7376,1.0497,1.4664,-1.3536,0.2066,0.0411,-1.3494,-0.6475,1.7922,3.0836,2.4428,-0.6366,-1.9063,-0.898,-1.2462,-0.0308,-2.0836,-1.0902,2.1872,-0.6258,-0.0484,-0.2848,0.4923,-0.6271,-1.2617,3.2397,2.5535,0.7694,2.6072,-0.8859,2.9905,-1.0092,-0.9056,-0.227,-1.1554,0.3732,0.3467,-0.6548,0.0167,0.0883,-0.2022,-0.7767,-0.535,-0.2722,-0.7541,0.1209,2.0254,-0.5605,0.7896,1.1709,0.1015,-1.7117,-0.5046,2.4569,-1.3975,-0.7831,-0.7594,-1.2021,-0.65,0.6693
