0.2873,0.2735,0.6904,-0.5139,0.5936,-1.0009,1.0663,-0.2224,-0.1599,0.3117,-0.7985,-0.0108,0.5329,-1.892,-0.1285,0.3567,0.8185,-0.0778,0.5415,0.3418,-0.4725,-0.3201,-0.9581,0.2901,-0.2235,-0.734,-0.9335,-1.1627,-0.3954,0.4754,-0.933,-0.3645,0.0214,0.7716,0.7658,0.7481,-0.0112,0.0512,-1.8188,0.7174,0.8964,-0.0807,-0.1392,-0.1496,0.0494,-0.0735,0.898,0.0475,0.0762,1.5621,-0.0961,-0.4832,0.177,-0.8318,0.9467,0.1874,-0.3829,1.0943,-0.3923,0.1845,-0.8077,0.2567,-0.3576,0.5041,-1.078,0.0267,1.834,0.8659,0.0414,-0.505,-0.0658,-0.1347,-0.0979,0.0061,-0.067,0.9518,0.6668,-0.3115,-1.5512,-0.3781,1.6005,0.0141,-0.4816,-0.6318,-0.1157,1.1244,-0.5325,-0.7102,0.1158,0.7941,0.6731,0.3314,0.8647,0.4169,0.4024,-0.8321,-0.3346,-0.0696,0.6617
0.57,0.3882,1.8573,-0.3182,-0.2831,-0.1932,0.8083,-0.2764,1.4353,0.383,0.1696,-0.0291,1.3312,-0.0815,0.1495,0.9173,-0.303,-1.0902,0.75,-0.2982,-1.5688,-0.4283,1.1168,-0.5061,-0.7244,-0.6982,0.0078,-0.1012,2.5016,0.464,0.2165,-0.2442,0.4291,0.0007,-1.8249,0.4554,0.8005,-1.0915,0.2256,1.317,-0.3233,0.7144,0.4053,-0.6223,1.3258,0.7822,1.0045,-1.4798,-0.7913,0.2697,-0.7091,0.0934,-0.7184,0.5746,-1.2739,1.5398,0.8035,-0.0611,2.0093,-1.2556,0.8816,1.2605,1.1962,0.4949,-0.0887,-0.5405,0.5707,0.0239,-1.4756,-0.5205,-0.3302,-0.8372,1.8936,1.7724,0.376,0.67,0.98,0.3989,-2.2323,-0.3861,0.0065,0.5376,-0.2244,0.2582,0.5407,0.1201,3.3126,1.0129,-0.1046,-1.1408,0.7319,1.3316,-0.0333,1.8754,0.4128,-0.386,-1.188,-0.7098,0.5277
0.4233,-0.6009,1.963,-0.4694,-0.3616,-1.4034,-0.5034,-0.2186,-0.539,-0.5722,0.3371,0.0186,0.1231,-0.6327,1.7354,-1.368,0.0612,-0.9042,-0.3873,1.6141,-0.5013,-0.9219,-0.2154,0.0659,1.3088,-1.4958,-0.8829,0.8234,-0.0122,1.7591,0.7742,-0.8389,-0.8277,-0.0986,0.1413,0.2106,0.8128,1.4256,-0.2827,1.4384,1.1103,-0.9581,-0.0404,-0.8343,1.6357,-0.4101,-0.5758,0.2828,-0.253,-0.9209,-1.0017,-0.3083,-0.5477,-1.3942,0.2701,0.8215,-0.8029,-2.0069,0.3113,-0.5355,0.6192,-1.0908,0.2569,0.5813,-0.6422,-0.2146,1.5589,0.5277,-0.7121,-0.5112,-0.9458,-0.6137,0.4515,1.1961,-0.3749,0.5587,-0.1251,-0.2052,0.0078,-0.1594,-0.1483,0.6735,1.3881,0.3764,-0.8063,-0.5087,-0.8116,7.4735,-1.3284,0.8007,-1.2613,-0.8767,0.615,1.893,-0.0402,0.2848,-1.558,-1.3131,1.0589
0.5458,-0.6326,-0.6484,-0.0197,-0.3758,-1.0985,-0.5696,1.4117,-1.1072,0.8825,0.6311,1.1312,-0.7484,-2.2647,0.8576,-0.9417,-1.3678,1.7493,-0.7186,1.5473,0.5945,-0.417,0.0588,-0.9072,-0.7442,0.6924,-0.1529,1.1529,-1.5546,-0.7715,-1.6496,-1.0065,0.4807,0.9106,2.3336,0.6734,-0.3782,1.8146,-1.588,0.9892,0.831,-0.8795,-0.4904,-0.8694,-0.6454,0.9439,-0.9088,0.5385,0.3865,1.9403,1.28,-1.397,-0.2386,-0.4329,-0.55,-0.0494,-1.2937,-0.1697,1.0601,1.6613,-1.1193,-1.7015,-0.1356,1.3739,0.7753,0.5988,-0.9416,0.5052,-1.626,-1.2196,-1.3371,-0.5131,-1.3274,-0.7383,-1.5045,0.8301,0.783,-1.4882,1.2379,-0.6315,-1.5209,-0.2636,-0.5944,-1.7384,0.5142,-1.5552,-0.5986,-0.189,0.6603,0.5597,-0.3839,-0.6597,-0.8362,0.4832,-0.0184,-0.296,-1.1413,0.3669,0.3227
-0.0558,0.7212,-0.8345,1.0215,-0.5215,-0.2937,-0.4832,-0.7993,-0.488,-0.1531,0.4004,1.455,-0.8941,-0.2714,-0.609,-1.7208,0.5679,0.4181,-1.4639,0.1877,0.5458,1.942,-0.6601,0.9711,0.4846,0.1113,-0.7285,-0.0046,0.5796,0.4047,0.8386,0.9502,0.3691,0.6868,1.439,-0.3956,0.2021,0.0856,0.0032,-1.4977,0.2319,-0.584,0.2227,1.0424,-0.9596,-1.6511,-1.0342,0.7361,1.0047,0.0619,-0.7438,-0.9209,-0.2356,-0.0779,1.6677,1.716,-0.0005,0.3723,1.1293,0.629,0.572,-0.9803,-0.9297,-1.6284,-0.6898,0.3996,-0.0323,0.7297,-0.1938,-0.5203,-1.1123,-0.833,-0.7712,-1.036,0.317,-0.7232,0.138,-1.1089,1.8314,1.3706,-0.1986,-0.1957,0.7917,1.0601,-0.5441,-0.0662,-0.4201,-0.7171,-1.4159,0.4312,0.2618,-0.4354,0.5863,-1.1294,0.9588,0.0029,-0.4321,-0.8981,-0.685
-0.1504,1.7123,0.8582,-0.5376,-1.2865,0.6846,0.1907,-0.3459,1.1357,-2.276,-1.891,-0.6335,0.0546,0.4136,-1.0255,1.4908,0.4809,-2.0162,-0.7798,-1.8023,-0.7999,1.0189,1.3665,0.1121,-1.1078,-0.572,-2.7388,-0.0254,1.3307,1.4771,0.8152,1.4365,-2.8715,-1.19,-1.4105,-1.1874,0.133,0.1645,0.3165,0.7492,1.3255,-0.2815,0.7377,-0.1612,3.0018,-0.7902,-1.0138,-2.3033,-1.6334,-1.6223,-1.2624,0.0575,-0.3547,0.7154,-0.206,1.9803,0.943,-0.265,1.1795,-2.327,1.1529,0.1542,0.7133,0.4424,-1.8158,-0.0644,0.5923,-2.3099,-0.1238,-0.2163,-0.1448,-0.9667,0.9147,0.6386,0.7074,-0.6331,2.0209,0.591,-1.1035,-1.3867,-1.0273,0.3038,0.4688,-0.5895,-0.9683,1.019,0.8021,0.3263,-1.1839,-1.982,-1.6528,-2.0007,0.53,0.5547,1.4493,2.3503,-0.731,-2.3479,0.7144
-1.0638,0.4782,-1.0257,0.7209,0.9444,0.6489,0.5396,-1.1637,-0.1168,0.7379,1.3971,2.0017,0.0228,1.0968,-0.4343,-0.8676,1.6883,-0.1503,0.1127,0.0004,0.6633,0.3177,-0.5423,1.0901,-0.2073,0.4806,1.0711,-1.1667,-0.1691,-0.4866,0.576,0.3401,0.8526,0.4781,0.8942,-1.0302,0.4176,-0.3787,0.2968,-2.3599,-0.9735,1.2793,-0.2597,0.496,-0.1448,-0.8772,1.0308,0.4806,0.4558,1.0921,1.0215,-0.7651,-0.1069,-1.0916,1.3653,-0.0887,0.4716,1.6927,-0.31,0.7057,0.2768,0.5309,0.1206,-0.8636,0.5105,-0.4704,0.6202,1.1354,1.8716,0.6347,0.7135,0.6131,0.4697,-0.2364,1.0017,-0.9571,-0.3034,-0.3742,1.1765,1.9282,1.2203,0.6938,-0.4371,0.8046,-0.5516,1.3339,-0.6014,0.2545,0.5551,0.6298,0.7143,-0.0396,1.3426,-0.0714,-0.3531,-0.1108,0.8797,1.0377,0.5738
-0.6688,-2.3339,-0.8476,1.315,-0.7493,-1.2527,-1.5792,-1.2746,0.247,-0.0124,1.5946,1.1084,-0.3808,-1.1868,-0.7949,-1.2904,-1.3259,0.8972,-0.4271,-0.5673,-0.1608,-1.3354,-0.7817,0.4418,1.4511,1.5622,-0.2348,-0.1978,-1.5445,0.9078,-1.5612,-2.2722,-0.8289,-0.1093,1.361,-2.1914,-1.2226,0.9417,-2.0278,0.3847,1.407,-0.8462,-1.9052,-0.278,-0.0904,-0.524,0.8528,-0.9925,-1.8914,0.2328,-1.0529,-1.4704,2.1302,-0.1776,0.2377,-0.2201,-0.6878,-0.8355,0.1528,0.3042,0.1873,-1.3654,-0.3423,0.2554,-1.3078,0.089,-0.5399,0.0091,-1.6696,0.6265,1.0946,3.1639,-0.6189,-0.8253,-1.5859,0.0608,-0.1262,-0.0663,0.5128,-0.408,0.1135,-1.1734,-1.5315,-0.7032,-0.4417,0.1617,-0.8377,-1.2848,-0.4401,0.5214,0.2407,-0.7457,-1.8138,0.6809,-2.8191,-1.8739,-0.0195,1.5162,-0.4747
0.4624,0.1872,-0.1307,-0.8592,-0.3726,0.2234,-0.7548,1.1295,0.1009,-0.014,-0.9536,-0.5411,-0.0582,-0.7021,-0.5785,0.8852,-0.6429,-0.4846,0.637,-0.8102,-1.0157,-1.41,0.7732,-0.5178,0.0956,-0.295,-0.3642,-0.8764,-1.2408,-0.0427,-1.3166,-0.8508,-0.5513,0.2044,-0.2278,-0.6506,-1.333,-1.5754,-1.1831,-0.5224,0.1432,0.064,-1.1129,-1.0996,0.1891,-0.4606,0.6947,0.0517,-0.0726,0.1222,0.1367,0.1235,0.1735,0.4516,-0.8486,-0.2928,-0.3782,-0.0755,0.3107,-0.1618,-0.5256,-0.7128,-0.5705,-0.7436,-0.7804,-0.1639,-1.084,0.2518,-0.855,0.218,-0.6922,-0.5409,0.1708,-0.3755,-0.5943,0.791,-0.4258,-0.1065,-1.5993,-1.0008,-0.2628,-0.9691,-0.3604,-0.6201,0.7176,-0.3527,0.0054,0.2401,0.2258,-1.0236,0.6733,0.4974,-0.5411,-0.5811,-0.2305,-0.6323,-0.9368,-0.5124,-0.422
0.935,0.2975,1.1043,-0.3409,0.696,1.7491,2.054,-1.0888,1.0349,-1.3073,-0.002,-0.2914,1.8044,2.3453,1.7237,1.327,0.674,-1.5812,2.1105,-1.8842,-0.6207,3.3936,-0.2441,0.3117,0.5513,0.9154,0.4791,-0.0355,1.0318,-0.0659,2.7708,0.1465,-0.4783,-0.2404,-0.2221,-0.1007,-0.0887,0.3664,-0.9516,0.3999,-0.056,-0.2409,0.3174,0.5817,0.8303,0.8093,1.7747,0.3489,0.0742,-0.6618,0.9591,0.6782,0.3081,0.8457,-1.3217,-0.0274,-0.4554,1.2447,0.3531,-2.4685,1.7838,1.0754,-0.0986,0.7456,-0.936,3.971,-2.5474,-0.4891,0.0,-1.2945,1.5258,0.1922,-0.2367,-0.4976,-0.0304,-0.1881,-1.0279,0.1152,0.5167,-0.5977,0.8321,-0.5456,-1.1188,-1.0371,1.9838,1.1722,-0.4338,-0.1063,1.1372,0.3147,-1.4743,0.1896,-0.4688,0.0881,0.9534,-2.0125,1.443,-0.3928,2.4911
