0.1959,0.7180,0.6114,1.5912,-0.6303,0.7597,0.7410,0.4357,0.0832,1.7006,1.6492,-1.3007,-0.6912,-0.6704,-0.0740,1.1277,0.5854,-0.0155,0.0703,-0.1506,0.6724,0.7758,0.5001,-1.7562,0.1201,-0.1345,0.8068,0.2973,0.5529,-0.3602,0.8234,1.0584,-1.2967,-0.9848,0.6134,-0.1190,0.9046,0.2682,0.6138,-0.5530,0.2801,0.3050,-0.5191,0.8398,-1.4019
1.1011,-0.1909,-0.0075,1.6725,0.0343,-0.1124,1.2971,-0.0779,1.6462,1.3958,-0.5975,0.8454,-1.4736,0.5227,-0.8401,-0.3068,-0.2635,1.1236,-0.3394,0.0753,-0.3050,-0.6957,-0.8191,0.2568,0.0982,0.6174,-0.1761,-0.0802,0.7352,-0.2670,-1.0238,0.7624,-0.5270,0.0909,-0.4896,-0.7479,-1.3712,0.3199,-2.6910,1.0670,0.8406,-0.6543,1.3140,1.7176,-0.0837
1.2936,0.9827,2.0529,-0.1999,0.6725,1.5366,1.5056,0.7849,1.9451,1.0627,0.1185,0.6258,0.0569,0.1585,-0.5088,2.4348,-0.2531,0.6813,1.5753,-0.9129,0.5405,0.1832,1.4588,-0.7153,-0.4987,-0.0168,-0.3684,-0.2614,1.7151,0.1219,-0.5783,-0.1399,0.3338,0.3299,-0.4422,-1.2829,0.0761,-0.0188,-0.4646,1.0606,0.4825,0.1580,-0.2440,1.4375,-0.8133
0.4078,0.5038,1.0807,1.4530,-0.2451,0.2544,1.3217,0.2696,0.5290,1.0111,-0.7493,0.2746,0.5531,0.2162,1.2951,0.6490,0.1194,-0.1383,1.4464,-0.4263,-0.1342,-0.2825,0.3343,1.8250,0.2732,-0.2432,0.1584,-0.8155,-0.0497,1.4303,0.6035,1.1052,0.8379,-0.5099,1.5534,-1.3774,0.3356,-1.5925,-1.3595,0.8213,-0.5496,1.0246,-1.6684,-0.0314,-0.8515
0.6797,2.0831,2.2432,1.2637,-0.3978,-0.1648,0.9871,0.1575,1.3454,2.2978,-0.7763,-0.6811,-0.8714,-0.0766,0.1962,0.1471,0.8409,0.5335,0.0044,0.1675,0.1280,0.0340,-0.5282,-0.9603,0.2051,-0.3886,0.4375,0.1458,0.1957,0.8017,-1.0338,1.4832,-1.7451,1.2021,0.1971,-0.3921,-1.0468,-0.4236,-0.0998,0.1876,1.1717,0.0948,0.2896,0.3256,-0.1574
0.8530,0.7919,1.4120,0.1716,0.4735,1.0860,-0.0569,0.9107,0.4103,1.2626,1.1165,-0.3618,0.6793,0.2582,-0.2010,0.0798,1.1258,-0.1090,1.0779,-0.0344,-1.0722,-0.0550,-1.1664,-0.2537,-0.1425,1.4959,1.3062,0.1381,0.9968,-0.2948,-1.0614,0.4451,0.2947,-0.6838,-0.7104,0.7634,-1.3200,0.5416,-0.0016,0.4812,0.7915,-0.6622,-0.8651,1.2064,0.0310
1.1438,1.5754,0.0645,1.5925,1.3469,1.9774,1.9836,0.8605,1.4246,0.8962,0.1395,-0.8585,-0.1084,-1.3330,0.0484,1.1490,0.7463,0.1725,-0.1211,-0.3339,-0.6198,0.7889,-1.2248,-1.2456,0.8469,0.1699,0.0465,0.4156,1.8422,0.0604,0.2854,1.7485,-0.0463,1.4197,-1.6753,-0.9196,-0.3905,0.4910,1.4348,-0.4419,0.7893,1.8283,1.2798,-0.2830,0.8754
1.2752,0.3985,1.1478,0.4698,1.0137,-0.2989,-0.6078,0.5721,1.0975,-0.0053,0.4392,0.0905,0.6018,0.8657,1.2469,0.6003,-0.0866,0.2215,1.9261,0.8982,0.1016,-0.0367,-0.4554,-0.9497,1.4632,0.4094,-0.9647,0.0331,1.0669,-0.3372,-0.4916,0.3597,0.5393,-0.2970,-0.4775,0.4057,-0.8505,-0.3440,-0.0500,0.6154,-0.3416,0.5098,0.9885,-0.3269,2.6460
2.0162,1.0949,0.7520,0.3855,2.1825,0.9710,-0.3441,-0.5680,0.9055,0.9376,-0.7156,-1.1375,-1.5064,-0.4785,-0.1330,0.6212,0.0268,0.8969,0.5364,0.5114,0.8439,-1.0134,-0.4037,1.9221,-1.4031,-0.2133,0.4035,-1.3923,-0.5083,1.6129,0.2399,-0.4021,0.1762,-0.4148,1.3728,-0.7784,-0.3579,-1.1114,-0.1475,-0.0594,0.9623,-0.7295,0.4422,0.0988,-1.4122
0.3223,0.2290,2.2675,1.2930,0.9375,-2.6342,-0.7178,1.3834,1.4357,0.4211,0.0478,0.0168,0.1906,-0.1858,0.7926,0.9669,-0.6664,-0.8921,-0.6115,0.1133,0.3513,0.7188,0.7863,0.2937,0.2741,1.3279,0.0273,0.5550,0.3327,-0.0984,-0.0660,1.0879,-0.0632,-0.2373,-0.5819,0.3520,-0.3139,0.3323,0.1827,-0.2576,-1.1010,-0.8043,-0.6432,-0.7422,0.4696
2.6923,0.4776,0.5000,0.4126,1.5702,1.1420,0.7918,-0.1499,0.0538,1.0416,0.2386,0.0354,0.6148,-0.7682,0.4379,0.4421,-0.6535,-0.3572,0.6165,-0.8284,2.0015,0.5540,-0.0454,-0.2014,0.7363,-0.3232,-0.2842,1.2744,-0.3138,0.1191,-0.5061,0.4014,0.4676,1.3900,-0.7420,-1.1271,-0.0735,-0.4516,0.0491,0.4449,1.8131,-0.3221,-1.7397,-0.1271,0.4015
0.1445,1.0726,0.9610,1.0717,1.4563,0.7356,1.2388,-0.6385,0.0416,0.5945,-0.7980,0.1638,-0.1348,-0.2908,0.9235,0.1652,-0.7630,-0.4717,0.6793,0.2730,1.0188,0.8557,-0.3069,1.1486,1.3596,-1.4222,0.0434,-0.4138,-0.1022,-0.6404,-0.5749,0.8124,-0.9300,0.1328,-1.0782,1.0313,0.1493,0.6590,0.1920,-0.1692,0.0608,1.2815,-0.6636,-1.9786,-0.5672
-0.0215,1.6235,0.6657,1.6044,0.9870,0.8081,0.9335,2.0235,0.9688,1.7809,0.8456,-0.0534,0.0074,-0.1261,1.1698,-0.6263,-0.4600,-0.1432,-0.8517,-0.3579,0.9699,0.5920,-0.3263,0.6430,1.7506,0.2529,1.1459,0.7623,-0.0960,0.1910,0.4553,-0.4785,-2.0826,-0.6357,-1.7248,-0.5836,-1.2759,0.7348,-0.9078,0.4726,0.6194,0.5837,-1.4725,0.9414,0.5135
1.4998,2.2909,1.4559,-0.1085,1.3455,-0.3988,0.7583,0.4019,0.8208,-0.3972,-1.1033,-0.3270,-0.1028,-0.2812,1.2662,0.3838,0.4204,-0.2647,-1.0709,0.0635,1.4944,0.2315,0.8977,0.9953,0.5675,0.2240,-0.7789,-0.1330,-0.1198,0.2670,-1.0731,-0.3789,0.3411,-0.5342,-0.7232,-0.6200,-0.1047,-1.8655,-0.5883,0.8179,0.2639,0.3732,-1.4214,-0.3020,-0.0226
1.2643,1.7369,1.6160,0.4070,0.4632,1.9305,0.5474,-0.0651,0.6531,1.9551,-0.7105,-0.2868,-0.6252,0.8984,0.3799,0.8429,1.3418,-1.1037,-0.5466,-0.2574,0.1235,0.4705,-0.3921,-0.5515,0.8342,0.4461,0.2696,-1.6140,1.0779,0.1645,-0.0419,-0.5656,-0.4822,-0.6614,-1.5900,-0.6361,-1.1979,0.0086,-0.8582,0.6296,-1.3271,0.9774,0.7088,-0.8021,0.0758
0.2286,1.3147,2.2919,1.9949,0.3643,0.9021,2.0532,1.2214,1.6319,1.4091,0.0732,-0.0134,-0.9076,-0.4980,-0.5529,-0.1497,0.2155,0.0114,0.2211,0.6549,-0.2953,0.6889,0.9343,0.3325,-0.3499,0.7604,0.4043,0.6128,1.3062,0.5823,1.3269,-0.0040,-0.3427,0.9806,-0.7849,1.5667,1.1349,0.1074,0.9966,0.5680,-1.0273,-0.6096,0.2638,0.1915,1.2912
1.1745,-0.1250,0.4202,1.4799,-0.5834,-0.3288,0.5048,1.5426,0.6558,1.1950,0.0509,-0.0555,-0.2730,0.7217,-0.8744,-0.1325,0.9784,-0.6065,-1.1568,-1.5970,0.5626,0.7049,-0.2425,-1.0168,0.0255,0.9550,-0.9948,0.8771,-1.3358,-0.9050,0.1295,0.8892,1.1848,0.8558,1.2429,0.2222,-0.3894,0.9746,1.1299,0.7707,0.4935,1.1838,0.4077,0.0590,0.6276
