0.6266,-2.1028,-1.3543,0.4624,-1.2168,-1.4827,-0.1503,-0.1223,-0.5763,-1.0769,-0.5613,-0.8597,2.3364,-0.4894,0.3607,0.6403,0.6109,0.3664,-1.4275,-0.9282,0.8277,-0.4705,1.6047,-0.2959,0.4811,-0.5019,0.1727,0.4886,0.6263,0.468,1.126,0.2729,-0.5262,-1.5432,1.0855,0.635,-0.8296,1.0227,1.3861,0.0043,-0.8536,1.3827,0.4921,1.065,0.7994,-0.531,-0.6058,-0.4782,0.5021,-0.5018,-1.0497,-0.9715,0.042,0.3671,-0.2889,-1.5753,-0.3281,1.0177,0.4688,0.3709,0.0179,0.2961,0.1616,-0.4523,-0.417,-0.8029,0.6736,0.6644,0.0,-0.5714,0.7419,-1.1386,-0.531,-0.7252,-0.0058,-1.0882,-2.7524,0.2539,0.2822,-0.3101,2.8892,-0.0724,-1.2545,-1.9456,-0.7442,-0.2348,0.9675,-0.8155,-0.0701,-0.9482,-1.608,0.3841,-2.3883,-0.058,-0.7142,-0.4248,-1.2079,1.4987,1.2753,0.0157,1.5508
-0.2714,-2.0592,0.8858,0.4904,-0.2732,-1.8934,2.5365,2.5294,-0.1751,-0.8142,-0.6366,-1.0628,0.4415,0.565,-0.8489,0.0117,0.7814,-0.2765,0.6263,0.6047,-2.6267,0.4301,0.5626,-1.3343,0.1879,1.3873,-0.2906,-0.2022,-1.0662,-0.4256,-0.143,-0.1522,-1.0322,-0.839,0.2241,-0.743,-0.6959,0.4838,0.8921,0.3372,-0.2448,1.4369,-1.3009,-1.4444,-1.3751,-0.1029,-0.537,-0.1752,0.2436,1.5072,1.8544,-0.9493,-0.3623,-0.545,0.3596,-2.1522,0.0956,-0.0776,-0.4685,-1.1846,-0.2473,-0.5011,-0.1847,-0.4203,1.6832,-2.1118,-2.7736,0.2358,0.0,-0.6327,1.2315,-2.3635,-0.6841,1.7653,-0.9783,0.2151,-1.2472,0.0036,-0.7814,0.4663,0.5497,-0.0114,-1.2452,-1.8218,-0.8065,0.3113,-0.9104,-1.8613,-0.7184,0.3839,0.3719,-0.3878,-2.1999,-0.1012,-0.8573,-0.8421,-1.9586,0.4729,0.555,0.3521,-0.0395
2.6334,0.8079,-1.9131,0.2971,-1.4847,2.0673,-0.3213,-0.669,1.3428,-1.3931,0.429,0.8296,0.6906,0.0674,0.268,1.0125,-0.1067,0.0086,-1.0745,-0.786,0.2585,0.2293,-1.7745,0.6309,-0.8006,-0.295,-0.0984,0.5542,0.7277,1.1252,0.5691,-0.7939,-1.4702,-0.4367,-0.651,-0.726,0.4397,-0.546,1.4085,0.6682,-1.2418,-0.4096,2.055,0.5636,1.445,-0.032,-0.2047,-0.8668,-1.4594,-0.1845,0.7714,0.051,0.8642,0.5146,-0.7551,-0.3909,0.9865,0.7819,0.865,2.4809,-0.2659,-0.0033,0.8571,0.2619,-0.8328,-0.4187,0.6367,-0.0843,0.4314,-0.0309,-1.0289,0.7563,-0.1833,0.3596,0.7633,0.4452,1.7587,-1.1992,-0.652,-0.9211,0.3444,0.1673,-1.4034,-0.8437,-0.4586,-0.521,0.7481,1.1407,0.4498,-0.7226,-0.7456,0.6676,0.9615,1.7697,-0.2573,0.3321,0.0634,-0.2046,-1.098,-0.5826,-3.1982
0.8239,0.3514,-0.4039,-0.0149,0.3498,-0.1825,0.4507,-0.238,-0.4759,-0.2572,0.001,0.4659,0.1394,-0.7839,-0.9734,0.1453,-0.0029,1.0052,0.0706,-0.348,-0.0897,1.361,-1.0965,-0.013,-1.4402,1.0393,-0.7437,-0.331,0.6181,1.2308,-1.0267,-0.7597,-0.7651,0.2313,-0.4402,0.2345,1.8823,-0.6613,1.1002,0.2182,-0.0292,0.3568,-0.2408,0.1526,0.1975,-0.0468,-0.7095,-0.4443,-0.4945,0.8424,2.3432,0.3868,-0.4055,0.1394,-0.5492,-0.2187,-0.5673,-0.196,-0.2913,0.3105,-0.2451,-0.4939,-0.9815,-0.5449,0.8034,1.7149,0.2231,0.4783,-0.8645,-0.0544,0.102,0.4685,-0.7712,0.86,0.32,1.0929,-0.7768,-0.9654,0.0364,0.4508,0.1679,0.8134,-0.4452,-0.6401,0.4504,0.0451,-0.4287,1.3172,1.6457,-0.2524,-0.3694,-1.1341,1.1934,0.6265,0.9004,0.1716,0.9218,0.18,-0.7054,-0.2206,0.4832
0.5516,-1.6092,0.8972,0.3298,-0.5142,-0.0854,0.338,-0.0747,0.2816,2.0029,0.1278,-0.6162,-2.1011,-3.1973,2.3093,-0.8191,0.0828,2.0877,1.0956,0.1538,-1.1814,-1.2201,0.2528,0.4061,-0.602,-0.7179,-1.6426,-1.9967,0.4748,-0.9214,2.3337,1.5261,-1.8006,0.8251,-1.1727,0.0175,3.338,1.3661,-1.1744,-1.3476,0.8601,1.801,0.1343,-0.4576,0.1907,2.5174,1.0034,3.2303,-1.6521,1.1241,-0.9104,-0.8456,0.119,-2.3443,1.6135,0.1431,-0.9605,0.9355,-3.1914,0.1689,-1.17,-1.3028,0.5536,2.3743,0.2449,-1.8398,-2.0984,1.7726,-1.015,-0.3087,-1.3136,-1.7639,0.1474,-1.4915,-2.4864,1.0336,-0.5896,-1.0657,-0.7337,0.6916,-0.1435,1.767,-1.6962,-0.9372,-2.0528,1.4463,0.2007,-2.6723,0.2485,0.1313,0.9678,-0.3569,0.3059,0.2836,-1.426,1.2584,-1.4967,-2.119,-1.6915,1.5393,1.0892
0.5226,0.1755,-0.06,-0.4319,-0.8709,0.7297,-0.6544,-1.0182,0.5048,-0.8816,-1.3554,-1.0383,-0.0626,0.0743,-0.6183,1.1644,0.8575,0.2679,-0.3464,-0.567,1.2973,-0.1837,-0.8111,-2.0539,-0.4841,-0.8066,0.0562,0.1082,-0.9818,-0.0666,-0.0242,0.8774,0.1155,-1.2181,-0.0565,-0.4894,1.3059,-0.7541,0.1034,0.0852,-0.1036,0.2604,0.5042,0.7674,0.542,-0.7829,-0.23,0.382,-0.3926,-0.21,0.531,0.2444,0.2428,1.3638,-0.1125,-0.4298,0.8704,-0.2198,-0.9687,-0.0135,-0.4998,0.1744,0.5651,0.0312,-0.6941,0.8649,-1.2615,-0.4949,-0.1213,-0.0096,-1.023,0.8309,-0.3085,0.6422,0.4634,-0.5658,0.0147,-1.0933,-1.2542,-0.0534,-0.7926,-0.7111,-0.3281,-0.5254,-0.6997,0.1035,-0.5068,0.0627,0.0532,-0.4035,-0.6129,-0.6291,-0.0784,-0.6846,0.431,0.5804,1.2761,-0.5981,0.2545,-0.3708,0.3971
-0.8351,1.5339,-0.5056,-0.915,0.4115,-1.1711,0.3725,-0.226,-1.1316,0.5507,-1.9864,-0.377,-0.5573,-0.3149,0.0518,-0.0738,0.8398,0.9171,-1.1774,-1.7832,-1.5915,0.6659,-0.1695,-0.7089,0.9958,0.1713,-0.5107,-0.0611,-0.6024,-0.6446,-1.5844,-0.0725,0.432,-0.0366,-0.0486,0.5694,-0.5269,0.2807,-0.6955,-0.8247,0.9268,0.1569,-0.4001,-0.0137,-0.107,-0.468,0.2114,-0.5152,0.8715,0.9387,1.3694,-0.3598,0.5049,-0.1907,0.3674,1.4108,0.5493,0.0898,0.4337,-1.1085,-0.2017,-0.095,-0.6426,-0.6297,0.2374,-0.9015,-0.9177,-0.5542,-0.1035,0.6612,0.8631,-0.3398,0.3641,0.0141,-0.2323,-0.442,0.3367,-1.1019,0.1876,-0.2206,0.3821,-0.1212,-0.4296,0.3412,0.4106,-0.3601,-0.1329,-0.5324,-0.087,0.5485,-0.4937,-0.3562,-0.2514,-0.5954,-0.518,-0.0486,-0.376,-0.1353,-1.4105,-2.2147,-0.8814
0.7245,0.2766,0.0112,0.0635,-0.0309,0.84,-0.2432,-0.4051,-0.1112,1.6235,-0.0915,0.2075,-1.1812,-0.1506,2.0997,0.111,-0.0481,1.1371,-0.0743,0.4333,0.6759,0.2362,0.6333,0.2007,1.1691,0.9658,-0.8263,-0.8076,0.9525,1.0803,1.1369,1.1489,-1.138,-0.2476,-0.6432,0.6831,0.0212,0.3865,-0.2399,-0.3035,-0.2512,-0.6035,0.01,1.5758,1.242,1.2339,1.0533,0.253,-0.0449,0.8119,0.8062,0.6885,0.488,-2.2377,-0.4743,0.7581,-0.1384,0.991,-1.5816,0.3755,-0.3166,-1.6535,-1.0881,1.2158,0.8354,-1.2565,-0.5132,0.5339,-1.1379,-0.928,-0.6535,-0.018,0.9801,-1.2059,-1.6725,-0.2035,-0.1012,-1.4248,1.464,0.6787,-0.7512,1.6397,-0.8201,0.8565,-0.3922,0.6155,-0.2179,-1.902,0.5264,-0.8904,0.5231,-0.6603,0.7233,-0.125,-1.1675,-0.1981,-0.7355,-0.1317,-1.1026,0.155,-0.6442
-0.6437,-0.0658,-0.2635,0.3521,-0.0339,-0.9699,2.0513,0.7064,-0.7076,1.0764,-1.3919,-1.4322,-1.0892,-0.978,0.3163,-1.1433,0.108,1.3688,-1.4094,-0.8735,-0.8102,0.9142,1.4396,-0.4429,1.0794,1.2278,-0.2546,-0.6389,0.0022,0.6697,-1.9871,-0.8431,0.5825,0.5271,0.1296,0.541,0.1287,0.6799,2.6098,0.1714,1.1241,-0.2197,-1.3281,-0.7118,-0.5838,1.9078,-0.3891,-0.1434,0.678,3.3227,2.4382,0.6695,-1.0073,-1.8115,-1.6503,2.8493,0.8852,-2.1453,-0.4439,-0.0992,-0.7543,0.267,0.9923,0.5222,1.7967,-0.662,-0.7068,-1.3142,-0.0515,-0.4283,0.6364,-0.1178,2.6881,-0.6048,-1.0036,2.5298,-0.9134,0.3675,1.0198,-0.9253,-0.1168,0.8776,0.2961,-0.1267,-1.0803,0.0897,0.3153,-0.5122,-1.2018,0.6045,2.3489,0.694,0.1446,-0.3156,-1.1143,1.2983,-1.0449,-1.5056,0.3702,1.1554,0.4336
0.7909,-1.7,-0.5727,-1.1222,0.6138,0.2706,-0.884,0.4816,-2.1342,0.5591,-1.5068,-0.0277,-0.8236,-0.121,0.5044,-0.4203,-1.3578,0.3216,-1.6703,1.0442,0.3589,-0.1579,-0.1751,0.7785,1.0794,0.5535,-1.324,-0.5449,-0.7546,0.2288,-1.731,0.225,1.6556,-1.0451,0.8326,0.9145,1.0066,0.0864,-0.5755,-0.8451,0.3756,0.1757,-0.1148,-1.2681,-1.1469,-0.2628,-2.0443,0.2307,-0.3003,-0.2982,0.8704,1.0599,0.3941,-1.3695,-1.7884,0.7536,1.406,-1.6105,-0.3348,0.0208,0.4527,1.6478,-0.676,-0.7075,0.3207,-0.7447,-0.4451,0.5362,-0.8464,-0.6518,0.2232,-0.4047,-0.033,-0.5647,-0.5899,1.3257,0.1445,0.8158,0.3144,1.6163,1.1915,0.0686,0.1173,0.4133,-0.0109,0.0286,-1.2836,-0.647,-1.0947,2.5016,-1.7559,0.0076,1.104,-0.2395,0.3498,1.3856,-0.4566,-0.4367,-1.6283,-0.903,0.1951
