0.0283,-0.5985,-0.1549,-0.0377,0.4269,0.3962,-0.09,0.0726,-0.6381,0.3698,-1.2856,2.4959,0.4274,0.486,1.1538,0.9842,-0.2768,0.2683,-1.2915,-0.1288,0.9108,0.311,-0.8064,0.1869,0.0701,0.7208,-0.624,0.3839,-0.4419,-0.4586,-1.0376,-1.327,0.4214,0.6103,0.6208,-0.3404,0.5288,-0.8711,0.0852,0.3114,0.4342,0.0134,-0.537,0.2468,-0.8031,-0.9629,-0.7668,-1.7107,1.5813,0.0792,-0.2817,-0.5626,-0.641,-0.6446,0.2213,0.5913,-0.3288,-2.0495,-0.1457,-1.0457,0.2221,-0.9958,0.1775,0.1864,-0.3927,-1.9672,-0.535,-0.7573,-0.7195,-0.9078,0.2596,-0.9236,-0.2443,0.8059,-0.7626,-0.3287,-1.1438,-0.0978,-0.0949,0.1836,-0.0232,-0.5487,0.0301,-1.1213,-0.3385,0.5825,-1.4445,0.3627,-1.9726,-0.246,0.0722,1.8823,0.2519,-0.6062,-0.1606,0.9708,0.5205,0.5784,-1.0132,-0.4284,0.8333,-0.6311,-0.3547,-1.4333,0.5025,0.1625
1.3269,1.0096,0.3331,-0.3739,-0.4233,-0.6115,0.3798,0.6927,0.2134,-1.7017,0.8112,0.1348,1.1709,0.8136,0.1298,0.3113,4.6222,1.3476,0.767,0.288,1.5058,0.3031,-0.4454,-0.926,1.2877,1.0092,0.5424,1.3214,-0.5379,-0.1324,-0.0605,-0.1246,-0.1325,0.9029,-0.5127,2.1672,0.5638,2.6036,1.7489,-0.2978,0.2645,-0.5177,-0.0729,-0.4772,0.1215,0.411,0.3519,-0.2364,1.365,1.3415,-0.5597,-1.1279,-1.2595,-0.9701,-1.2938,1.3092,0.0271,-1.6833,-0.2067,-0.5163,0.5216,0.0208,1.6398,0.7777,1.3732,1.2359,0.8635,-0.0254,-0.9506,-0.6704,-0.6556,-0.0114,-0.5048,-1.496,0.4114,-0.3425,-0.2877,0.9536,1.9076,-0.3902,1.5711,-1.3639,0.9645,-0.72,1.6211,-0.7988,-0.9006,-0.4092,-0.9638,0.0128,0.3153,-0.2963,-0.7105,-1.2622,-0.1969,-1.8884,1.784,-0.3517,0.3874,0.2681,1.5685,0.3731,-0.0228,-1.6381,-0.5111,2.7014
-0.7251,-0.6686,0.3652,-0.2582,1.3044,0.7255,-1.1972,-0.358,-0.3007,1.8735,-1.5029,0.7237,0.2685,-0.3942,1.2616,0.466,-0.5135,-0.1359,-1.0582,0.3145,-0.4672,0.0228,-1.047,-1.1944,-0.5176,0.9623,0.0373,0.5134,-0.5995,0.1408,-0.5553,-0.7682,-0.0003,0.758,1.1485,-0.0068,-0.6174,-0.0179,-0.3321,0.7387,0.1814,-0.3795,-0.7449,0.335,-0.2115,0.3154,-0.6542,0.1921,-2.0596,0.802,0.0322,1.3609,-0.2595,-0.1652,0.1876,0.8637,-1.1959,-1.382,0.3935,-0.4137,0.3186,-1.1904,-0.4249,-0.2566,-0.7153,-1.2255,-0.5776,0.1072,0.2312,-0.0708,0.4646,-0.8159,-0.0322,-0.2486,0.0532,0.0421,-0.1325,-0.238,0.7402,0.1389,1.0916,0.914,0.1781,-0.4555,-0.7889,-0.4267,-0.3423,0.588,-1.4436,0.4065,0.5014,-1.2632,-1.4053,0.0144,-0.3151,0.1181,0.4082,0.1946,0.1479,0.3725,-0.4705,0.1325,-0.8451,-0.2369,0.6081,-0.0994
0.5657,-0.5436,-0.0791,0.7095,0.2137,0.9332,-0.3743,0.393,0.38,-0.2429,-0.1928,-0.476,-0.2806,1.6632,-0.1012,0.2623,-1.0408,1.1094,-1.1991,0.3187,1.045,0.0448,-0.9434,-0.6384,-0.5126,0.0054,-1.5159,0.078,1.5561,-0.5372,-0.5381,-1.7034,-0.3005,0.4517,1.3766,0.459,-0.2217,-0.4328,-0.1327,0.7901,0.2767,0.2113,-1.0291,0.2339,-2.008,0.3888,0.0662,0.0426,1.0655,1.9344,0.4375,0.0146,-1.3644,-0.7348,0.1223,1.4367,-0.5637,-0.7245,0.1434,-0.9153,0.5899,-1.4913,0.2055,-0.2644,-0.425,-1.3356,1.4248,-0.3507,-1.3936,-1.5616,-0.0043,-0.0762,0.1893,-0.8075,-0.1398,0.5923,-1.4258,-0.4079,-0.901,0.6991,0.047,-0.074,-0.6354,-0.0435,1.8462,-1.1137,-0.7321,0.8916,-0.7102,-0.5609,-0.3791,1.3874,0.821,-0.8815,-0.0093,0.9766,-0.7043,0.6068,0.1756,-0.4954,1.2541,-0.0328,0.6425,-1.0949,-0.2915,-0.292
1.7394,2.1524,0.0661,0.4458,-0.5656,-0.6234,-1.2688,-0.6682,1.2222,-1.211,0.6678,0.4279,-2.8583,0.4381,-1.5959,-0.2021,-0.9487,-0.885,0.6143,0.9174,0.297,-0.277,0.1698,1.4007,0.5356,-0.678,0.5849,-2.311,1.9689,0.6272,-0.9544,0.9853,-0.5435,0.1056,-1.772,-0.9013,-0.0818,0.1278,0.0668,-0.373,1.1953,-0.7085,-0.4011,-1.4632,-1.0043,-0.3672,0.3501,0.5397,-1.4001,-0.3352,0.5777,0.0725,-2.4847,-2.2896,0.2017,0.3494,-0.0919,0.6149,1.6675,0.1665,-2.6353,-0.1446,0.86,-0.7499,-0.2908,0.1263,1.1364,-0.8353,-0.068,-0.3515,-0.7777,0.2363,-0.4019,-0.3656,0.4517,0.9914,-0.2272,-0.1419,-2.1322,-2.2159,-0.0631,-1.2267,0.5029,1.1626,2.3868,-0.8763,0.3371,-2.6201,-0.2909,-0.647,-0.6545,0.2814,0.6561,-1.4848,1.0633,-1.1779,0.0815,-1.1844,-0.9504,-0.2761,0.9563,-0.3391,1.1264,-1.2519,-1.3068,0.3342
-0.4986,0.2064,-0.0385,0.6436,-0.8098,-0.3113,0.1316,0.679,-0.6549,1.3243,0.2706,1.4227,-0.6983,-0.6126,-0.981,0.7191,-0.0333,-0.4448,-1.0886,0.1641,-0.248,0.6647,0.6893,-0.0676,0.0115,0.0094,-0.1352,-0.14,0.5978,0.2295,1.0765,0.1497,0.2857,0.3671,0.1625,-0.6615,0.7555,-0.082,0.0625,0.4666,0.0907,-0.4501,-0.2762,-0.1992,0.7632,-0.4168,-0.1973,-0.543,1.5172,-1.2191,-0.2752,1.8646,0.2223,-0.1106,0.7073,-0.3303,0.2631,-0.4998,-0.2304,-0.4028,0.9534,1.0251,0.1414,0.3866,-0.6301,-0.6525,-0.2865,0.9133,0.722,0.8287,0.9289,0.0419,0.0217,2.0587,-0.3963,-0.1376,0.7941,-0.6041,0.6915,0.7766,0.4663,-0.2097,0.876,-0.2388,-0.0795,0.666,0.2039,-0.3258,-0.1566,0.7224,-1.091,-0.8575,-0.3689,1.239,0.425,0.3276,-0.3721,0.8098,-0.0196,0.3693,-0.8822,0.3398,2.3819,-0.0297,-1.5992,-1.2292
0.0618,0.6303,-0.2765,0.106,-0.3762,0.5391,-0.0082,0.4998,-0.7836,-0.2084,-0.0215,-0.3769,0.0856,-0.6374,-0.0503,0.0655,0.4801,-0.3536,-0.6883,0.8639,0.2201,1.0871,1.1036,-0.6288,0.5797,-0.3219,0.2301,-0.0153,-1.0481,-0.4323,-0.1167,-0.2185,-0.0485,0.6201,1.0955,0.005,-0.4409,-0.4456,-0.1815,-0.6526,0.2415,-0.1076,-0.4136,-0.5534,-0.0107,0.8553,0.9825,0.1963,0.6699,-0.7669,-1.1634,0.1226,0.1071,-0.2876,1.4682,0.488,-0.4131,-0.3417,1.2802,-0.327,0.8421,0.4032,-0.3292,-0.2693,-1.0178,-0.2532,-0.1992,0.5948,-0.5763,0.1961,0.7613,0.3229,-0.3794,0.8423,-1.177,-0.9162,0.3776,-1.1928,0.0389,1.0407,1.4926,-0.6964,0.2884,-0.5034,0.2112,0.9545,0.3039,-0.3358,0.1687,-0.1241,-1.145,-0.5293,0.4101,1.1674,1.2584,-0.1604,-0.4678,-0.3756,0.1592,0.6197,-0.6614,1.0145,0.3775,0.7596,0.8117,-0.1256
-0.8847,-0.8751,1.1159,1.0751,-0.2803,0.4054,-1.3965,0.4985,-1.4085,2.3909,-0.4667,-0.5037,0.3768,-0.8758,-0.205,1.0479,0.2941,-1.5323,-0.7628,2.1123,-0.2233,-0.0459,-0.288,-0.7301,-1.4763,-1.4121,0.1396,-0.1757,-2.8128,0.8536,-0.6455,-1.145,-0.2661,0.5445,0.3801,-0.9811,-0.8129,-2.4913,-0.1957,-1.4518,0.1902,0.4455,-0.0305,-0.2911,-0.7487,-1.1631,-1.4829,-0.9577,-2.2138,-0.7845,-0.3728,2.4117,1.2253,0.695,0.5439,-0.1423,-1.64,-0.0219,1.3611,-0.1139,-0.4227,-0.1077,-0.4349,-1.7078,-1.8053,-0.3666,-0.4577,2.0029,-0.0144,-0.7033,0.8518,-0.822,0.1521,-0.4367,-2.1502,0.1225,-0.8585,0.2828,-0.342,-0.2931,1.358,-0.8347,-1.2782,0.1507,-0.5272,1.1507,-0.4157,0.5043,0.7116,-1.2349,-0.6293,-0.6928,0.8173,1.5389,3.0232,-0.3673,-0.3358,0.8432,1.6657,-1.8871,-1.6741,-2.0851,-0.9695,0.8757,1.8828,-0.6433
-1.001,-0.3488,0.7807,0.0058,0.5657,-0.0379,1.0624,0.2935,-1.6684,0.8075,0.6865,0.9458,0.8174,0.2661,0.4539,0.5863,0.0815,-0.6226,-1.1959,-0.0568,1.9054,2.8923,0.3759,-1.1679,0.8688,1.0179,-1.0798,-1.1531,-0.9814,0.9946,0.9467,0.3876,0.3809,0.0991,0.4876,-0.5825,0.1245,-0.3382,0.4205,-0.5699,-0.4935,-0.3052,-0.5942,0.4454,-0.3059,0.1335,0.4487,-0.3354,0.3641,-0.1926,-0.5016,0.1068,0.1634,-0.0921,-0.4295,-0.9398,0.1142,0.8923,-0.6516,0.028,-0.106,1.1976,-0.9366,0.6503,-0.5893,-0.5838,-1.2475,0.4306,0.0571,0.9035,0.556,-0.1525,0.3276,0.5513,0.0238,0.8728,0.5539,0.2572,1.8631,0.5155,-0.1882,0.2095,0.7973,-0.148,-0.6843,0.448,0.3822,0.118,0.2778,0.6068,-0.7803,-0.6654,-0.0719,0.7884,-0.4683,-1.181,0.9201,0.158,2.1318,0.1303,-0.6245,0.0407,-0.7072,0.6727,0.3732,0.1092
1.6038,1.6167,-2.3337,1.5544,-1.8804,0.0652,-1.6012,-3.6542,1.6158,-2.3646,0.518,-1.1884,-0.0884,-1.9493,0.4298,-0.101,0.9034,0.1341,0.4715,0.7641,-0.6804,-0.0342,0.9414,1.4684,-1.1411,0.4473,2.3899,-1.2066,1.8162,0.831,-0.4855,1.4432,-0.2828,0.7483,0.2306,-0.0186,-1.0174,3.4105,0.3111,-0.1127,0.7874,0.5657,-0.3977,-1.1945,1.4245,1.2195,1.8653,2.603,1.3794,-0.1793,-0.3528,-0.8669,0.2051,0.8999,0.8202,0.7306,2.6444,0.0253,0.9638,0.822,-0.203,0.9226,1.4371,0.4035,0.6401,0.7442,-0.5921,-0.4413,-0.2616,0.6493,0.0509,2.0326,-0.403,-1.9174,0.938,-0.5687,0.6493,1.1195,0.1583,-1.4761,-0.6259,-0.6589,1.4405,0.5732,-0.5174,-1.028,-0.0519,-1.4284,1.7221,1.2001,-1.5058,0.4917,-1.1103,0.0398,2.7586,-1.1174,-0.3996,0.038,-0.6699,0.1501,0.0368,1.1206,0.7071,-0.8752,-1.4327,-2.4101
