0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8463,-1.1094,-0.6011,0.6366,0.5641,-0.121,2.1094,-0.3447,-1.8063,0.1459,1.4552,0.0535,0.8065,-1.7275,0.6175,1.6544,1.5027,-0.9496,-0.4116,-0.4594,-1.2202,1.1474,-0.2031,-0.9,0.8303,-2.0693,1.0564,-1.6863,-0.53,-0.1923,1.1354,-0.3667,0.0907,0.5473,-0.7014,-0.1139,0.6885,0.9184,-0.8689,1.8376,0.7263,-2.4874,-1.1488,-1.1386,2.1486,2.7864,-1.2013,0.1429,-0.2592,1.0874,-0.4433,-1.9741,1.4023,-1.4507,0.8223,-0.7418,0.7385,-0.7456,0.7478,-0.1577,-0.8856,-1.4653,-1.3164,0.4226,0.7203,1.0614,2.9074,1.4858,-2.3691,0.8163,-1.0556,-0.3345,0.1612,-1.5265,-0.2754,0.0602,0.1914,-2.125,0.9957,0.2686,-1.3187,0.2514,-1.5035,1.3286,-0.547,-1.6704,-1.9274,-0.0932,-2.9066,1.2005,-0.7879,-0.2494,0.0273,-0.4288,-0.6876,-0.5684,0.2651,0.1034,0.7863
0.7459,0.6811,-0.0035,-1.2073,0.2689,-0.6748,-0.6066,0.9319,-0.0798,1.5675,0.2755,0.178,-1.1359,-0.643,-0.6261,-0.993,-1.624,0.0795,-1.6181,0.0555,1.1761,-0.7031,-0.1702,-0.19,-1.7611,-1.2926,-0.3368,0.5487,-0.4078,-0.0361,0.7057,-0.0808,0.5787,-1.6272,2.6335,-0.3378,-1.0706,-1.2543,0.8562,-0.4312,1.3961,-0.461,1.2803,1.4926,1.5564,-1.5204,0.6951,-1.0048,0.4104,-0.33,-0.5755,-0.7526,-1.6393,0.0099,-0.2275,0.0898,0.8662,-1.1254,-1.2833,1.6439,-0.2793,-0.4576,0.4924,0.0887,-0.1233,0.1753,1.1801,1.5167,1.4672,-0.299,1.6668,-0.6451,1.3405,1.525,0.3284,-1.3153,-0.2941,1.1858,0.0597,0.076,0.4476,-0.9444,-0.0471,-0.5575,1.8005,1.316,1.0474,-1.0688,-0.7157,0.5964,0.8424,0.0723,0.8564,0.6164,-0.3314,-0.4904,-1.9307,2.1212,0.4993
-0.6148,-0.0633,-0.9183,0.4692,0.362,-0.6751,-0.5797,0.3511,-1.7505,-0.7293,0.7484,-0.3116,0.0194,-0.6334,-0.8862,-1.1418,1.0903,-0.2907,0.7158,-0.6567,-0.7955,1.3797,-0.3481,-0.7288,0.2326,-0.4631,0.7174,-1.2703,-1.267,0.8323,0.9492,0.1572,1.6459,-0.4003,0.6811,-0.7957,-0.316,-0.9029,-1.7935,0.094,1.2211,-0.3343,-0.3159,-0.8205,1.5671,0.8541,-0.0952,0.1146,0.2899,-0.2345,1.0183,-1.8522,0.0599,-0.6592,-0.0919,-1.3583,-0.474,-0.9328,-0.6247,-0.8077,-0.6694,-0.8736,-0.2698,-0.059,0.0855,0.5568,2.0936,0.0919,-0.6743,1.237,-1.1336,-0.2213,0.7744,0.188,0.8841,-1.4781,-0.7557,0.7493,1.5556,-0.7856,-0.9423,0.273,-0.1905,1.0532,0.7687,-0.4888,-0.0552,0.0514,-0.6726,1.1304,-0.2794,1.2937,1.2085,-0.0555,-0.645,0.6109,0.8403,0.9002,0.8448
0.5963,-0.2654,-0.0809,0.0832,-0.5969,-0.7754,-0.8926,-0.7251,-0.2513,-0.2981,-0.5328,-0.5189,0.8872,-0.9777,-0.8262,-0.6613,-0.0039,0.902,0.5982,0.2932,0.6741,0.069,-0.5027,-0.8002,0.0627,-0.3123,0.045,0.9151,-1.4189,-0.9105,1.0366,0.374,0.5486,-0.373,-0.0231,-0.8453,-0.4319,-0.274,-1.4428,0.2697,1.1967,0.3204,-0.7177,0.5047,1.0145,0.106,1.0112,-0.8568,0.2636,-0.7229,-0.6766,0.6769,-0.4536,-0.4991,-0.5572,-0.2629,0.1073,-1.0483,-0.932,-0.17,-0.5651,0.2447,0.6695,-0.5366,-0.7449,2.4269,2.3893,2.7101,0.1838,0.3385,-0.5428,-0.7396,0.3458,0.7909,-0.473,-0.332,-0.592,-0.5834,2.1315,-0.2187,0.6477,0.1319,-0.3085,0.1867,2.0804,0.6042,0.4984,-0.3676,0.529,1.4328,0.2456,-0.0356,1.0341,-0.6601,-1.1452,-0.2035,0.0601,0.5498,0.874
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.1448,-0.7889,0.0437,-0.285,1.7484,0.7486,-0.0491,-0.7584,-0.8883,-0.8563,1.4639,0.6237,0.6866,-0.1515,0.8375,0.6113,-0.7253,-0.2508,0.1477,-1.3743,1.0523,1.4227,-1.0118,-0.6627,-0.1011,-0.2632,-0.4567,0.0297,-0.9155,1.3272,-0.5939,-1.2188,-0.1512,0.7308,-0.2675,0.1364,-0.8442,-1.2691,1.9318,-0.0048,-0.5146,1.255,-1.8317,-0.9005,0.4427,-0.9041,0.3702,0.1497,0.3972,0.8118,-0.5215,0.4834,-1.1525,-0.8299,-2.8034,-1.0545,-1.0373,-0.169,-0.3748,-1.1775,0.221,2.0615,2.081,-0.6386,0.8213,0.1336,-0.2316,-0.7414,0.7897,1.1678,0.5113,-1.2518,0.1112,0.0539,0.5145,-0.8501,-0.1685,-1.0785,0.5572,-0.7751,0.3517,0.8063,-1.082,-0.3925,0.7464,-1.6198,-0.82,-1.9354,1.1471,-0.745,1.002,-1.452,-0.2174,-0.4946,-1.0948,-0.0689,0.8535,-0.4734,0.3956
0.1432,0.0848,0.1187,-0.6258,-0.3556,3.0211,0.0962,-0.4437,0.7495,1.4058,-0.0966,-0.3194,-0.6007,0.0471,-0.5036,0.1744,-0.233,-0.5279,0.0889,-0.7064,-0.4343,0.3842,-0.6918,0.5139,-0.7553,-0.4254,-0.8464,0.0379,-0.613,0.1571,0.7057,2.8217,1.5613,-0.2818,-0.1877,0.0613,-0.7212,0.34,-0.1293,-0.5829,0.1074,-0.8449,0.264,2.4593,2.0116,-0.9316,0.4004,-0.7589,-0.9495,0.9732,-0.2576,0.1844,-0.8236,-0.3536,-1.2125,0.3608,1.0756,-0.0693,-0.9557,-0.8823,-0.3794,-0.2172,-0.6175,-0.1411,0.471,0.2179,2.0494,2.6924,0.2729,-0.4538,1.156,-0.5813,0.6614,-0.4368,-0.9782,-0.4635,-0.1605,-0.6905,1.741,-0.1308,0.5824,-1.4557,-0.0935,-0.2339,3.0763,0.8655,0.324,-0.938,-0.3099,2.1305,-0.2483,0.5198,-0.2524,-1.0739,-0.6832,-0.4957,-1.0944,4.5546,0.156
-1.9434,-1.7626,2.4172,4.4435,1.6966,0.1951,0.0036,-0.2762,-1.0652,-0.7182,2.0755,0.3643,0.943,-0.5111,0.7379,2.1164,-0.8945,-0.6293,0.8381,-1.7505,-0.8121,0.9187,-0.5724,-0.5324,1.155,1.5204,0.3015,-0.5945,-1.2487,-0.6603,-0.3449,-0.4671,-0.7403,-0.1357,-1.4714,-0.9511,0.151,-0.6288,-1.0722,-1.6377,-1.2046,1.3706,-0.5141,-1.7602,-0.4232,1.6797,-0.6937,-1.6924,1.0038,0.4005,0.5107,-0.9997,-0.3687,-0.858,-0.8657,-0.9895,-0.7844,-0.6541,-0.3168,-0.6311,2.8755,0.6765,1.8003,-0.4878,1.515,2.8618,-0.6383,-0.7374,0.0349,1.5728,0.4531,0.0594,-0.0887,0.4642,2.6476,-0.3964,-0.5395,-0.4677,0.067,1.1784,0.6132,1.3415,-2.2409,-0.0197,0.8619,-0.847,-0.8796,-0.2646,2.2488,0.2821,0.165,-0.7791,0.6006,1.2321,1.3541,1.8695,1.8583,-0.9576,1.964
-0.5407,-0.328,-0.8554,0.5249,-0.5003,0.2363,-0.0329,-0.3166,-0.2865,0.1471,0.548,0.3717,0.8491,-0.6935,-0.1397,-0.4704,0.8313,-0.478,0.3981,-0.9935,-1.1833,0.0703,-0.5744,-0.3554,-0.3538,-1.4481,0.7838,-0.8079,-0.1613,0.6293,0.7042,0.2183,0.1391,-0.5086,-0.2901,-0.4087,0.2168,0.123,-1.1795,0.4533,0.6659,-0.8681,0.0106,0.3727,0.4591,-0.0202,0.2418,-0.4664,-0.0654,0.2733,0.23,-0.8765,0.2083,-0.0753,-0.5904,-0.3346,-0.2018,-1.0931,-0.8389,-0.5138,0.2969,-1.6953,-0.7607,-0.231,1.3774,1.2286,1.6159,2.6744,-1.2489,-0.0148,0.0993,-0.635,0.3644,-0.5358,-0.4035,-0.7161,-0.2846,0.0946,0.1711,-1.4558,-1.1713,0.5737,-0.2979,0.5787,1.4475,-1.2204,-0.5008,0.1032,-1.2447,0.9512,-0.7875,-0.2658,0.6417,-0.2893,-0.6074,-0.6543,0.4124,0.6405,0.9199
