-0.647,-0.647,0.485,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.022,0.031,0.043,0.043,0.019,0.019,0.037,0.525,-0.573,-0.459,-0.459,-0.459,-0.419,-0.473,-0.473,-0.473,3.66,3.66,0.563,-0.014,-0.055,0.516,0.532,-0.581,0.465,3.66,-0.581,-0.581,-0.581,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,-0.004,0.004,0.004,-0.018,-0.018,-0.056,-0.049,-0.049,0.297,0.278,0.278,0.278,0.278,0.278,0.278,0.334,0.309,-0.028,-0.028,-0.122,-0.016,0.914,0.914,-0.031,-0.031,-0.011,-0.011,-0.011,-0.024
0.013,0.013,-0.472,-0.774,-0.76,-0.76,-0.752,-0.752,-0.765,-0.765,-0.068,-0.322,-0.935,-0.935,-0.804,-0.804,-0.804,0.187,0.147,-0.3,-0.3,-0.292,0.0,0.0,0.0,0.0,2.92,2.92,1.66,0.141,0.158,-0.237,0.001,-0.438,0.106,0.116,0.056,0.056,0.171,2.64,0.091,0.091,0.069,0.069,0.657,0.657,1.01,-1.29,-0.333,-0.39,0.062,-0.784,-0.757,-0.265,-0.265,-0.265,-0.274,-0.274,-0.274,-0.274,-0.274,-0.279,0.162,0.162,0.182,0.099,0.211,0.211,-0.125,-0.125,-0.125,-0.125,-0.125,-0.125
0.035,0.035,0.0,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.01,-0.01,-0.01,-0.005,-0.005,-0.005,-0.006,-0.006,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,0.914,0.914,2.23,0.022,0.022,0.01,0.01,0.01,0.009,0.005,0.005,0.012,0.012,0.003,0.003,0.003,0.003,0.003,0.003,0.003,-0.006,-0.006,0.01,0.01,0.022,1.62,-0.71,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.097,0.01,0.01,0.04,0.012,-0.242,-0.242,0.045,0.045,0.045,0.045,0.045,0.045
-0.094,-0.094,0.407,0.0,0.513,0.009,0.009,0.009,0.009,0.009,-0.054,-0.012,-0.012,-0.012,-0.008,-0.008,-0.008,0.01,0.01,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.566,-0.566,3.66,-0.496,-0.011,0.011,0.011,0.011,-0.022,-0.022,-0.022,-0.022,-0.022,0.003,0.003,0.003,0.003,0.003,0.003,0.003,-0.01,-0.01,0.011,0.008,0.015,0.031,0.031,-0.542,-0.542,-0.542,0.017,0.017,0.017,0.017,0.017,0.548,0.009,0.009,0.037,-0.001,-0.537,-0.542,0.031,0.031,0.031,0.031,0.031,0.031
-0.558,-0.558,-0.545,0.139,0.139,0.139,0.139,0.139,0.139,0.139,0.139,-0.646,-0.646,-0.646,0.029,0.029,0.042,-0.318,-0.318,0.028,0.028,0.028,0.028,0.028,0.028,0.028,0.031,0.031,0.025,0.115,0.057,-0.218,-0.218,-0.218,0.0,0.0,0.0,0.0,0.0,0.127,0.127,0.127,0.127,0.127,0.108,0.108,-0.309,-0.309,0.024,0.006,-0.334,0.298,-0.672,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,-0.031,0.023,0.023,-0.054,0.011,-0.368,-0.368,-0.135,-0.135,-0.135,-0.135,-0.135,-0.135
0.027,-0.969,0.115,0.007,0.007,0.007,0.007,0.007,0.007,0.007,-0.069,0.423,0.423,0.423,0.0,0.0,0.0,-0.455,-0.454,0.001,0.001,0.001,0.001,-0.001,-0.001,-0.001,2.09,0.848,1.1,-0.455,-0.456,-0.443,-0.435,-0.435,-0.042,-0.042,-0.896,-0.896,0.017,0.436,0.436,0.436,0.436,0.0,0.0,0.021,-0.239,-0.239,-0.439,-0.439,0.013,0.475,0.029,-0.602,-0.652,-0.652,0.656,0.656,0.656,0.656,0.659,0.253,-0.436,-0.436,0.011,0.452,-0.442,-0.442,-0.051,-0.051,-0.051,-0.051,-0.051,-0.044
-0.315,-0.315,0.418,-0.799,-0.809,-0.77,-0.77,-0.776,-0.776,-0.776,0.058,0.018,0.052,0.052,0.0,0.0,0.0,-0.341,-0.367,-0.33,-0.38,-0.356,-0.382,-0.34,-0.34,-0.34,0.715,0.715,2.98,0.096,0.174,-0.268,-0.719,-0.719,0.971,1.07,-0.804,-0.804,-0.788,0.082,0.072,0.072,0.072,0.072,0.149,0.149,-0.351,-1.29,0.882,-0.762,0.166,0.926,-0.764,-0.74,-0.74,-0.74,0.149,0.149,0.149,0.149,0.149,0.212,0.077,0.077,-0.712,0.088,-0.338,-0.338,-0.149,-0.149,-0.149,-0.149,-0.149,-0.149
-0.04,-0.04,-0.011,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,0.028,0.028,0.028,0.401,0.401,0.401,-0.005,-0.005,0.078,0.078,0.073,0.076,0.076,0.076,0.076,1.25,1.25,1.5,-0.406,-0.432,0.063,0.051,0.061,0.246,0.375,0.375,0.375,0.375,0.737,0.737,0.737,0.737,0.737,0.737,0.73,-0.317,-0.317,-0.395,-0.449,-0.018,1.79,-0.429,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,0.315,-0.319,-0.319,0.66,-0.418,-0.445,-0.445,-0.012,-0.012,-0.012,0.057,0.057,0.088
-0.25,-0.25,-0.223,0.107,0.107,0.107,0.12,0.12,0.12,0.12,0.11,-0.204,-0.204,-0.204,0.056,0.056,0.064,-0.245,-0.571,0.084,0.084,0.084,0.108,0.083,0.083,0.083,2.85,2.85,1.81,0.083,0.083,0.09,-0.573,-0.573,0.071,0.071,0.071,0.071,0.057,0.0,0.0,0.0,0.0,0.0,-0.598,-0.598,-0.553,-0.553,-0.569,-0.569,-0.172,0.105,0.105,-0.598,-0.598,-0.598,0.089,0.089,0.089,0.089,0.089,0.089,-0.569,-0.569,0.053,1.24,-0.602,-0.589,0.292,0.292,0.292,0.292,0.292,-0.332
-0.025,-0.025,-0.025,-0.351,-0.351,-0.351,-0.351,-0.351,-0.351,-0.351,0.321,1.46,1.46,1.46,-0.033,-0.033,-0.033,-0.359,-0.341,-0.702,-0.702,-0.349,0.729,0.928,0.928,0.928,2.88,2.88,1.27,0.583,0.571,0.567,-0.348,-0.349,0.912,3.66,-0.378,-0.378,-0.378,0.662,-0.024,-0.024,-0.025,-0.025,-0.025,-0.025,0.018,0.018,2.11,0.484,-0.041,0.541,-0.082,-0.114,-0.114,-0.114,0.46,0.46,-0.216,1.72,1.85,1.85,-0.004,-0.004,3.38,0.566,0.497,-0.11,0.181,0.181,0.181,0.181,0.181,0.181
-0.503,-0.503,-0.503,0.007,0.007,0.007,0.007,0.007,0.007,0.007,0.005,0.001,0.001,0.001,0.006,0.006,0.006,-0.511,0.098,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.004,0.004,0.004,0.007,0.007,0.006,0.006,0.006,0.082,3.66,-0.502,-0.502,-0.502,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.503,-0.503,-0.013,-0.007,-0.019,0.012,-0.504,-0.503,-0.503,0.012,0.012,0.012,0.012,0.012,0.012,0.01,-0.498,-0.498,-0.003,0.011,-0.227,-0.224,-0.095,-0.095,-0.095,-0.095,-0.095,-0.095
0.003,0.003,-0.003,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.001,0.0,0.01,0.01,-0.003,-0.003,-0.003,-0.006,-0.006,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.003,-0.002,-0.002,-0.002,-0.002,-0.002,0.002,0.002,0.002,0.007,0.017,0.017,0.017,0.017,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,-0.005,0.0,0.0,-0.007,-0.007,0.0,0.465,-0.473,0.007,0.007,0.007,0.0,0.0,0.0,0.0,0.0,0.0,0.006,0.006,0.002,0.006,-0.466,-0.466,0.042,0.042,0.042,0.042,0.042,0.042
-0.099,-0.092,-0.417,-0.018,-0.025,-0.025,-0.025,-0.025,-0.025,-0.025,1.17,-0.034,-0.034,-0.034,0.358,0.358,0.358,0.351,0.138,0.636,0.636,0.636,0.636,0.636,0.636,0.636,-0.002,-0.002,0.646,0.357,0.357,0.577,-0.542,-0.137,-0.423,-0.021,-0.021,-0.021,-0.021,-0.029,-0.029,-0.029,0.338,0.367,0.357,0.357,-0.375,0.019,-0.022,0.749,-0.008,0.363,0.521,-0.416,-0.416,-0.416,3.66,3.66,-0.406,-0.406,-0.406,-0.014,-0.266,-0.266,-0.018,0.56,-0.428,-0.428,-0.157,0.83,0.297,0.297,0.297,0.297
-0.283,-0.283,-0.309,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.226,-0.234,-0.234,-0.623,-0.63,-0.624,0.323,0.849,0.998,0.998,0.998,0.299,0.299,0.299,0.299,-0.643,-0.643,1.51,-0.004,-0.004,0.798,-0.604,-0.62,-0.298,0.282,0.282,0.282,0.282,0.004,0.0,0.0,0.0,0.0,0.0,0.0,0.561,0.588,-0.309,-0.309,-0.21,0.279,-0.026,0.209,0.209,0.209,3.66,3.66,-0.275,-0.275,-0.296,0.006,0.595,0.595,0.959,0.525,-0.099,-0.099,0.092,0.092,0.113,0.113,0.113,0.113
0.015,0.005,0.752,0.018,0.018,0.018,0.018,0.018,0.018,0.018,0.579,0.242,0.288,0.303,-0.433,-0.433,-0.436,0.826,-0.034,-0.027,-0.027,-0.011,-0.033,-0.425,-0.414,-0.414,-0.025,3.66,1.08,0.005,0.389,0.39,-0.024,-0.013,-0.441,-0.014,-0.415,-0.415,-0.415,1.07,0.796,0.35,-0.042,-0.042,-0.03,-0.423,-0.415,-0.415,-0.423,-0.045,-0.389,-0.024,-0.403,-0.021,0.373,0.373,0.367,0.367,-0.012,-0.012,-0.012,0.733,-0.414,-0.414,-0.008,1.18,-0.001,-0.001,-0.291,-0.291,0.396,0.365,0.365,0.365
-0.247,-0.247,0.098,-0.226,-0.226,-0.226,-0.226,-0.226,-0.226,-0.226,0.129,-0.23,-0.23,-0.23,-0.233,-0.233,-0.233,0.079,0.5,-0.233,-0.233,-0.233,-0.218,-0.218,-0.218,-0.218,0.495,0.495,3.07,-0.236,-0.236,0.395,-0.269,-0.269,0.13,0.13,0.13,0.13,0.13,2.05,0.005,0.005,0.005,0.005,0.005,0.005,0.128,0.128,-0.225,-0.24,-0.248,-0.006,-0.019,-0.245,-0.245,-0.245,3.66,3.66,-0.25,-0.25,-0.245,-0.245,-0.232,-0.232,0.434,0.111,0.155,0.102,-0.003,-0.003,0.0,0.0,0.0,0.0
0.053,0.053,0.053,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.008,-0.008,-0.008,-0.006,-0.006,-0.006,0.006,-0.352,0.01,0.01,0.01,-0.001,-0.001,-0.001,-0.001,-0.003,-0.003,-0.003,0.007,0.007,0.006,0.006,0.009,0.005,0.377,-0.001,-0.001,0.003,-0.004,-0.004,-0.004,-0.004,-0.004,0.002,0.002,-0.005,-0.005,0.002,0.002,0.004,0.019,-0.332,-0.292,-0.292,-0.292,-0.292,-0.292,-0.292,-0.292,-0.292,-0.292,-0.027,-0.027,0.022,0.029,-0.336,-0.336,-0.02,-0.02,-0.02,-0.02,-0.02,-0.02
