0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.4822,-1.1094,-0.6011,0.6366,0.5641,-0.3447,0.1459,1.4552,0.0535,-1.7275,0.4634,-1.2216,0.6175,1.5027,-0.9496,-2.2475,-0.4116,1.1474,-0.2031,-2.0693,1.0564,-1.6863,-0.53,-0.1923,1.6602,-0.3667,0.5473,-0.1139,0.6885,0.9184,-0.8689,1.8376,0.7263,-2.4874,-1.1488,-1.1386,2.7864,-1.2013,0.1429,-0.2592,1.0874,-0.4433,-1.9741,1.4023,-1.1201,-1.4507,0.4363,0.8223,0.7385,-0.7456,0.3012,0.7478,-0.1577,-0.8856,0.4226,0.7203,1.1207,-1.4069,1.0614,-0.2821,1.2729,3.1588,0.8163,-1.0556,0.1612,1.2055,-1.4232,-0.2754,-2.125,-0.0829,0.2686,-1.3187,0.8904,-1.5035,0.0185,-0.547,-1.6704,0.2684,-1.9274,-0.0932,-2.9066,1.2005,-0.7879,-0.2494,0.0273,-0.4288,-0.6876,-0.5684,0.2651,0.1034
-0.4897,0.6811,-0.0035,-1.2073,0.2689,0.9319,1.5675,0.2755,0.178,-0.643,-0.2233,1.2617,-0.6261,-1.624,0.0795,0.7869,-1.6181,-0.7031,-0.1702,-1.2926,-0.3368,0.5487,-0.4078,-0.0361,-0.992,-0.0808,-1.6272,-0.3378,-1.0706,-1.2543,0.8562,-0.4312,1.3961,-0.461,1.2803,1.4926,-1.5204,0.6951,-1.0048,0.4104,-0.33,-0.5755,-0.7526,-1.6393,0.2666,0.0099,-0.9188,-0.2275,0.8662,-1.1254,-0.1091,-1.2833,1.6439,-0.2793,0.0887,-0.1233,-0.5803,-0.0785,0.1753,0.57,-1.6912,0.7503,-0.299,1.6668,1.3405,0.5162,0.5151,0.3284,1.1858,-1.1444,0.076,0.4476,-2.2333,-0.0471,-0.883,1.8005,1.316,-0.0672,1.0474,-1.0688,-0.7157,0.5964,0.8424,0.0723,0.8564,0.6164,-0.3314,-0.4904,-1.9307,2.1212
-0.512,-0.8442,-0.2927,-0.4086,0.2914,-0.253,-1.3651,0.4705,-0.5112,-1.4251,0.0911,-0.2747,-0.1991,-0.7183,-1.5424,0.5603,0.6816,1.6845,-1.3089,-0.0162,-0.6162,-0.3337,-1.4679,0.5254,-1.2555,-0.1456,-0.136,-0.6145,-1.361,-0.8129,0.3382,-1.2609,1.6335,0.7632,-1.6262,-0.3639,-0.7879,0.0474,0.1857,-0.0985,0.5739,1.1095,-1.0555,-2.9094,-1.9173,-0.7967,-1.4517,-2.2232,-0.0845,-0.6122,1.3169,-0.4581,0.2803,0.1734,-1.2076,-0.612,0.5816,-0.2137,0.5297,1.1818,1.3463,0.5521,1.1909,0.3766,1.4572,1.2561,-0.9451,-0.8461,-1.1683,0.5601,-0.7623,-0.2673,-0.4101,-0.7573,0.5395,1.4163,0.8343,-0.5236,-0.6841,0.5024,0.3541,0.208,-1.0057,0.6819,0.0582,-2.1412,-0.7629,-0.0508,1.0193,1.1433
-0.3831,-1.3391,-0.0916,0.7447,-0.0954,-0.7462,-1.1377,0.8531,-1.0226,-1.4197,-0.1197,-1.3305,0.4032,0.5954,0.7209,-0.4469,0.6368,0.9863,-0.6078,-0.8821,-0.1793,-0.1765,0.3419,0.4118,-0.3051,0.2224,1.3516,-0.0,-0.8907,-0.1352,0.0863,-0.2213,0.7964,0.6673,-1.3271,0.1931,1.0676,-0.2764,0.0957,-2.0987,0.3284,-1.354,-0.4858,-0.384,-1.2908,-0.9513,-0.3153,-0.0919,-0.7153,-0.0524,-0.0353,-0.2048,-0.4554,-1.4516,-1.3846,0.112,0.6217,-1.7877,1.3497,-0.7229,1.2193,0.2774,0.8244,-0.2206,0.1252,0.3441,-0.4917,-0.6025,-0.3118,-0.226,1.5959,0.5599,-0.9839,-1.0918,0.415,1.5275,0.7347,0.8282,-0.6445,0.7436,0.0462,-0.748,-0.4256,1.486,1.4602,-0.5116,-0.5531,0.091,0.6671,-0.1248
-0.2328,-0.0633,-0.9183,0.4692,0.362,0.3511,-0.7293,0.7484,-0.3116,-0.6334,-0.6718,0.5509,-0.8862,1.0903,-0.2907,-1.5948,0.7158,1.3797,-0.3481,-0.4631,0.7174,-1.2703,-1.267,0.8323,-0.2179,0.1572,-0.4003,-0.7957,-0.316,-0.9029,-1.7935,0.094,1.2211,-0.3343,-0.3159,-0.8205,0.8541,-0.0952,0.1146,0.2899,-0.2345,1.0183,-1.8522,0.0599,-1.144,-0.6592,0.318,-0.0919,-0.474,-0.9328,1.6566,-0.6247,-0.8077,-0.6694,-0.059,0.0855,0.4057,0.455,0.5568,1.2877,0.8151,2.0403,1.237,-1.1336,0.7744,0.7754,-1.105,0.8841,0.7493,0.3804,-0.7856,-0.9423,0.0785,-0.1905,0.5652,0.7687,-0.4888,0.4903,-0.0552,0.0514,-0.6726,1.1304,-0.2794,1.2937,1.2085,-0.0555,-0.645,0.6109,0.8403,0.9002
-1.0098,-0.2654,-0.0809,0.0832,-0.5969,-0.7251,-0.2981,-0.5328,-0.5189,-0.9777,-0.3306,-0.1948,-0.8262,-0.0039,0.902,0.2846,0.5982,0.069,-0.5027,-0.3123,0.045,0.9151,-1.4189,-0.9105,0.1077,0.374,-0.373,-0.8453,-0.4319,-0.274,-1.4428,0.2697,1.1967,0.3204,-0.7177,0.5047,0.106,1.0112,-0.8568,0.2636,-0.7229,-0.6766,0.6769,-0.4536,-1.1157,-0.4991,0.0858,-0.5572,0.1073,-1.0483,1.8814,-0.932,-0.17,-0.5651,-0.5366,-0.7449,-0.6558,-0.7784,2.4269,1.323,0.4519,-0.0167,0.3385,-0.5428,0.3458,0.8987,-0.9634,-0.473,-0.5834,0.3546,-0.2187,0.6477,-1.0721,-0.3085,-1.6699,2.0804,0.6042,-1.1494,0.4984,-0.3676,0.529,1.4328,0.2456,-0.0356,1.0341,-0.6601,-1.1452,-0.2035,0.0601,0.5498
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
