0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-0.8463,0.4822,-1.1094,-0.6011,0.6366,0.5641,-0.121,-0.3447,-1.8063,0.1459,1.591,1.4552,0.0535,0.8065,-1.7275,0.4634,-1.2216,0.6175,1.6544,-2.2475,-0.4116,-0.4594,-1.2202,-0.2031,-2.0693,1.0564,-1.6863,-0.53,-0.1923,-0.3667,0.5473,-1.41,-0.1139,0.6885,0.9184,-0.8689,1.8376,0.7263,-2.4874,-1.1488,-1.1386,2.1486,2.7864,-1.2013,-0.2592,1.0874,-0.4982,-0.4433,-1.9741,-0.2114,1.4023,-1.1201,-1.4507,-0.7456,0.7478,-0.8856,-1.4653,0.4226,0.7203,1.1207,1.0614,-0.2821,1.4858,0.8163,-2.095,-1.0556,-0.3345,0.1612,-0.2754,0.1914,-2.125,-0.0829,0.2686,-1.3187,-2.5853,-1.5035,0.0185,2.2437,-1.0266,-0.547,-1.6704,-1.9274,-0.0932,-2.9066,1.2005,-0.7879,-0.2494,-1.3476,0.0273,-0.4288,-0.6876,-0.5684,0.2651,0.1034
0.7459,-0.4897,0.6811,-0.0035,-1.2073,0.2689,-0.6748,0.9319,-0.0798,1.5675,0.2505,0.2755,0.178,-1.1359,-0.643,-0.2233,1.2617,-0.6261,-0.993,0.7869,-1.6181,0.0555,1.1761,-0.1702,-1.2926,-0.3368,0.5487,-0.4078,-0.0361,-0.0808,-1.6272,1.7846,-0.3378,-1.0706,-1.2543,0.8562,-0.4312,1.3961,-0.461,1.2803,1.4926,1.5564,-1.5204,0.6951,0.4104,-0.33,0.2545,-0.5755,-0.7526,0.6564,-1.6393,0.2666,0.0099,-1.1254,-1.2833,-0.2793,-0.4576,0.0887,-0.1233,-0.5803,0.1753,0.57,1.5167,-0.299,0.503,1.6668,-0.6451,1.3405,0.3284,-0.2941,1.1858,-1.1444,0.076,0.4476,0.2036,-0.0471,-0.883,1.3549,-0.3844,1.8005,1.316,1.0474,-1.0688,-0.7157,0.5964,0.8424,0.0723,-0.62,0.8564,0.6164,-0.3314,-0.4904,-1.9307,2.1212
-0.2919,-0.6327,-0.0307,-0.6962,-0.3743,0.1439,0.1549,-0.2868,-0.7766,-0.8604,-0.4199,0.6798,-0.2424,-2.3309,0.1339,-0.4764,1.7111,-1.1899,-0.4623,0.5038,-0.1408,-0.0901,0.5111,-0.6686,0.0942,-0.3977,0.3736,0.5076,-0.7611,-0.4439,-0.0887,-0.3061,-0.9879,-0.3848,-0.2939,0.2441,0.556,1.8124,0.3392,-0.8792,-0.3124,1.6306,-0.2829,0.2876,0.4974,-0.7659,0.37,0.4942,0.2922,-0.4467,1.6649,-0.7972,-0.2616,0.1453,-0.7609,0.4025,0.8487,-1.5243,0.0228,0.9182,1.5802,0.8379,0.4393,-0.3623,-0.3459,-0.4602,0.5072,0.7021,-0.2224,-0.018,0.2825,1.5884,-0.6686,0.6076,-0.1117,0.1211,1.9023,1.2455,0.419,1.4044,-0.7626,-1.1106,0.4407,0.1897,0.5379,-0.295,-0.43,0.0696,-0.2057,-0.4915,-0.8086,0.3469,0.5717,1.3561
-0.6148,-0.2328,-0.0633,-0.9183,0.4692,0.362,-0.6751,0.3511,-1.7505,-0.7293,-0.4088,0.7484,-0.3116,0.0194,-0.6334,-0.6718,0.5509,-0.8862,-1.1418,-1.5948,0.7158,-0.6567,-0.7955,-0.3481,-0.4631,0.7174,-1.2703,-1.267,0.8323,0.1572,-0.4003,0.493,-0.7957,-0.316,-0.9029,-1.7935,0.094,1.2211,-0.3343,-0.3159,-0.8205,1.5671,0.8541,-0.0952,0.2899,-0.2345,0.6261,1.0183,-1.8522,0.517,0.0599,-1.144,-0.6592,-0.9328,-0.6247,-0.6694,-0.8736,-0.059,0.0855,0.4057,0.5568,1.2877,0.0919,1.237,-0.688,-1.1336,-0.2213,0.7744,0.8841,-0.7557,0.7493,0.3804,-0.7856,-0.9423,-0.1476,-0.1905,0.5652,3.3638,0.4875,0.7687,-0.4888,-0.0552,0.0514,-0.6726,1.1304,-0.2794,1.2937,-0.5089,1.2085,-0.0555,-0.645,0.6109,0.8403,0.9002
0.5963,-1.0098,-0.2654,-0.0809,0.0832,-0.5969,-0.7754,-0.7251,-0.2513,-0.2981,0.2317,-0.5328,-0.5189,0.8872,-0.9777,-0.3306,-0.1948,-0.8262,-0.6613,0.2846,0.5982,0.2932,0.6741,-0.5027,-0.3123,0.045,0.9151,-1.4189,-0.9105,0.374,-0.373,0.5037,-0.8453,-0.4319,-0.274,-1.4428,0.2697,1.1967,0.3204,-0.7177,0.5047,1.0145,0.106,1.0112,0.2636,-0.7229,1.1751,-0.6766,0.6769,-0.0536,-0.4536,-1.1157,-0.4991,-1.0483,-0.932,-0.5651,0.2447,-0.5366,-0.7449,-0.6558,2.4269,1.323,2.7101,0.3385,0.0469,-0.5428,-0.7396,0.3458,-0.473,-0.592,-0.5834,0.3546,-0.2187,0.6477,-0.3949,-0.3085,-1.6699,1.2119,0.5636,2.0804,0.6042,0.4984,-0.3676,0.529,1.4328,0.2456,-0.0356,0.0562,1.0341,-0.6601,-1.1452,-0.2035,0.0601,0.5498
