-0.9478,1.77,2.6988,2.1683,1.3827,-1.9705,-1.2134,-0.2127,-2.3279,-1.6126,-1.5977,-1.6739,0.5818,2.3888,1.5149,-0.5606,0.3584,0.0121,0.8275,-0.7015,0.2822,0.8716,0.4277,-1.5692,-0.9445,0.1048,0.0898,0.8053,-0.21,-0.2164
0.6605,3.752,1.1426,1.499,-0.1147,-1.2623,-1.022,-0.3437,-1.0152,-0.65,-0.5987,-0.1257,-1.6017,1.6321,-0.1898,-0.1914,-0.343,2.2877,-0.3873,0.2503,-0.3786,0.0607,1.5078,0.4049,3.6228,1.1091,0.2095,-0.1754,0.1717,-0.6963
0.0751,0.9338,-0.2093,0.5641,-0.9929,-1.8103,-1.1576,-0.0642,0.3996,0.2798,0.2052,-1.0433,-0.2168,-0.7241,-0.8411,-0.8746,0.0018,-0.099,-1.2981,0.0937,-0.4294,-0.4973,-0.6867,1.1149,0.931,-0.3969,0.4228,-0.2177,0.8348,-0.5582
-0.1216,-0.7685,-0.6489,-1.0113,-0.305,1.1187,1.2755,-0.0942,-0.6886,-0.391,-1.1361,-1.2331,-0.9801,-0.1261,0.9269,-0.1273,0.374,0.3076,-0.231,0.013,0.7221,-0.6858,-0.234,-0.522,-0.5917,0.1109,-0.8501,-0.2974,-0.7667,-0.6116
0.0361,0.0641,-0.6014,-1.1743,-0.01,1.1624,1.0339,0.5506,1.5353,2.3341,0.4412,1.0519,0.9986,-0.8509,0.5573,-0.165,0.7767,0.7143,-0.0117,0.4744,0.7594,-0.6345,-0.1541,0.2033,-0.5087,0.004,-0.4591,0.2575,-0.0116,-1.2014
-0.3019,-0.015,-0.5854,-0.4103,1.0235,0.6719,0.4656,-0.9681,-1.0649,-0.6649,1.7743,1.0148,0.8496,-1.2062,-1.6211,-1.0885,-0.6241,0.8701,0.2608,-0.4802,0.6581,-0.6557,-0.6901,0.1128,-0.8335,-0.8692,-0.5236,-0.3457,-1.1417,-1.6965
-0.0426,0.0049,-0.356,0.3011,-1.09,0.3471,0.1403,-1.3338,-1.1391,-0.7693,1.0685,0.2916,-1.5357,-1.6647,-1.3917,-1.0631,-0.8624,0.5019,0.0457,-0.3982,1.1774,-0.8422,0.6887,-0.7351,-0.5923,-0.617,-1.0854,-1.0844,-1.0188,-1.1516
2.1978,-0.8947,-0.6694,0.4892,-0.9217,-0.9051,-0.4838,-1.3602,0.7543,0.0027,-1.4333,-1.365,0.5827,-0.9244,-1.0552,0.9737,1.3328,0.0913,0.3512,-0.9165,-0.5361,0.0542,-0.0918,-0.0257,0.1216,-0.257,0.108,-2.2915,0.0608,-0.4822
-0.3889,2.2682,0.413,0.4763,-0.2839,0.1927,1.6161,-0.0293,-0.0101,-1.0813,0.2504,0.2553,0.3668,1.2331,0.3331,-0.9163,-0.5043,-1.1334,-0.1232,-0.0491,0.2093,-0.8707,0.229,-0.8709,-0.5973,-0.1704,-0.968,0.7705,-1.043,-0.4134
1.1797,0.6789,0.2811,0.6456,-0.2992,-0.0452,-0.0744,-0.8603,-0.3426,-0.3572,-0.3998,0.0724,0.1855,-0.692,-0.3007,1.0679,-0.8109,-0.2637,-0.8096,-0.8478,-0.3978,1.5889,-0.0966,0.8023,0.7295,0.9142,-0.3268,-0.9082,1.4369,0.019
1.1013,-1.0377,-0.4255,-0.6176,-0.2796,-0.3877,-0.0493,-0.4429,0.5099,-0.1293,-0.1837,0.5233,-0.1547,-1.4007,-0.6744,1.4503,1.0226,0.4112,-0.0441,-2.4243,-0.9367,1.2449,-0.5761,-1.5772,0.7452,-0.7554,0.7352,-1.185,0.9955,0.0423
-0.2784,-0.7711,-0.6678,-0.5086,1.2992,-0.9634,-1.322,0.372,0.9399,0.7938,1.3753,0.3491,0.4228,-0.8503,0.0695,-0.8116,1.4181,0.8033,0.1156,0.5465,-1.2415,-0.5523,-0.6034,1.1135,-0.6592,0.2847,-0.7288,0.3223,-0.2069,-0.9096
-0.4581,0.8375,0.3484,0.8425,0.764,0.3132,0.2521,1.6948,-0.3067,-0.2414,-1.7878,-0.8473,0.539,3.0914,-0.2178,-0.5718,0.3415,-1.3258,-1.3008,-0.1438,0.3213,-0.6069,-0.0063,-0.4199,-0.9504,-0.6628,-1.2678,-0.3448,-0.6139,-0.5651
-0.1178,-0.5717,0.153,0.6823,-0.7111,0.35,0.1522,-0.7665,-0.8548,-1.3051,-1.4255,-0.1388,-1.7469,1.7628,-0.4849,-0.7797,-1.0588,-1.9317,-1.2808,-0.0224,0.4616,-0.5391,-1.4342,0.0803,-0.1933,0.5045,0.911,-0.9284,-0.2395,-0.5604
-0.0145,2.3416,0.722,1.5556,-0.4919,-0.0648,-0.2542,-0.4805,-0.6948,-1.0495,-1.835,-0.2399,-2.095,0.8458,0.0055,-0.0442,-0.0939,-1.3895,-1.0151,-0.489,0.606,-0.4437,0.4493,1.9771,0.579,-1.0653,-0.1047,0.6301,-1.0626,-0.1735
0.6176,-0.6434,0.9927,0.3023,-1.0781,-1.4513,-1.6265,-0.997,-0.3156,-0.3445,-0.2585,-0.7671,-0.939,-0.4817,0.6304,1.4852,1.6656,0.5697,0.387,0.359,-0.3486,1.4019,-0.319,0.3654,0.0877,0.6944,1.9289,1.7187,0.3746,0.2476
0.6643,-0.0506,-0.9885,-0.2409,0.0936,-1.0271,-0.9316,-0.1404,-0.5374,-0.5075,1.466,1.4946,1.121,-0.7765,-0.0477,1.1713,1.6564,0.7834,1.7733,0.318,-0.5795,0.145,0.4247,-0.2472,0.2216,0.3342,-1.092,0.9345,0.7807,-0.0196
0.3845,-0.1752,-0.7865,0.0002,0.2213,-1.2589,-0.5893,1.8275,-1.0327,-1.4947,0.8883,-0.0632,0.6552,-0.204,0.239,1.3835,0.6853,-0.0487,2.6213,0.5766,0.2937,0.4487,-0.4472,-0.7184,-0.9485,0.3518,2.1418,0.0498,-0.1565,-0.4166
0.0466,1.02,-0.5195,-0.078,0.0098,0.8704,2.1057,-0.4314,-1.0262,-1.4767,-0.7203,-0.4553,1.2381,0.0112,-0.7197,0.0085,2.1948,-0.0016,1.0033,0.1291,-1.939,0.1943,-0.2198,0.0941,-0.5548,-0.0546,-0.343,0.4915,-0.0897,1.6769
1.4136,-1.149,0.333,-0.4652,-0.8197,-0.5646,-0.9065,-1.4822,-0.0796,0.1076,-0.682,-0.5203,-0.4576,-0.2862,-0.1462,-0.6103,-0.6039,-0.299,-0.6914,0.7487,-0.0921,1.8634,-0.5992,1.1618,2.9046,1.077,2.0338,0.0559,2.0001,-0.1188
