-0.814,-0.814,-0.839,0.014,0.04,0.04,0.04,0.04,0.04,0.04,-0.845,-0.86,-0.86,0.014,0.014,0.014,0.0,0.0,0.843,0.843,0.836,0.012,0.012,0.012,0.012,-0.865,-0.865,0.001,0.035,0.035,-0.018,-0.018,-0.018,-0.002,-0.002,-0.002,0.01,0.01,-0.045,-0.045,-0.045,-0.045,-0.045,-0.045,-0.045,0.824,0.824,-0.84,-0.86,-0.83,0.065,0.048,-0.835,-0.835,-0.835,0.014,0.014,0.014,0.014,0.014,0.821,-0.847,-1.29,0.035,0.006,-0.84,-0.84,-0.191,-0.192,-0.192,-0.192,-0.192,-0.186
-0.004,-0.004,-0.004,0.329,0.329,0.329,0.329,0.329,0.329,0.329,-0.028,-0.001,-0.001,-0.021,-0.021,-0.018,-0.023,-0.023,0.545,0.545,0.545,0.545,0.545,0.545,0.545,1.28,1.28,1.62,-0.002,-0.002,0.556,0.556,0.556,-0.02,-0.02,-0.02,-0.02,-0.009,0.553,0.531,0.531,0.511,0.536,0.536,0.536,1.09,1.09,-0.013,-0.013,0.01,0.006,-0.009,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,0.553,-0.595,-0.595,0.488,0.566,0.001,-0.01,0.21,0.21,0.21,0.21,0.21,0.21
0.006,0.006,0.006,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.001,-0.001,-0.001,-0.002,-0.002,-0.002,-0.006,-0.006,-0.006,-0.006,-0.006,0.007,0.007,0.007,0.007,-0.297,-0.297,0.759,0.003,0.003,-0.014,0.0,0.0,-0.008,-0.008,-0.008,-0.008,-0.008,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.25,0.287,-0.008,-0.008,0.004,-0.006,-0.006,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,-0.013,-0.013,-0.016,-0.028,0.005,0.005,0.028,0.028,0.028,0.028,0.028,0.028
0.017,0.017,0.017,0.073,0.073,0.073,0.073,0.073,0.073,0.073,-0.25,-0.25,-0.25,-0.246,-0.246,-0.894,-0.208,-0.243,0.886,0.886,0.868,-0.012,-0.012,-0.012,-0.012,1.02,1.02,1.2,0.0,0.0,-0.069,-0.069,-0.069,-0.081,-0.116,-0.116,-0.116,-0.116,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.042,0.042,-0.54,-0.54,-0.051,-0.532,-0.543,-0.529,-0.529,-0.529,0.067,0.067,0.067,0.067,0.067,0.067,0.032,0.032,0.022,0.085,-0.251,-0.251,-0.028,-0.028,-0.028,-0.028,-0.028,-0.028
-0.025,0.002,-0.362,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.337,-0.352,-0.352,0.33,0.33,0.33,0.0,-1.05,0.343,0.343,0.324,0.33,0.33,0.33,0.33,0.005,0.005,0.331,-0.004,-0.002,-0.01,-0.008,-0.008,-0.004,-0.004,-0.004,-0.004,-0.004,-0.003,-0.003,-0.003,0.004,0.004,-0.013,-0.023,-0.004,0.017,0.0,-0.019,-0.007,0.685,0.361,-0.376,-0.376,-0.376,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.353,-0.353,-0.013,0.005,-0.011,-0.011,0.046,0.046,0.046,0.046,0.046,0.036
-0.018,-0.018,-0.004,-0.046,-0.41,-0.41,-0.41,-0.41,-0.41,-0.41,0.01,0.01,0.01,-0.012,-0.395,-0.385,-0.431,0.134,0.358,0.358,0.358,0.703,0.703,0.703,0.703,-0.023,-0.023,0.663,0.35,0.35,0.617,-0.084,-0.084,-0.04,-0.048,-0.048,-0.048,-0.048,0.319,0.276,0.276,0.276,0.276,0.293,0.317,-0.021,-0.014,0.285,0.01,0.0,-0.054,-0.026,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.36,0.278,-0.393,-0.393,-0.064,-0.415,-0.063,-0.063,-0.217,-0.244,-0.244,-0.244,-0.244,0.254
0.054,0.023,0.071,-0.451,-0.448,-0.448,-0.448,-0.448,-0.448,-0.448,-0.041,-0.921,-0.903,-0.072,-0.248,0.196,0.009,-0.025,0.884,0.884,0.884,-0.046,-0.018,-0.018,-0.018,0.218,0.218,0.874,-0.001,0.026,-0.463,-0.009,-0.009,0.048,0.007,0.112,0.112,0.104,-0.445,-0.445,-0.445,-0.445,-0.445,-0.447,-0.447,1.75,2.6,-0.434,-0.441,-0.429,-0.399,0.038,-0.417,-0.417,-0.417,0.051,0.051,0.051,0.051,0.051,0.051,-0.446,-0.446,0.293,0.002,-0.411,-0.411,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002
0.0,0.0,0.0,0.001,0.009,-0.002,-0.002,-0.002,-0.002,-0.002,-0.011,-0.011,0.024,-0.008,-0.008,-0.008,-0.005,-0.005,0.304,0.304,0.304,0.304,0.304,0.304,0.304,-0.315,-0.315,0.644,0.132,0.132,-0.004,-0.004,-0.004,0.001,0.001,-0.008,-0.008,-0.008,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,0.041,0.041,-0.001,-0.001,0.009,0.004,0.004,-0.306,-0.306,-0.306,0.026,0.026,0.026,0.026,0.026,-0.299,-0.304,-0.304,0.248,0.001,0.491,0.491,0.024,0.024,0.024,0.024,0.024,0.024
-0.453,-0.453,-0.485,-0.024,-0.027,-0.027,-0.027,-0.027,-0.027,-0.027,-0.118,-0.118,-0.118,-0.523,-0.523,-0.523,0.111,0.122,1.03,1.03,1.61,0.536,0.536,0.536,0.536,-1.13,-0.068,1.57,0.079,0.079,-0.005,0.009,0.009,0.131,0.113,0.113,0.113,0.124,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,-0.05,1.31,1.31,-0.041,-0.041,-0.512,0.518,-0.281,-0.185,-0.185,-0.185,0.78,0.78,0.307,0.307,0.307,0.323,-0.536,-0.536,-0.016,0.028,-0.164,-0.164,0.016,0.016,-0.006,-0.006,-0.006,-0.006
0.003,0.003,0.0,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.001,-0.005,0.008,0.008,-0.001,-0.001,-0.001,0.001,0.001,0.008,0.008,0.008,0.008,0.008,0.008,0.008,-0.007,-0.007,-0.004,0.003,0.003,-0.006,0.007,0.007,-0.002,-0.007,-0.007,-0.007,-0.007,0.004,0.004,0.004,0.004,0.004,0.004,0.004,0.413,0.413,0.0,0.0,0.003,-0.01,-0.002,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.005,-0.002,-0.002,-0.012,-0.009,-0.004,-0.004,0.002,0.002,0.002,0.002,0.002,0.002
-0.82,-0.82,-0.82,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.057,-0.096,-0.096,-0.019,-0.019,-0.051,0.005,-0.029,0.001,0.001,0.001,0.001,0.001,0.001,0.001,1.69,0.038,0.819,-0.025,0.015,0.015,0.019,0.019,0.0,0.0,0.0,0.0,0.0,0.011,0.843,0.843,0.843,-0.901,-0.873,-0.873,2.51,2.51,-0.91,-0.884,0.053,0.073,0.073,0.066,0.066,0.066,0.079,0.079,0.079,0.079,0.079,0.079,-0.903,-0.903,0.062,-0.773,-0.833,-0.833,-0.079,-0.079,-0.079,-0.079,-0.079,-0.063
-0.029,-0.012,-0.012,0.005,0.005,0.005,0.005,0.005,0.005,0.005,0.004,0.004,0.004,0.004,0.004,0.004,0.005,-0.013,-0.077,-0.047,-0.047,0.004,-0.003,-0.003,-0.003,0.0,0.0,0.0,0.003,0.003,-0.011,-0.025,-0.025,-0.008,0.001,0.001,0.001,0.001,0.41,0.41,0.41,0.41,0.41,0.413,0.413,-0.047,-0.047,-0.003,-0.003,0.002,-0.014,-0.011,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.007,-0.012,-0.414,-0.045,-0.05,-0.005,-0.005,0.018,0.018,0.013,0.013,0.013,0.013
0.003,0.003,0.003,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.002,-0.001,-0.001,-0.001,-0.006,-0.006,-0.004,0.0,0.005,0.002,0.002,0.002,0.002,0.002,0.002,0.002,-0.004,-0.004,-0.004,0.0,0.003,-0.002,-0.003,0.002,-0.011,-0.001,-0.001,-0.001,-0.001,0.001,0.001,0.008,0.008,0.008,-0.008,-0.008,-0.007,-0.007,0.004,-0.004,0.04,-0.004,-0.015,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.006,0.0,0.0,0.0,-0.702,-0.008,-0.008,0.021,0.021,0.021,0.021,0.021,0.004
-0.819,-0.84,-0.001,0.0,0.0,0.0,0.0,0.0,0.0,0.0,-0.01,-0.01,-0.01,-0.015,-0.021,-0.021,-0.02,-0.02,-0.01,-0.01,-0.01,-0.01,0.408,0.408,0.408,0.408,0.408,0.393,0.022,0.022,-0.208,-0.203,-0.203,-0.01,-0.01,-0.023,-0.023,-0.023,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,-0.008,0.762,0.762,0.005,0.005,0.024,0.041,0.041,-0.818,-0.818,-0.818,0.57,0.57,0.57,0.57,0.57,0.57,-0.849,-0.849,0.024,-0.091,0.057,0.057,0.033,0.033,-0.011,-0.011,-0.011,0.014
-0.042,-0.042,-0.042,0.033,0.033,0.033,0.033,0.033,0.033,0.033,0.009,0.009,0.009,-0.395,-0.239,-0.239,0.007,-0.006,-0.009,-0.009,-0.009,-0.009,0.006,-0.071,-0.071,0.748,0.748,0.748,0.01,0.01,-0.046,-0.046,-0.046,0.001,0.001,0.413,-0.011,0.001,-0.027,-0.027,-0.027,-0.027,-0.027,-0.027,-0.027,0.39,0.39,0.005,0.005,0.01,-0.01,0.005,-0.447,-0.447,-0.447,0.42,0.42,0.42,0.42,0.42,-0.019,-0.443,-0.443,-0.006,0.003,-0.005,-0.005,0.028,0.028,0.028,0.028,0.028,0.028
-0.16,-0.16,-0.167,-0.582,-0.582,0.004,0.055,0.055,0.055,0.055,-0.063,-0.022,-0.022,0.0,0.0,-0.008,0.579,0.012,0.582,0.572,0.545,0.545,0.545,0.545,0.545,0.0,0.0,-0.01,0.039,0.075,-0.226,-0.226,-0.567,-0.231,-0.236,-0.236,-0.233,-0.233,-0.001,0.007,0.007,0.007,0.007,0.007,0.007,1.05,1.0,-0.567,-0.567,-0.534,0.063,0.063,-0.553,-0.553,-0.553,0.083,0.083,0.083,-0.53,0.064,0.064,0.03,-0.59,0.066,0.022,-0.541,-0.541,-0.018,-0.018,-0.052,-0.052,-0.052,-0.052
-0.432,-0.432,-0.004,0.0,0.015,0.015,0.015,0.015,0.015,0.015,0.019,0.011,0.011,-0.362,-0.362,-0.362,0.746,-0.002,0.349,0.349,0.349,0.349,0.348,0.348,0.348,0.546,0.546,0.546,0.011,0.011,-0.377,-0.368,-0.368,0.25,0.25,0.251,0.251,0.251,-0.011,-0.011,-0.011,-0.011,-0.011,-0.011,0.602,0.532,0.515,0.2,0.53,-0.015,-0.078,-0.018,-0.414,-0.414,-0.414,0.303,0.303,0.303,0.303,0.303,-0.737,-0.361,-0.361,0.17,-0.03,-0.072,-0.072,0.016,0.016,0.016,0.016,0.016,-0.006
